,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2024-08-18,75.41,75.665,75.117,75.257,1038,73.6224,null,null,null,0.0,0.0
2024-08-19,75.267,75.725,73.447,73.679,38147,72.97315,Down,Down,1,0.6129999999999995,0.0
2024-08-20,73.669,74.334,72.523,73.066,38971,72.50515,Down,Down,1,1.3140000000000072,0.0
2024-08-21,73.056,74.09,71.416,71.752,38317,72.06908,Down,Up,0,0.0,1.2660000000000053
2024-08-22,71.751,73.434,71.529,73.018,39082,71.86464,Down,Up,0,0.0,1.8149999999999977
2024-08-23,73.008,74.95,72.746,74.833,35500,71.92735,Up,Up,1,0.37699999999999534,0.0
2024-08-25,74.982,75.259,74.853,75.21,1813,72.18516,Up,Up,1,1.686000000000007,0.0
2024-08-26,75.22,77.322,75.075,76.896,43143,71.89155,Down,Down,1,1.3760000000000048,0.0
2024-08-27,76.886,77.163,75.124,75.52,47193,71.754974,Down,Down,1,1.3699999999999903,0.0
2024-08-28,75.521,75.66,73.577,74.15,59770,71.58594,Down,Up,0,0.0,1.1359999999999957
2024-08-29,74.142,76.455,73.7,75.286,58291,71.63959,Up,Down,0,0.0,1.975999999999999
2024-08-30,75.295,76.137,73.025,73.31,63720,71.57086,Down,Down,1,0.7289999999999992,0.0
2024-09-01,73.151,73.164,72.571,72.581,855,71.77143,Up,Up,1,0.7279999999999944,0.0
2024-09-02,72.589,73.915,72.486,73.309,35159,71.37177,Down,Down,1,3.442999999999998,0.0
2024-09-03,73.312,73.798,69.731,69.866,71201,71.02009,Down,Down,1,0.9689999999999941,0.0
2024-09-04,69.866,71.02,68.469,68.897,78542,70.66725,Down,Up,0,0.0,0.06999999999999318
2024-09-05,68.9,70.356,68.417,68.967,64570,70.43424,Down,Down,1,1.2690000000000055,0.0
2024-09-06,68.964,69.705,66.778,67.698,69222,70.100204,Down,Up,0,0.0,0.14000000000000057
2024-09-08,67.613,67.875,67.546,67.838,1222,69.85799,Down,Up,0,0.0,0.37300000000000466
2024-09-09,67.835,68.398,66.831,68.211,69440,69.0242,Down,Down,1,2.4440000000000026,0.0
2024-09-10,68.217,68.532,64.798,65.767,77109,68.33453,Down,Up,0,0.0,0.960000000000008
2024-09-11,65.764,67.348,65.138,66.727,79960,67.81213,Down,Up,0,0.0,1.9089999999999918
2024-09-12,66.723,69.121,66.707,68.636,67681,67.704895,Down,Down,1,0.15500000000000114,0.0
2024-09-13,68.644,69.531,67.75,68.481,56857,67.65183,Down,Down,1,0.4719999999999942,0.0
2024-09-15,68.328,68.538,68.004,68.009,851,67.68276,Up,Up,1,1.3539999999999992,0.0
2024-09-16,67.999,69.717,67.801,69.363,51014,67.15195,Down,Up,0,0.0,0.5930000000000035
2024-09-17,69.362,70.733,68.589,69.956,47614,67.03443,Down,Down,1,0.5660000000000025,0.0
2024-09-18,69.965,70.333,68.617,69.39,65315,66.939644,Down,Up,0,0.0,1.6189999999999998
2024-09-19,69.38,71.529,69.168,71.009,39771,67.15899,Up,Up,1,0.19499999999999318,0.0
2024-09-20,71.029,71.406,70.343,71.204,33327,67.43518,Up,Down,0,0.0,0.2709999999999866
2024-09-22,71.195,71.275,70.795,70.933,972,67.78393,Up,Down,0,0.0,0.42900000000000205
2024-09-23,70.934,71.691,69.391,70.504,49177,67.342735,Down,Up,0,0.0,0.9469999999999885
2024-09-24,70.504,72.264,70.332,71.451,46866,67.30968,Down,Down,1,1.992999999999995,0.0
2024-09-25,71.461,71.6,69.145,69.458,63414,67.145645,Down,Down,1,2.236000000000004,0.0
2024-09-26,69.468,69.88,66.844,67.222,87980,66.9364,Down,Up,0,0.0,1.2580000000000098
2024-09-27,67.223,68.504,66.942,68.48,68513,66.81361,Down,Down,1,0.375,0.0
2024-09-29,68.397,68.431,67.712,68.105,1872,66.79864,Down,Up,0,0.0,0.0519999999999925
2024-09-30,68.115,69.147,67.42,68.157,72567,66.10598,Down,Up,0,0.0,2.4440000000000026
2024-10-01,68.159,71.709,66.197,70.601,90468,66.15986,Up,Up,1,0.043000000000006366,0.0
2024-10-02,70.603,72.252,69.687,70.644,64562,66.38814,Up,Up,1,2.972999999999999,0.0
2024-10-03,70.634,73.819,70.34,73.617,71425,66.947334,Up,Up,1,0.5049999999999955,0.0
2024-10-04,73.609,75.2,73.218,74.122,68774,67.6005,Up,Down,0,0.0,0.5699999999999932
2024-10-06,73.991,73.991,73.281,73.552,2692,68.2288,Up,Up,1,3.265999999999991,0.0
2024-10-07,73.542,78.01,73.412,76.818,64164,68.41749,Up,Down,0,0.0,3.292999999999992
2024-10-08,76.824,76.978,72.356,73.525,90569,68.61295,Up,Down,0,0.0,0.5970000000000084
2024-10-09,73.535,74.044,71.231,72.928,86953,68.77947,Up,Up,1,2.2520000000000095,0.0
2024-10-10,72.931,75.706,72.921,75.18,67234,69.32967,Up,Down,0,0.0,0.20000000000000284
2024-10-11,75.168,75.505,74.053,74.98,60613,69.774284,Up,Down,0,0.0,1.2760000000000105
2024-10-13,74.422,74.423,73.574,73.704,2921,70.17954,Up,Down,0,0.0,2.4869999999999948
2024-10-14,73.71,74.3,70.943,71.217,67788,69.68686,Down,Down,1,0.679000000000002,0.0
2024-10-15,71.22,71.525,69.298,70.538,77697,69.42804,Down,Down,1,0.32800000000000296,0.0
2024-10-16,70.542,70.772,69.198,70.21,62172,69.21117,Down,Up,0,0.0,0.11400000000000432
2024-10-17,70.211,70.598,68.947,70.324,57520,69.15607,Down,Down,1,1.453000000000003,0.0
2024-10-18,70.329,70.716,68.199,68.871,59628,69.05056,Down,Down,1,0.045000000000001705,0.0
2024-10-20,68.867,69.007,68.462,68.826,1312,69.04855,Down,Up,0,0.0,1.163000000000011
2024-10-21,68.826,70.384,68.544,69.989,35205,68.38908,Down,Up,0,0.0,1.426000000000002
2024-10-22,69.979,72.058,69.335,71.415,46705,68.32343,Down,Down,1,0.25500000000000966,0.0
2024-10-23,71.405,71.681,70.1,71.16,41410,68.241104,Down,Down,1,0.777000000000001,0.0
2024-10-24,71.151,72.281,69.717,70.383,44952,68.26168,Up,Up,1,1.2139999999999986,0.0
2024-10-25,70.373,71.857,69.912,71.597,42412,68.4679,Up,Down,0,0.0,2.9299999999999926
2024-10-27,67.922,68.716,67.813,68.667,5322,68.46422,Down,Down,1,0.828000000000003,0.0
2024-10-28,68.667,68.782,66.834,67.839,56800,67.66318,Down,Down,1,0.5109999999999957,0.0
2024-10-29,67.847,68.389,66.603,67.328,54031,67.21238,Down,Up,0,0.0,1.4669999999999987
2024-10-30,67.321,69.017,67.179,68.795,52499,67.03816,Down,Up,0,0.0,1.6089999999999947
2024-10-31,68.802,70.599,68.138,70.404,57749,67.12215,Up,Down,0,0.0,1.2319999999999993
2024-11-01,70.412,71.236,69.15,69.172,58102,67.40936,Up,Up,1,1.1569999999999965,0.0
2024-11-03,70.514,70.751,70.056,70.329,1929,67.832375,Up,Up,1,0.9110000000000014,0.0
2024-11-04,70.331,71.583,70.143,71.24,47197,67.593254,Down,Up,0,0.0,0.5670000000000073
2024-11-05,71.247,72.411,71.071,71.807,43244,67.71161,Up,Down,0,0.0,0.3370000000000033
2024-11-06,71.822,72.367,69.518,71.47,74853,67.78767,Up,Up,1,0.480000000000004,0.0
2024-11-07,71.465,72.574,70.434,71.95,56840,68.104935,Up,Down,0,0.0,1.7070000000000078
2024-11-08,71.943,72.019,69.782,70.243,49672,68.249626,Up,Down,0,0.0,0.19899999999999807
2024-11-10,70.074,70.224,69.894,70.044,702,68.45668,Up,Down,0,0.0,1.9639999999999986
2024-11-11,70.048,70.357,67.823,68.08,50908,67.79719,Down,Down,1,0.14999999999999147,0.0
2024-11-12,68.087,68.993,67.663,67.93,50239,67.49028,Down,Down,1,0.049000000000006594,0.0
2024-11-13,67.932,68.715,66.817,67.881,56509,67.257545,Down,Up,0,0.0,0.5619999999999976
2024-11-14,67.891,69.244,67.782,68.443,52048,67.240524,Down,Down,1,1.5589999999999975,0.0
2024-11-15,68.439,68.522,66.716,66.884,55579,67.12756,Down,Down,1,0.17100000000000648,0.0
2024-11-17,66.73,66.854,66.525,66.713,1134,67.1244,Down,Up,0,0.0,2.2120000000000033
2024-11-18,66.718,69.351,66.636,68.925,48568,66.66161,Down,Up,0,0.0,0.3850000000000051
2024-11-19,68.921,69.729,68.469,69.31,38854,66.59006,Down,Down,1,0.2990000000000066,0.0
2024-11-20,69.3,69.935,68.624,69.011,28622,66.56403,Down,Up,0,0.0,1.0769999999999982
2024-11-21,69.011,70.345,68.84,70.088,33066,66.6767,Up,Up,1,1.024000000000001,0.0
2024-11-22,70.078,71.443,69.241,71.112,39295,66.95915,Up,Up,1,0.07400000000001228,0.0
2024-11-24,71.273,71.319,70.967,71.186,496,67.34408,Up,Down,0,0.0,2.6400000000000006
2024-11-25,71.196,71.325,68.546,68.546,51425,66.82172,Down,Up,0,0.0,0.21299999999999386
2024-11-26,68.547,70.191,67.965,68.759,48434,66.63166,Down,Down,1,0.09399999999999409,0.0
2024-11-27,68.768,69.257,68.061,68.665,47607,66.51998,Down,Up,0,0.0,0.06099999999999284
2024-11-28,68.668,69.168,68.152,68.726,24905,66.49741,Down,Down,1,0.6989999999999981,0.0
2024-11-29,68.728,69.55,67.779,68.027,45267,66.43846,Down,Up,0,0.0,0.125
2024-12-01,67.897,68.242,67.827,68.152,1313,66.74442,Up,Down,0,0.0,0.16899999999999693
2024-12-02,68.154,68.966,67.574,67.983,47958,66.36908,Down,Up,0,0.0,1.843999999999994
2024-12-03,67.986,70.023,67.78,69.827,42027,66.506256,Up,Down,0,0.0,1.2680000000000007
2024-12-04,69.829,70.294,68.306,68.559,47476,66.569275,Up,Down,0,0.0,0.3299999999999983
2024-12-05,68.569,68.931,67.796,68.229,48515,66.65414,Up,Down,0,0.0,1.222999999999999
2024-12-06,68.226,68.279,66.822,67.006,42959,66.653404,Down,Up,0,0.0,0.14700000000000557
2024-12-08,66.99,67.169,66.916,67.153,686,66.74767,Up,Up,1,0.789999999999992,0.0
2024-12-09,67.163,68.667,66.996,67.943,39336,66.30159,Down,Up,0,0.0,0.3020000000000067
2024-12-10,67.947,68.801,67.52,68.245,39083,66.19532,Down,Up,0,0.0,1.759999999999991
2024-12-11,68.248,70.171,68.241,70.005,42487,66.29309,Up,Down,0,0.0,0.35999999999999943
2024-12-12,70.002,70.358,68.811,69.645,45100,66.470894,Up,Up,1,1.0480000000000018,0.0
2024-12-13,69.635,71.006,69.586,70.693,37749,66.77798,Up,Up,1,0.02200000000000557,0.0
2024-12-15,70.682,70.786,70.601,70.715,678,67.18609,Up,Down,0,0.0,0.5030000000000001
2024-12-16,70.705,70.767,70.0,70.212,39019,66.893234,Down,Down,1,0.46300000000000807,0.0
2024-12-17,70.222,70.543,68.817,69.749,38266,66.83607,Down,Down,1,0.3289999999999935,0.0
2024-12-18,69.754,70.786,69.373,69.42,23046,66.84488,Up,Down,0,0.0,0.24200000000000443
2024-12-19,69.42,70.551,69.079,69.178,29483,66.92334,Up,Up,1,0.3359999999999985,0.0
2024-12-20,69.177,69.805,68.414,69.514,26841,67.05145,Up,Up,1,0.012000000000000455,0.0
2024-12-22,69.358,69.577,69.348,69.526,524,67.33004,Up,Down,0,0.0,0.1419999999999959
2024-12-23,69.527,69.861,68.525,69.384,28294,66.81579,Down,Up,0,0.0,0.6839999999999975
2024-12-24,69.393,70.326,69.284,70.068,24147,66.76639,Down,Up,0,0.0,0.04000000000000625
2024-12-25,70.12,70.179,70.077,70.108,321,66.78814,Up,Down,0,0.0,0.541000000000011
2024-12-26,70.109,70.616,69.228,69.567,24843,66.85507,Up,Up,1,0.5450000000000017,0.0
2024-12-27,69.554,70.618,69.326,70.112,32196,66.99853,Up,Up,1,0.18600000000000705,0.0
2024-12-29,70.102,70.358,69.972,70.298,660,67.28728,Up,Up,1,0.7309999999999945,0.0
2024-12-30,70.29,71.359,70.049,71.029,33653,66.89031,Down,Up,0,0.0,0.6350000000000051
2024-12-31,71.033,71.805,70.687,71.664,29801,66.95388,Up,Up,1,0.17199999999999704,0.0
2025-01-01,71.581,71.844,71.581,71.836,460,67.438225,Up,Up,1,0.992999999999995,0.0
2025-01-02,71.839,73.445,71.569,72.829,44048,68.004456,Up,Up,1,0.855000000000004,0.0
2025-01-03,72.831,73.924,72.412,73.684,35373,68.651886,Up,Up,1,0.045000000000001705,0.0
2025-01-05,73.634,73.835,73.544,73.729,678,69.375145,Up,Down,0,0.0,0.7849999999999966
2025-01-06,73.732,74.516,72.807,72.944,43843,69.294655,Down,Up,0,0.0,1.2650000000000006
2025-01-07,72.942,74.309,72.742,74.209,41701,69.661896,Up,Down,0,0.0,1.3900000000000006
2025-01-08,74.212,74.752,72.734,72.819,47425,69.9575,Up,Up,1,0.9479999999999933,0.0
2025-01-09,72.81,73.825,72.411,73.767,34583,70.30258,Up,Up,1,2.2049999999999983,0.0
2025-01-10,73.77,77.156,73.545,75.972,67618,70.957726,Up,Up,1,1.3100000000000023,0.0
2025-01-12,76.018,77.594,75.992,77.282,3548,71.72647,Up,Up,1,0.3130000000000024,0.0
2025-01-13,77.279,77.986,76.515,77.595,74799,71.73328,Up,Down,0,0.0,0.6099999999999994
2025-01-14,77.613,77.809,76.441,76.985,66570,72.01924,Up,Up,1,2.2609999999999957,0.0
2025-01-15,76.979,79.577,76.332,79.246,66028,72.540184,Up,Down,0,0.0,1.1820000000000022
2025-01-16,79.242,79.393,77.043,78.064,67081,73.008316,Up,Down,0,0.0,0.6609999999999872
2025-01-17,78.07,78.617,77.187,77.403,48029,73.47038,Up,Up,1,0.19199999999999307,0.0
2025-01-19,77.416,77.598,77.385,77.595,244,74.02398,Up,Down,0,0.0,1.2920000000000016
2025-01-20,77.593,77.78,75.768,76.303,44274,73.65744,Down,Down,1,0.6700000000000017,0.0
2025-01-21,76.298,77.081,74.977,75.633,56985,73.59955,Down,Down,1,0.546999999999997,0.0
2025-01-22,75.636,76.328,75.042,75.086,48611,73.56854,Down,Down,1,0.9639999999999986,0.0
2025-01-23,75.09,75.861,74.038,74.122,48455,73.557556,Down,Up,0,0.0,0.21800000000000352
2025-01-24,74.12,75.051,73.881,74.34,46544,73.62913,Up,Down,0,0.0,0.347999999999999
2025-01-26,74.307,74.422,73.947,73.992,950,73.7902,Up,Down,0,0.0,1.0619999999999976
2025-01-27,73.994,74.952,72.244,72.93,47049,73.07396,Down,Up,0,0.0,0.6739999999999924
2025-01-28,72.93,74.081,72.743,73.604,42581,72.68103,Down,Down,1,0.9189999999999969,0.0
2025-01-29,73.595,73.806,72.135,72.685,41294,72.30088,Down,Up,0,0.0,0.2469999999999999
2025-01-30,72.688,73.575,71.809,72.932,41531,72.09894,Down,Up,0,0.0,0.5889999999999986
2025-01-31,72.932,73.551,71.736,73.521,50889,71.994774,Down,Up,0,0.0,0.07299999999999329
2025-02-02,74.235,74.674,73.423,73.594,4471,72.36162,Up,Down,0,0.0,1.4359999999999928
2025-02-03,73.601,74.333,71.786,72.158,71009,71.86633,Down,Up,0,0.0,0.2150000000000034
2025-02-04,72.156,73.081,70.455,72.373,60570,71.67849,Down,Down,1,1.3290000000000077,0.0
2025-02-05,72.375,72.737,70.805,71.044,45647,71.49491,Down,Down,1,0.6599999999999966,0.0
2025-02-06,71.047,71.651,70.289,70.384,45275,71.36197,Down,Up,0,0.0,0.4890000000000043
2025-02-07,70.381,71.22,70.358,70.873,39799,71.32146,Down,Up,0,0.0,0.0969999999999942
2025-02-09,70.76,70.994,70.667,70.97,826,71.32186,Up,Up,1,1.222999999999999,0.0
2025-02-10,70.977,72.295,70.97,72.193,35028,70.83782,Down,Up,0,0.0,0.7759999999999962
2025-02-11,72.186,73.402,72.078,72.969,37454,70.73642,Down,Down,1,1.875,0.0
2025-02-12,72.965,73.039,71.053,71.094,45020,70.5349,Down,Up,0,0.0,0.20800000000001262
2025-02-13,71.09,71.444,70.158,71.302,42466,70.4152,Down,Down,1,0.7800000000000011,0.0
2025-02-14,71.292,71.894,70.488,70.522,39119,70.357475,Down,Down,1,0.2360000000000042,0.0
2025-02-16,70.656,70.682,70.125,70.286,1068,70.3403,Down,Up,0,0.0,0.9359999999999928
2025-02-17,70.28,71.388,70.256,71.222,29958,69.75317,Down,Up,0,0.0,0.4890000000000043
2025-02-18,71.213,71.962,70.884,71.711,34155,69.57611,Down,Up,0,0.0,0.3889999999999958
2025-02-19,71.711,72.892,71.681,72.1,18665,69.55758,Down,Up,0,0.0,0.5630000000000024
2025-02-20,72.09,73.114,71.718,72.663,20507,69.690315,Up,Down,0,0.0,2.4549999999999983
2025-02-21,72.673,72.722,70.148,70.208,23720,69.64138,Down,Up,0,0.0,0.1280000000000001
2025-02-23,70.112,70.425,70.037,70.336,1070,69.65453,Up,Up,1,0.4450000000000074,0.0
2025-02-24,70.345,70.92,69.975,70.781,32247,68.95293,Down,Down,1,1.7530000000000001,0.0
2025-02-25,70.772,71.182,68.618,69.028,35865,68.49036,Down,Down,1,0.3090000000000117,0.0
