Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,FFT_Mag_High_150,FFT_Angl_High_150,FFT_Mag_Low_150,FFT_Angl_Low_150
2001-03-19,4.295000076293944,4.280000209808351,4.295000076293944,0,300,19,2001,4.295000076293944,2.261031336870508e-18,4.2800002098083505,3.787298454244207e-18
2001-03-20,4.328000068664552,4.2899999618530265,4.328000068664552,1,300,20,2001,4.328000068664552,-2.707827450078214e-18,4.2899999618530265,1.6874267456945418e-18
2001-03-21,4.329999923706056,4.300000190734863,4.322999954223634,2,300,21,2001,4.329999923706056,-4.434432836377036e-18,4.300000190734863,5.964765192920907e-18
2001-03-22,4.334000110626222,4.309999942779541,4.334000110626222,3,300,22,2001,4.334000110626222,0.0,4.309999942779541,0.0
2001-03-23,4.3420000076293945,4.329999923706056,4.3420000076293945,4,300,23,2001,4.3420000076293945,-6.18002932765182e-18,4.329999923706056,1.6143943432667484e-18
2001-03-26,4.359000205993652,4.340000152587892,4.359000205993652,0,300,26,2001,4.359000205993652,-3.3210516512535847e-18,4.340000152587892,1.0165922041459267e-17
2001-03-27,4.414000034332275,4.414000034332275,4.414000034332275,1,300,27,2001,4.414000034332275,-1.5811396955737683e-18,4.414000034332275,1.748633965148646e-18
2001-03-28,4.385000228881837,4.3540000915527335,4.3540000915527335,2,300,28,2001,4.385000228881835,-4.0160023358277076e-18,4.3540000915527335,4.0050664287569884e-18
2001-03-29,4.349999904632568,4.317999839782715,4.317999839782715,3,300,29,2001,4.349999904632569,-3.0511783191171863e-18,4.317999839782716,3.2362713676985536e-18
2001-03-30,4.277999877929688,4.277999877929688,4.277999877929688,4,300,30,2001,4.277999877929687,0.0,4.277999877929687,0.0
2001-04-02,4.297999858856201,4.297999858856201,4.297999858856201,0,400,2,2001,4.297999858856201,3.967685729667007e-18,4.297999858856201,-6.170367988191417e-18
2001-04-03,4.296000003814696,4.296000003814696,4.296000003814696,1,400,3,2001,4.296000003814698,0.0,4.296000003814698,0.0
2001-04-04,4.322999954223634,4.322999954223634,4.322999954223634,2,400,4,2001,4.322999954223632,4.3531651973552085e-18,4.322999954223634,-7.648965383157166e-19
2001-04-05,4.341000080108644,4.341000080108644,4.341000080108644,3,400,5,2001,4.3410000801086435,-7.063218455257249e-18,4.341000080108644,-5.512268259452493e-18
2001-04-06,4.321000099182129,4.321000099182129,4.321000099182129,4,400,6,2001,4.321000099182129,9.635122070773304e-18,4.321000099182129,0.0
2001-04-09,4.301000118255615,4.301000118255615,4.301000118255615,0,400,9,2001,4.301000118255616,1.5621196492566287e-18,4.301000118255615,-9.73017744597007e-19
2001-04-10,4.310999870300293,4.310999870300293,4.310999870300293,1,400,10,2001,4.310999870300292,-3.893688075077036e-18,4.310999870300293,1.3860870544126915e-18
2001-04-11,4.3530001640319815,4.3530001640319815,4.3530001640319815,2,400,11,2001,4.3530001640319815,0.0,4.3530001640319815,0.0
2001-04-12,4.357999801635741,4.357999801635741,4.357999801635741,3,400,12,2001,4.357999801635741,-4.7833861078412965e-19,4.357999801635741,2.4612799981110128e-18
2001-04-16,4.432000160217285,4.432000160217285,4.432000160217285,0,400,16,2001,4.432000160217285,1.7920255862893822e-18,4.432000160217286,-1.2210715501011445e-17
2001-04-17,4.360000133514403,4.360000133514403,4.360000133514403,1,400,17,2001,4.360000133514403,6.5581963085441505e-18,4.360000133514403,7.153538870705503e-18
2001-04-18,4.35699987411499,4.35699987411499,4.35699987411499,2,400,18,2001,4.3569998741149885,0.0,4.356999874114991,0.0
2001-04-19,4.419000148773193,4.419000148773193,4.419000148773193,3,400,19,2001,4.419000148773193,-5.545498654712049e-18,4.419000148773193,-1.7758032226889022e-18
2001-04-20,4.434999942779541,4.434999942779541,4.434999942779541,4,400,20,2001,4.434999942779541,0.0,4.43499994277954,0.0
2001-04-23,4.434999942779541,4.434999942779541,4.434999942779541,0,400,23,2001,4.43499994277954,-2.040873925398229e-18,4.43499994277954,1.0681721319274228e-18
2001-04-24,4.447999954223633,4.447999954223633,4.447999954223633,1,400,24,2001,4.447999954223633,-1.383729049631778e-18,4.447999954223632,-1.1752019745407829e-17
2001-04-25,4.364999771118163,4.364999771118163,4.364999771118163,2,400,25,2001,4.364999771118163,-2.505584408429588e-18,4.364999771118163,-6.425421117893772e-18
2001-04-26,4.376999855041504,4.376999855041504,4.376999855041504,3,400,26,2001,4.376999855041504,-1.3285498915737983e-18,4.376999855041503,-1.0092309886593364e-17
2001-04-27,4.4099998474121085,4.349999904632568,4.35699987411499,4,400,27,2001,4.4099998474121085,-1.0746663367366103e-17,4.349999904632569,8.993576849158206e-20
2001-04-30,4.360000133514403,4.309999942779541,4.320000171661377,0,400,30,2001,4.360000133514403,0.0,4.309999942779542,0.0
2001-05-01,4.360000133514403,4.309999942779541,4.349999904632568,1,500,1,2001,4.360000133514403,-1.1980515672413856e-18,4.309999942779541,1.363973394702823e-18
2001-05-02,4.389999866485597,4.3350000381469735,4.360000133514403,2,500,2,2001,4.389999866485597,-9.586553237803682e-18,4.3350000381469735,-2.0234784762326205e-17
2001-05-03,4.375,4.329999923706056,4.329999923706056,3,500,3,2001,4.375000000000001,3.1447365044633105e-18,4.329999923706054,7.591283894619172e-18
2001-05-04,4.327000141143799,4.320000171661377,4.327000141143799,4,500,4,2001,4.327000141143798,0.0,4.320000171661376,0.0
2001-05-07,4.315000057220459,4.294000148773193,4.294000148773193,0,500,7,2001,4.315000057220459,3.567357398212805e-18,4.294000148773193,-4.480140199767477e-18
2001-05-08,4.309999942779541,4.303999900817871,4.303999900817871,1,500,8,2001,4.309999942779542,4.75152372798604e-18,4.303999900817872,2.850672971895112e-18
2001-05-09,4.386000156402588,4.329999923706056,4.386000156402588,2,500,9,2001,4.386000156402587,-2.8506764837010325e-18,4.329999923706056,1.3454380591924568e-18
2001-05-10,4.340000152587892,4.322999954223634,4.322999954223634,3,500,10,2001,4.340000152587892,-2.46661495012506e-19,4.322999954223634,-7.105650017529712e-18
2001-05-11,4.329999923706056,4.309999942779541,4.309999942779541,4,500,11,2001,4.329999923706056,5.718843656008969e-18,4.309999942779541,9.58599322629747e-19
2001-05-14,4.331999778747559,4.331999778747559,4.331999778747559,0,500,14,2001,4.331999778747557,-3.4598364722845996e-16,4.331999778747557,-7.047815036135294e-16
2001-05-15,4.295000076293944,4.295000076293944,4.295000076293944,1,500,15,2001,4.295000076293944,-4.879941559177547e-18,4.295000076293944,-7.605397380917854e-19
2001-05-16,4.438000202178955,4.438000202178955,4.438000202178955,2,500,16,2001,4.438000202178956,1.3845358771063014e-18,4.438000202178956,-5.618759609308515e-18
2001-05-17,4.46999979019165,4.429999828338623,4.46999979019165,3,500,17,2001,4.4699997901916495,-2.6303923091997417e-18,4.429999828338622,2.38103224419391e-18
2001-05-18,4.552000045776367,4.480000019073486,4.552000045776367,4,500,18,2001,4.552000045776367,-3.856273899532246e-18,4.480000019073487,4.0267046756654935e-18
2001-05-21,4.635000228881836,4.526000022888184,4.526000022888184,0,500,21,2001,4.635000228881835,3.640050924865372e-18,4.526000022888182,-1.4121190279114934e-18
2001-05-22,4.544000148773193,4.514999866485597,4.544000148773193,1,500,22,2001,4.544000148773193,-6.180028261350531e-18,4.514999866485597,-2.9151788763490147e-18
2001-05-23,4.559999942779541,4.505000114440918,4.559999942779541,2,500,23,2001,4.559999942779541,-1.7935105303678754e-18,4.505000114440918,-4.961839418695571e-19
2001-05-24,4.610000133514403,4.6030001640319815,4.6030001640319815,3,500,24,2001,4.6100001335144025,0.0,4.6030001640319815,0.0
2001-05-25,4.590000152587892,4.559999942779541,4.563000202178955,4,500,25,2001,4.5900001525878915,-4.768462955601381e-18,4.559999942779541,2.206801992809652e-19
2001-05-29,4.5229997634887695,4.5229997634887695,4.5229997634887695,1,500,29,2001,4.5229997634887695,-1.992886090787962e-18,4.5229997634887695,6.532590483418257e-19
2001-05-30,4.445000171661377,4.422999858856201,4.422999858856201,2,500,30,2001,4.445000171661377,2.7973714088365486e-18,4.4229998588562,6.487192525466009e-18
2001-05-31,4.3959999084472665,4.3959999084472665,4.3959999084472665,3,500,31,2001,4.395999908447265,-4.4196777378466385e-17,4.395999908447265,-4.419677737846639e-16
2001-06-01,4.4089999198913565,4.4089999198913565,4.4089999198913565,4,600,1,2001,4.4089999198913565,-3.9494384822112694e-18,4.4089999198913565,-2.3653819668232485e-19
2001-06-04,4.321000099182129,4.320000171661377,4.321000099182129,0,600,4,2001,4.32100009918213,3.083239062647457e-16,4.320000171661379,5.461166281438251e-16
2001-06-05,4.328999996185304,4.328999996185304,4.328999996185304,1,600,5,2001,4.328999996185304,4.7732123002185216e-18,4.328999996185304,-5.475806883122598e-18
2001-06-06,4.328000068664552,4.328000068664552,4.328000068664552,2,600,6,2001,4.3280000686645534,-5.906541368208113e-18,4.328000068664552,-2.699342368910954e-18
2001-06-11,4.326000213623047,4.326000213623047,4.326000213623047,0,600,11,2001,4.326000213623048,-9.596701744976504e-18,4.326000213623046,1.8704062407185245e-19
2001-06-13,4.40500020980835,4.364999771118163,4.40500020980835,2,600,13,2001,4.40500020980835,8.821294894687663e-17,4.364999771118165,-3.115746337868478e-16
2001-06-14,4.460000038146973,4.460000038146973,4.460000038146973,3,600,14,2001,4.460000038146973,6.926806704808228e-18,4.460000038146972,-7.807394645996763e-18
2001-06-15,4.39300012588501,4.39300012588501,4.39300012588501,4,600,15,2001,4.39300012588501,0.0,4.39300012588501,0.0
2001-06-18,4.414999961853027,4.414999961853027,4.414999961853027,0,600,18,2001,4.4149999618530265,-6.196360587338142e-18,4.4149999618530265,-8.061362874653197e-18
2001-06-19,4.400000095367432,4.39300012588501,4.39300012588501,1,600,19,2001,4.400000095367432,1.5329013074513274e-18,4.39300012588501,-9.594104337965384e-18
2001-06-20,4.3379998207092285,4.3379998207092285,4.3379998207092285,2,600,20,2001,4.3379998207092285,2.4380278995775348e-18,4.3379998207092285,-3.655771251407323e-18
2001-06-21,4.315999984741212,4.315999984741212,4.315999984741212,3,600,21,2001,4.315999984741208,-2.893885326967147e-17,4.31599998474121,-1.2218626936083502e-16
2001-06-22,4.298999786376953,4.298999786376953,4.298999786376953,4,600,22,2001,4.298999786376952,6.439931705180667e-18,4.298999786376954,-3.704236699691703e-18
2001-06-25,4.294000148773193,4.294000148773193,4.294000148773193,0,600,25,2001,4.294000148773193,-2.217253985883233e-18,4.294000148773193,-8.825090943481778e-18
2001-06-26,4.3439998626708975,4.3439998626708975,4.3439998626708975,1,600,26,2001,4.3439998626708975,-4.210532124820488e-18,4.3439998626708975,-1.131714603533144e-18
2001-06-27,4.304999828338623,4.304999828338623,4.304999828338623,2,600,27,2001,4.304999828338623,5.243252624127799e-18,4.304999828338623,-3.994450478556512e-18
2001-06-28,4.320000171661377,4.280000209808351,4.293000221252441,3,600,28,2001,4.320000171661376,1.990385757933409e-18,4.280000209808351,-2.0689145190482553e-18
2001-06-29,4.324999809265137,4.280000209808351,4.291999816894531,4,600,29,2001,4.3249998092651385,-4.195612819128021e-18,4.280000209808351,-1.2997077897642774e-17
2001-07-02,4.280000209808351,4.239999771118163,4.276999950408936,0,700,2,2001,4.2800002098083505,3.8625060112085335e-18,4.239999771118163,-9.575609075573471e-18
2001-07-03,4.280000209808351,4.235000133514403,4.243000030517578,1,700,3,2001,4.2800002098083505,6.798455668060539e-19,4.235000133514403,-4.647114740848901e-18
2001-07-05,4.239999771118163,4.199999809265137,4.208000183105469,3,700,5,2001,4.239999771118163,2.5629984212789988e-18,4.199999809265138,-1.086414016859249e-19
2001-07-06,4.25,4.179999828338623,4.235000133514403,4,700,6,2001,4.249999999999999,-4.190203996069188e-18,4.179999828338623,-3.494165745436663e-18
2001-07-09,4.235000133514403,4.199999809265137,4.2129998207092285,0,700,9,2001,4.2350001335144025,5.364221186246765e-18,4.199999809265134,-6.5855333455047625e-18
2001-07-10,4.25,4.215000152587892,4.235000133514403,1,700,10,2001,4.250000000000001,4.4602437015371486e-18,4.215000152587892,1.701945122728359e-18
2001-07-11,4.260000228881837,4.2199997901916495,4.23199987411499,2,700,11,2001,4.260000228881837,-1.2412857056261124e-17,4.2199997901916495,-1.2441342563687474e-17
2001-07-12,4.25,4.2100000381469735,4.241000175476073,3,700,12,2001,4.250000000000001,-3.036786508533516e-16,4.2100000381469735,3.032675692993325e-16
2001-07-13,4.2820000648498535,4.215000152587892,4.2820000648498535,4,700,13,2001,4.2820000648498535,3.240959270817077e-18,4.2150001525878915,-4.115595286305592e-19
2001-07-16,4.280000209808351,4.186999797821045,4.186999797821045,0,700,16,2001,4.2800002098083505,-4.580883935310578e-18,4.186999797821044,-1.722524047125713e-18
2001-07-17,4.224999904632568,4.179999828338623,4.224999904632568,1,700,17,2001,4.224999904632569,8.64343279287845e-19,4.179999828338623,-1.013495646438502e-17
2001-07-18,4.264999866485597,4.190000057220459,4.264999866485597,2,700,18,2001,4.264999866485597,-8.460081929627286e-17,4.190000057220457,6.293030184906302e-17
2001-07-19,4.2179999351501465,4.2179999351501465,4.2179999351501465,3,700,19,2001,4.217999935150146,-4.729305315753761e-18,4.2179999351501465,-1.6735161548845974e-17
2001-07-20,4.2189998626708975,4.2189998626708975,4.2189998626708975,4,700,20,2001,4.2189998626708975,-2.913414035416696e-18,4.2189998626708975,-4.370451430398569e-18
2001-07-23,4.238999843597412,4.238999843597412,4.238999843597412,0,700,23,2001,4.238999843597412,-2.826054851362458e-18,4.238999843597413,4.9628458172164194e-18
2001-07-24,4.239999771118163,4.239999771118163,4.239999771118163,1,700,24,2001,4.239999771118163,-4.833907037101844e-18,4.239999771118163,-3.2564448654079456e-17
2001-07-25,4.2129998207092285,4.2129998207092285,4.2129998207092285,2,700,25,2001,4.2129998207092285,-5.4573317191454026e-18,4.2129998207092285,7.308886321230223e-19
2001-07-26,4.239999771118163,4.2220001220703125,4.2220001220703125,3,700,26,2001,4.239999771118163,4.77867247480199e-16,4.222000122070313,1.7092490410741235e-16
2001-07-27,4.2199997901916495,4.202000141143799,4.202000141143799,4,700,27,2001,4.2199997901916495,-3.2940385629642305e-18,4.202000141143798,3.232664196145141e-18
2001-07-30,4.2100000381469735,4.184999942779541,4.190000057220459,0,700,30,2001,4.2100000381469735,-8.83431614915447e-16,4.184999942779538,-7.129568505318584e-16
2001-07-31,4.2100000381469735,4.2100000381469735,4.2100000381469735,1,700,31,2001,4.2100000381469735,-1.0149587937639972e-17,4.2100000381469735,-5.409749440223114e-18
2001-08-01,4.2170000076293945,4.2170000076293945,4.2170000076293945,2,800,1,2001,4.217000007629395,-1.4287413202649483e-18,4.217000007629394,-7.0652138070372215e-19
2001-08-02,4.2199997901916495,4.2199997901916495,4.2199997901916495,3,800,2,2001,4.2199997901916495,1.1409680558061755e-18,4.2199997901916495,-4.8179012796541444e-18
2001-08-03,4.2129998207092285,4.2129998207092285,4.2129998207092285,4,800,3,2001,4.2129998207092285,1.097397395029882e-17,4.2129998207092285,-1.992681501802695e-18
2001-08-06,4.177999973297118,4.177999973297118,4.177999973297118,0,800,6,2001,4.177999973297118,-1.5507108731356608e-17,4.177999973297118,-4.606756385855086e-18
2001-08-07,4.1579999923706055,4.1579999923706055,4.1579999923706055,1,800,7,2001,4.1579999923706055,-2.3721013863636197e-18,4.1579999923706055,-1.3087035210343451e-18
2001-08-08,4.138000011444092,4.138000011444092,4.138000011444092,2,800,8,2001,4.138000011444092,3.601954206526016e-18,4.13800001144409,1.9180998346545754e-18
2001-08-09,4.204999923706056,4.204999923706056,4.204999923706056,3,800,9,2001,4.204999923706056,-7.060083112260602e-18,4.204999923706054,-1.3129313669058872e-17
2001-08-10,4.2100000381469735,4.135000228881837,4.135000228881837,4,800,10,2001,4.2100000381469735,-4.756860338903641e-18,4.135000228881835,3.0355656586351386e-19
2001-08-13,4.136000156402588,4.136000156402588,4.136000156402588,0,800,13,2001,4.136000156402585,2.0132186580793207e-17,4.136000156402584,-9.730556847383388e-17
2001-08-14,4.190999984741212,4.190999984741212,4.190999984741212,1,800,14,2001,4.190999984741212,-1.8018816608137103e-17,4.190999984741212,-1.350972855791212e-17
2001-08-15,4.144000053405762,4.144000053405762,4.144000053405762,2,800,15,2001,4.1440000534057635,-6.061485426743702e-16,4.144000053405765,-1.081690493280782e-15
2001-08-16,4.190000057220459,4.190000057220459,4.190000057220459,3,800,16,2001,4.190000057220459,-2.0511141074969338e-18,4.19000005722046,4.3327210692825316e-18
2001-08-17,4.256999969482422,4.256999969482422,4.256999969482422,4,800,17,2001,4.256999969482422,-1.1429472629550035e-18,4.256999969482424,-3.7582694896859523e-19
2001-08-20,4.144999980926514,4.144999980926514,4.144999980926514,0,800,20,2001,4.144999980926513,-1.8955324542758973e-17,4.144999980926514,-4.604515025001806e-18
2001-08-21,4.184999942779541,4.184999942779541,4.184999942779541,1,800,21,2001,4.18499994277954,2.421739542452085e-18,4.184999942779538,1.2212085385409251e-17
2001-08-22,4.202000141143799,4.202000141143799,4.202000141143799,2,800,22,2001,4.202000141143799,8.41467672403186e-18,4.202000141143799,-3.379950234071161e-18
2001-08-23,4.214000225067139,4.214000225067139,4.214000225067139,3,800,23,2001,4.214000225067137,5.400942285059586e-16,4.214000225067139,7.245166479957976e-17
2001-08-24,4.182000160217285,4.182000160217285,4.182000160217285,4,800,24,2001,4.182000160217287,-6.482338298985277e-20,4.182000160217284,-1.2327902641264743e-18
2001-08-27,4.193999767303467,4.193999767303467,4.193999767303467,0,800,27,2001,4.193999767303466,-1.4185294230144711e-18,4.193999767303469,-1.6891733072661262e-18
2001-08-28,4.179999828338623,4.179999828338623,4.179999828338623,1,800,28,2001,4.179999828338623,-5.61143706071612e-18,4.179999828338623,-5.1216321133809575e-18
2001-08-29,4.182000160217285,4.182000160217285,4.182000160217285,2,800,29,2001,4.182000160217285,-5.501467420411882e-18,4.182000160217285,-3.492612830782478e-18
2001-08-30,4.190000057220459,4.139999866485597,4.156000137329103,3,800,30,2001,4.190000057220459,-1.4754924891406585e-17,4.139999866485597,-6.8712147562249694e-18
2001-08-31,4.170000076293944,4.139999866485597,4.162000179290772,4,800,31,2001,4.170000076293944,1.264642510907657e-16,4.1399998664855975,-2.0112736601987134e-17
2001-09-04,4.1599998474121085,4.135000228881837,4.142000198364259,1,900,4,2001,4.1599998474121085,-3.625106208745778e-18,4.135000228881838,-6.696568102773013e-18
2001-09-05,4.1599998474121085,4.144999980926514,4.149000167846681,2,900,5,2001,4.1599998474121085,-4.269969967395046e-18,4.144999980926513,2.4618508259267314e-18
2001-09-06,4.1599998474121085,4.139999866485597,4.1479997634887695,3,900,6,2001,4.1599998474121085,-1.2731014486015095e-18,4.139999866485598,-3.2413703279733155e-18
2001-09-07,4.170000076293944,4.135000228881837,4.144000053405762,4,900,7,2001,4.170000076293946,-2.8953657486570017e-16,4.135000228881838,-1.7452114294114435e-16
2001-09-10,4.1599998474121085,4.139999866485597,4.156000137329103,0,900,10,2001,4.1599998474121085,-1.4249059525551066e-17,4.139999866485597,7.735764820088387e-18
2001-09-11,4.175000190734863,4.170000076293944,4.175000190734863,1,900,11,2001,4.175000190734863,4.6992995098601115e-18,4.170000076293944,-4.405465458005752e-18
2001-09-14,4.293000221252441,4.293000221252441,4.293000221252441,4,900,14,2001,4.293000221252441,2.729226084336142e-18,4.293000221252442,-2.1850546198424617e-18
2001-09-17,4.420000076293945,4.269999980926514,4.382999897003174,0,900,17,2001,4.420000076293945,2.8465839504313203e-18,4.269999980926514,-2.7287922680614223e-18
2001-09-18,4.442999839782715,4.369999885559082,4.442999839782715,1,900,18,2001,4.442999839782715,3.375621541724365e-18,4.369999885559081,-7.757435007142672e-18
2001-09-19,4.7179999351501465,4.449999809265137,4.7179999351501465,2,900,19,2001,4.717999935150148,0.0,4.4499998092651385,-5.020952658034154e-16
2001-09-20,4.65500020980835,4.510000228881836,4.510000228881836,3,900,20,2001,4.655000209808351,-7.252585626304206e-18,4.510000228881835,-6.453204995226335e-18
2001-09-21,4.639999866485597,4.579999923706055,4.5920000076293945,4,900,21,2001,4.639999866485595,6.984431001036132e-18,4.5799999237060565,-1.4771236191325968e-17
2001-09-24,4.570000171661377,4.5,4.570000171661377,0,900,24,2001,4.570000171661377,-4.755084870673266e-18,4.499999999999999,-7.556556944432371e-18
2001-09-25,4.559999942779541,4.489999771118164,4.5219998359680185,1,900,25,2001,4.559999942779542,-9.585541990198707e-18,4.489999771118162,-1.0370181655439802e-17
2001-09-26,4.610000133514403,4.550000190734863,4.599999904632568,2,900,26,2001,4.6100001335144025,1.8115465990518223e-18,4.5500001907348615,-4.9696630433539004e-18
2001-09-27,4.590000152587892,4.579999923706055,4.579999923706055,3,900,27,2001,4.590000152587892,4.021232499085368e-16,4.5799999237060565,2.6058728632167576e-16
2001-09-28,4.6469998359680185,4.6469998359680185,4.6469998359680185,4,900,28,2001,4.6469998359680185,-7.220306636224468e-18,4.6469998359680185,-3.700301387021722e-18
2001-10-01,4.638999938964844,4.638999938964844,4.638999938964844,0,1000,1,2001,4.638999938964844,-2.9018008947384984e-16,4.638999938964844,4.487320971245101e-17
2001-10-03,4.60699987411499,4.60699987411499,4.60699987411499,2,1000,3,2001,4.606999874114991,-1.065151687820428e-17,4.60699987411499,-3.077633884028711e-18
2001-10-04,4.63700008392334,4.63700008392334,4.63700008392334,3,1000,4,2001,4.63700008392334,9.151873772659952e-18,4.63700008392334,-4.9228694382253545e-18
2001-10-05,4.670000076293945,4.664999961853027,4.664999961853027,4,1000,5,2001,4.6700000762939435,2.2088123693353844e-18,4.6649999618530265,5.264987642826767e-18
2001-10-08,4.650000095367432,4.650000095367432,4.650000095367432,0,1000,8,2001,4.65000009536743,5.1212531686416394e-18,4.6500000953674325,-8.773581832543372e-18
2001-10-09,4.53000020980835,4.53000020980835,4.53000020980835,1,1000,9,2001,4.530000209808351,5.964161840986031e-18,4.530000209808351,-4.409399372392402e-18
2001-10-10,4.460000038146973,4.418000221252441,4.418000221252441,2,1000,10,2001,4.460000038146973,-3.8113737408617726e-18,4.418000221252441,1.7375988641942683e-18
2001-10-11,4.402999877929688,4.402999877929688,4.402999877929688,3,1000,11,2001,4.402999877929687,-3.71711995721727e-18,4.402999877929688,-3.5262784788183975e-18
2001-10-15,4.370999813079834,4.370999813079834,4.370999813079834,0,1000,15,2001,4.370999813079833,-6.512942167444137e-18,4.370999813079833,4.226105813074484e-18
2001-10-17,4.3480000495910645,4.3480000495910645,4.3480000495910645,2,1000,17,2001,4.348000049591065,-2.983859484752063e-18,4.3480000495910645,1.027318653428023e-18
2001-10-18,4.2899999618530265,4.243000030517578,4.243000030517578,3,1000,18,2001,4.2899999618530265,7.11681432370087e-17,4.243000030517577,2.6165991436246284e-16
2001-10-19,4.257999897003174,4.257999897003174,4.257999897003174,4,1000,19,2001,4.257999897003174,-6.256251629434903e-18,4.257999897003174,3.6572301937589594e-18
2001-10-22,4.2199997901916495,4.150000095367432,4.2199997901916495,0,1000,22,2001,4.2199997901916495,-2.2362313219179707e-16,4.150000095367432,-4.2134969243411645e-16
2001-10-23,4.2280001640319815,4.2199997901916495,4.2280001640319815,1,1000,23,2001,4.228000164031983,6.3026744695687415e-21,4.219999790191651,-1.7360015133341816e-18
2001-10-24,4.203000068664552,4.203000068664552,4.203000068664552,2,1000,24,2001,4.203000068664552,1.5196332454258125e-18,4.203000068664552,5.139769331044781e-18
2001-10-25,4.208000183105469,4.208000183105469,4.208000183105469,3,1000,25,2001,4.208000183105468,-1.4694944810250831e-18,4.208000183105469,-1.013617127019024e-18
2001-10-29,4.230999946594238,4.230999946594238,4.230999946594238,0,1000,29,2001,4.23099994659424,-4.9200382827889544e-17,4.230999946594238,-1.607212505711059e-16
2001-10-30,4.251999855041504,4.251999855041504,4.251999855041504,1,1000,30,2001,4.251999855041505,-8.862733362100305e-18,4.251999855041505,-1.2448183340650645e-17
2001-10-31,4.2199997901916495,4.214000225067139,4.214000225067139,2,1000,31,2001,4.2199997901916495,-4.669777172240467e-16,4.2140002250671404,-5.071616535970582e-16
