Date,High,Low,Close,Volume,DayNumber,CloseMaxVSubPeriod,CloseAll_Area,CloseminVSuberiod
2001-05-23,30.04999923706055,29.54999923706055,29.57999992370605,4175.0,2,26.86000061035156,0.81107170527561,29.979999542236328
2001-05-24,29.670000076293945,28.20000076293945,28.40999984741211,4380.0,3,26.86000061035156,0.8140614569718359,29.979999542236328
2001-05-25,28.57999992370605,28.10000038146973,28.3799991607666,50983.0,4,26.86000061035156,0.8158669040263365,29.979999542236328
2001-05-29,29.04999923706055,28.35000038146973,28.65999984741211,58861.0,1,26.86000061035156,0.8168441604002449,29.979999542236328
2001-05-30,28.95000076293945,28.43000030517578,28.54999923706055,65023.0,2,27.290000915527344,0.6908020810913534,29.979999542236328
2001-05-31,28.71999931335449,27.54999923706055,28.3700008392334,101694.0,3,27.38999938964844,0.6563611166433693,29.979999542236328
2001-06-01,28.60000038146973,27.57999992370605,27.93000030517578,75150.0,4,27.38999938964844,0.6535023148833183,29.979999542236328
2001-06-04,28.739999771118164,28.040000915527344,28.1299991607666,74230.0,0,27.38999938964844,0.6522766869465143,29.979999542236328
2001-06-05,28.32999992370605,27.79999923706055,28.239999771118164,60554.0,1,27.38999938964844,0.6542923061282763,29.979999542236328
2001-06-06,28.3700008392334,27.25,27.71999931335449,100545.0,2,27.38999938964844,0.6528294127862915,29.979999542236328
2001-06-07,28.10000038146973,27.40999984741211,27.75,59703.0,3,27.38999938964844,0.6547150813256608,29.979999542236328
2001-06-08,28.38999938964844,27.79999923706055,28.399999618530273,47763.0,4,27.38999938964844,0.6686047812145401,29.979999542236328
2001-06-11,29.34000015258789,28.399999618530273,29.040000915527344,85621.0,0,27.38999938964844,0.6815224418985197,29.979999542236328
2001-06-12,29.3799991607666,28.75,29.18000030517578,62998.0,1,27.38999938964844,0.6938420831953054,29.979999542236328
2001-06-13,29.6299991607666,28.809999465942386,28.84000015258789,78197.0,2,27.71999931335449,0.5907118293689501,29.979999542236328
2001-06-14,29.28000068664551,28.60000038146973,29.040000915527344,62964.0,3,27.71999931335449,0.6158383814880208,29.979999542236328
2001-06-15,29.11000061035156,28.440000534057607,28.51000022888184,58361.0,4,27.71999931335449,0.628918857001362,29.979999542236328
2001-06-18,28.540000915527344,27.420000076293945,27.54999923706055,50059.0,0,27.54999923706055,0.7061418536356912,29.979999542236328
2001-06-19,27.81999969482422,27.29999923706055,27.479999542236328,57940.0,1,27.479999542236328,0.7330594742410905,29.979999542236328
2001-06-20,27.60000038146973,26.0,26.5,123727.0,2,26.5,0.9368567870399581,29.979999542236328
2001-06-21,26.770000457763672,25.85000038146973,26.559999465942386,102254.0,3,26.5,0.9303524223187708,29.979999542236328
2001-06-22,27.10000038146973,26.420000076293945,26.82999992370605,73342.0,4,26.5,0.9353267009161016,29.979999542236328
2001-06-25,27.31999969482422,26.78000068664551,27.25,57677.0,0,26.5,0.9418030928473488,29.979999542236328
2001-06-26,27.489999771118164,26.81999969482422,26.979999542236328,63048.0,1,26.5,0.9311880417350167,29.739999771118164
2001-06-27,26.96999931335449,25.20000076293945,25.61000061035156,109855.0,2,25.61000061035156,0.9503702988397127,29.57999992370605
2001-06-28,25.75,25.10000038146973,25.559999465942386,89642.0,3,25.559999465942386,0.8823146464310895,29.18000030517578
2001-06-29,26.399999618530273,25.63999938964844,26.25,86303.0,4,25.559999465942386,0.8790927633784581,29.18000030517578
2001-07-02,26.70000076293945,25.3799991607666,25.95000076293945,8479.0,0,25.559999465942386,0.8739865250592272,29.18000030517578
2001-07-03,26.29999923706055,25.649999618530273,26.239999771118164,53665.0,1,25.559999465942386,0.871105369238483,29.18000030517578
2001-07-05,27.04999923706055,26.34000015258789,27.020000457763672,70236.0,3,25.559999465942386,0.8708089279193715,29.18000030517578
2001-07-06,28.290000915527344,27.0,28.209999084472656,97108.0,4,25.559999465942386,0.8720561591494631,29.18000030517578
2001-07-09,28.26000022888184,27.5,27.59000015258789,91890.0,0,25.559999465942386,0.8734902047313533,29.18000030517578
2001-07-10,27.690000534057607,27.20000076293945,27.489999771118164,67953.0,1,25.559999465942386,0.8752830315203305,29.18000030517578
2001-07-11,27.59000015258789,26.920000076293945,27.11000061035156,78818.0,2,25.559999465942386,0.8798848926057105,29.18000030517578
2001-07-12,27.10000038146973,25.940000534057607,26.79999923706055,80397.0,3,25.559999465942386,0.8808890689581366,29.18000030517578
2001-07-13,26.979999542236328,26.21999931335449,26.59000015258789,70344.0,4,25.559999465942386,0.8802504939826176,29.18000030517578
2001-07-16,26.57999992370605,25.71999931335449,26.059999465942386,73134.0,0,25.559999465942386,0.8767866015262875,29.18000030517578
2001-07-17,26.31999969482422,25.53000068664551,25.56999969482422,78904.0,1,25.559999465942386,0.8694654820167289,29.18000030517578
2001-07-18,25.60000038146973,24.70000076293945,24.88999938964844,57541.0,2,24.88999938964844,0.8495308530211655,29.040000915527344
2001-07-19,25.79999923706055,24.540000915527344,24.70000076293945,58286.0,3,24.70000076293945,0.8439584013046382,29.040000915527344
2001-07-20,25.95000076293945,24.70000076293945,25.59000015258789,95323.0,4,24.70000076293945,0.7205855545661888,28.51000022888184
2001-07-23,26.60000038146973,25.8700008392334,26.1200008392334,53982.0,0,24.70000076293945,0.643915100754405,28.209999084472656
2001-07-24,26.440000534057607,26.01000022888184,26.309999465942386,55610.0,1,24.70000076293945,0.6510882548448059,28.209999084472656
2001-07-25,26.96999931335449,26.190000534057607,26.84000015258789,77274.0,2,24.70000076293945,0.6582175046557438,28.209999084472656
2001-07-26,27.040000915527344,26.649999618530273,26.729999542236328,59381.0,3,24.70000076293945,0.6689214402030403,28.209999084472656
2001-07-27,27.149999618530273,26.25,27.020000457763672,78320.0,4,24.70000076293945,0.6719159462461626,28.209999084472656
2001-07-30,26.979999542236328,26.54999923706055,26.6299991607666,41537.0,0,24.70000076293945,0.6794560764440598,28.209999084472656
2001-07-31,26.85000038146973,26.309999465942386,26.35000038146973,52462.0,1,24.70000076293945,0.686788918515193,28.209999084472656
2001-08-01,26.85000038146973,26.32999992370605,26.770000457763672,72772.0,2,24.70000076293945,0.6901817174487911,28.209999084472656
2001-08-02,27.899999618530273,27.35000038146973,27.709999084472656,82555.0,3,24.70000076293945,0.6888609149920673,28.209999084472656
2001-08-03,27.79999923706055,27.399999618530273,27.6200008392334,53006.0,4,24.70000076293945,0.6919937757179071,28.209999084472656
2001-08-06,27.790000915527344,27.3799991607666,27.739999771118164,37371.0,0,24.70000076293945,0.6964646282545878,28.209999084472656
2001-08-07,28.399999618530273,27.899999618530273,27.940000534057607,68661.0,1,24.70000076293945,0.7001903625501017,28.209999084472656
2001-08-08,28.239999771118164,27.5,27.540000915527344,65167.0,2,24.70000076293945,0.7070331472743685,28.209999084472656
2001-08-09,27.71999931335449,27.3799991607666,27.63999938964844,50368.0,3,24.70000076293945,0.7157535094850016,28.209999084472656
2001-08-10,28.420000076293945,27.71999931335449,28.04999923706055,70358.0,4,24.70000076293945,0.6769595664267415,28.04999923706055
2001-08-13,28.25,27.70000076293945,27.81999969482422,52473.0,0,24.70000076293945,0.68455738520216,28.04999923706055
2001-08-14,28.04999923706055,27.70000076293945,28.01000022888184,48980.0,1,24.70000076293945,0.7017273347215516,28.04999923706055
2001-08-15,28.25,27.420000076293945,27.559999465942386,79697.0,2,24.70000076293945,0.7237151142661271,28.04999923706055
2001-08-16,27.60000038146973,27.149999618530273,27.45000076293945,70918.0,3,24.70000076293945,0.7446579072602233,28.04999923706055
2001-08-17,27.399999618530273,26.54999923706055,26.6299991607666,61936.0,4,24.70000076293945,0.7677075911447399,28.04999923706055
2001-08-20,27.25,26.35000038146973,27.18000030517578,53562.0,0,24.70000076293945,0.7760620562810958,28.04999923706055
2001-08-21,28.10000038146973,27.10000038146973,27.85000038146973,99270.0,1,24.70000076293945,0.7804514891192724,28.04999923706055
2001-08-22,27.25,26.35000038146973,26.3700008392334,93777.0,2,24.70000076293945,0.7935470705589416,28.04999923706055
2001-08-23,26.71999931335449,26.28000068664551,26.6299991607666,59594.0,3,25.59000015258789,0.7552439391897686,28.04999923706055
2001-08-24,27.149999618530273,26.6299991607666,26.899999618530273,79958.0,4,26.1200008392334,0.6719235012631503,28.04999923706055
2001-08-27,27.06999969482422,26.440000534057607,26.670000076293945,58962.0,0,26.309999465942386,0.6237921789304768,28.04999923706055
2001-08-28,27.3799991607666,26.51000022888184,27.170000076293945,71885.0,1,26.35000038146973,0.6156001894139889,28.04999923706055
2001-08-29,27.60000038146973,26.770000457763672,27.04999923706055,81961.0,2,26.35000038146973,0.620030837267723,28.04999923706055
2001-08-30,27.020000457763672,26.520000457763672,26.54999923706055,3185.0,3,26.35000038146973,0.6193722643770355,28.04999923706055
2001-08-31,27.25,26.6200008392334,27.20000076293945,47548.0,4,26.35000038146973,0.6206433631343253,28.04999923706055
2001-09-04,27.13999938964844,26.76000022888184,26.93000030517578,55640.0,1,26.35000038146973,0.6264900339649397,28.04999923706055
2001-09-05,27.229999542236328,26.76000022888184,26.95000076293945,60595.0,2,26.3700008392334,0.6345026368186764,28.04999923706055
2001-09-06,27.649999618530273,27.04999923706055,27.57999992370605,87936.0,3,26.3700008392334,0.6523877285100345,28.04999923706055
2001-09-07,28.149999618530273,27.43000030517578,28.03000068664551,98291.0,4,26.3700008392334,0.6624406039588704,28.04999923706055
2001-09-10,28.0,27.56999969482422,27.6299991607666,0.0,0,26.3700008392334,0.6793693184599794,28.04999923706055
2001-09-14,29.979999542236328,29.45000076293945,29.53000068664551,0.0,4,26.3700008392334,0.7542519629892775,29.53000068664551
2001-09-17,29.25,28.29999923706055,28.809999465942386,101804.0,0,26.3700008392334,0.7537990670979127,29.53000068664551
2001-09-18,28.79999923706055,27.60000038146973,27.70000076293945,69950.0,1,26.3700008392334,0.7544027629281913,29.53000068664551
2001-09-19,27.5,25.79999923706055,26.71999931335449,6135.0,2,26.3700008392334,0.7561097004382809,29.53000068664551
2001-09-20,27.0,25.899999618530273,26.59000015258789,27931.0,3,26.3700008392334,0.7563482253617895,29.53000068664551
2001-09-21,26.79999923706055,25.899999618530273,25.96999931335449,97581.0,4,25.96999931335449,0.8690545094919959,29.53000068664551
2001-09-24,24.0,21.799999237060547,22.01000022888184,108959.0,0,22.01000022888184,0.9927469311996835,29.53000068664551
2001-09-25,23.149999618530273,21.25,21.809999465942386,90612.0,1,21.809999465942386,0.9848188376705568,29.53000068664551
2001-09-26,22.5,20.299999237060547,22.3799991607666,3731.0,2,21.809999465942386,0.9785336076653255,29.53000068664551
2001-09-27,22.940000534057607,21.950000762939453,22.739999771118164,56833.0,3,21.809999465942386,0.9735135794730063,29.53000068664551
2001-09-28,23.489999771118164,23.0,23.43000030517578,60080.0,4,21.809999465942386,0.9705047395960944,29.53000068664551
2001-10-01,23.399999618530273,22.399999618530273,23.28000068664551,50970.0,0,21.809999465942386,0.9672228064383568,29.53000068664551
2001-10-02,23.34000015258789,22.75,22.790000915527344,42332.0,1,21.809999465942386,0.9628120848463205,29.53000068664551
2001-10-03,22.399999618530273,21.71999931335449,22.07999992370605,60413.0,2,21.809999465942386,0.9568910844134452,29.53000068664551
2001-10-04,22.899999618530273,22.07999992370605,22.6299991607666,56132.0,3,21.809999465942386,0.9551886059274735,29.53000068664551
2001-10-05,23.10000038146973,22.299999237060547,22.38999938964844,57970.0,4,21.809999465942386,0.9515352435870726,29.53000068664551
2001-10-08,22.70000076293945,21.950000762939453,22.450000762939453,51267.0,0,21.809999465942386,0.9479471872613172,29.53000068664551
2001-10-09,22.6200008392334,22.26000022888184,22.479999542236328,46246.0,1,21.809999465942386,0.943851666955114,29.53000068664551
2001-10-10,22.920000076293945,22.43000030517578,22.53000068664551,49156.0,2,21.809999465942386,0.9394984774204895,29.53000068664551
2001-10-11,23.399999618530273,22.25,23.34000015258789,63486.0,3,21.809999465942386,0.9371623409932941,29.53000068664551
2001-10-12,23.979999542236328,22.059999465942386,22.5,93048.0,4,21.809999465942386,0.9320987767558208,29.53000068664551
2001-10-15,22.690000534057607,22.1200008392334,22.290000915527344,51155.0,0,21.809999465942386,0.9262243715305702,29.53000068664551
2001-10-16,22.60000038146973,21.950000762939453,22.0,46494.0,1,21.809999465942386,0.9195793129391602,29.53000068664551
2001-10-17,22.299999237060547,21.549999237060547,21.809999465942386,56738.0,2,21.809999465942386,0.9123581584942274,29.53000068664551
2001-10-18,21.8700008392334,21.049999237060547,21.309999465942386,51313.0,3,21.309999465942386,0.9200967413569812,29.53000068664551
2001-10-19,22.25,21.18000030517578,21.82999992370605,64820.0,4,21.309999465942386,0.8740524068242287,28.809999465942386
2001-10-22,22.100000381469727,21.520000457763672,21.76000022888184,64751.0,0,21.309999465942386,0.7702628697403243,27.70000076293945
2001-10-23,22.54999923706055,21.81999969482422,21.850000381469727,64155.0,1,21.309999465942386,0.6463391769024488,26.71999931335449
2001-10-24,22.450000762939453,21.40999984741211,22.32999992370605,83793.0,2,21.309999465942386,0.6316243008155955,26.59000015258789
2001-10-25,22.60000038146973,21.989999771118164,22.01000022888184,59013.0,3,21.309999465942386,0.5448938618058968,25.96999931335449
2001-10-26,22.25,21.850000381469727,22.049999237060547,53171.0,4,21.309999465942386,0.17668234372023456,23.43000030517578
2001-10-29,22.54999923706055,21.93000030517578,22.149999618530273,60312.0,0,21.309999465942386,0.18208091095373252,23.43000030517578
2001-10-30,22.200000762939453,21.850000381469727,21.8700008392334,56500.0,1,21.309999465942386,0.18810397688748814,23.43000030517578
2001-10-31,21.8700008392334,20.799999237060547,21.18000030517578,96594.0,2,21.18000030517578,0.20295859172146963,23.43000030517578
2001-11-01,21.450000762939453,20.350000381469727,20.38999938964844,82000.0,3,20.38999938964844,0.2483835123895127,23.43000030517578
2001-11-02,20.25,19.690000534057614,20.18000030517578,11566.0,4,20.18000030517578,0.2563523801939848,23.34000015258789
2001-11-05,20.450000762939453,19.76000022888184,20.020000457763672,54896.0,0,20.020000457763672,0.2745867873592525,23.34000015258789
2001-11-06,20.06999969482422,19.559999465942386,19.920000076293945,63123.0,1,19.920000076293945,0.29012994439627005,23.34000015258789
2001-11-07,20.350000381469727,19.899999618530273,20.09000015258789,61742.0,2,19.920000076293945,0.30158500648266523,23.34000015258789
2001-11-08,21.290000915527344,20.549999237060547,21.170000076293945,88967.0,3,19.920000076293945,0.3124189286634196,23.34000015258789
2001-11-09,22.399999618530273,21.100000381469727,22.21999931335449,92707.0,4,19.920000076293945,0.321786763906651,23.34000015258789
2001-11-12,21.780000686645508,20.700000762939453,21.229999542236328,86546.0,0,19.920000076293945,0.3330221394709791,23.34000015258789
2001-11-13,21.96999931335449,21.399999618530273,21.670000076293945,89422.0,1,19.920000076293945,0.3430699041726145,23.34000015258789
2001-11-14,21.600000381469727,19.549999237060547,19.739999771118164,126797.0,2,19.739999771118164,0.36342397816765926,23.34000015258789
2001-11-15,19.149999618530273,17.149999618530273,17.450000762939453,86459.0,3,17.450000762939453,0.32727581387284943,22.5
2001-11-16,18.200000762939453,17.299999237060547,18.030000686645508,66721.0,4,17.450000762939453,0.32406776542283783,22.32999992370605
2001-11-19,18.299999237060547,16.700000762939453,17.719999313354492,87935.0,0,17.450000762939453,0.3434325394224668,22.32999992370605
2001-11-20,19.43000030517578,18.75,19.149999618530273,77042.0,1,17.450000762939453,0.3568080821550371,22.32999992370605
2001-11-21,19.450000762939453,18.799999237060547,18.959999084472656,68382.0,2,17.450000762939453,0.3707215771629478,22.32999992370605
2001-11-26,18.950000762939453,17.670000076293945,18.690000534057614,53657.0,0,17.450000762939453,0.385391879848369,22.32999992370605
2001-11-27,19.799999237060547,18.549999237060547,19.479999542236328,88162.0,1,17.450000762939453,0.3984134987876281,22.32999992370605
2001-11-28,19.649999618530273,18.959999084472656,19.21999931335449,91757.0,2,17.450000762939453,0.4131640916305167,22.32999992370605
2001-11-29,19.270000457763672,18.51000022888184,18.6200008392334,61745.0,3,17.450000762939453,0.42851075406643546,22.32999992370605
2001-11-30,19.549999237060547,18.399999618530273,19.440000534057614,71678.0,4,17.450000762939453,0.42689827388854684,22.21999931335449
2001-12-03,20.5,19.3799991607666,20.09000015258789,80890.0,0,17.450000762939453,0.4419302477878347,22.21999931335449
2001-12-04,20.399999618530273,19.6200008392334,19.649999618530273,76991.0,1,17.450000762939453,0.457369099847436,22.21999931335449
2001-12-05,20.299999237060547,19.299999237060547,19.489999771118164,72548.0,2,17.450000762939453,0.47385505277329837,22.21999931335449
2001-12-06,19.549999237060547,18.200000762939453,18.540000915527344,80176.0,3,17.450000762939453,0.49449280733588424,22.21999931335449
2001-12-07,19.09000015258789,17.920000076293945,19.040000915527344,73257.0,4,17.450000762939453,0.5190232702977494,22.21999931335449
2001-12-10,18.799999237060547,18.149999618530273,18.3700008392334,61037.0,0,17.450000762939453,0.5438967403674531,22.21999931335449
2001-12-11,18.399999618530273,17.920000076293945,18.07999992370605,66894.0,1,17.450000762939453,0.5861118476365079,22.21999931335449
2001-12-12,18.850000381469727,18.299999237060547,18.36000061035156,80615.0,2,17.450000762939453,0.6303339335343258,22.21999931335449
2001-12-13,18.549999237060547,17.799999237060547,18.1200008392334,80705.0,3,17.450000762939453,0.6705907576379304,22.21999931335449
2001-12-14,19.25,18.290000915527344,19.290000915527344,69865.0,4,17.450000762939453,0.7075066655286489,22.21999931335449
2001-12-17,19.57999992370605,19.100000381469727,19.21999931335449,62709.0,0,17.450000762939453,0.7481569836790617,22.21999931335449
2001-12-18,19.5,19.06999969482422,19.36000061035156,71584.0,1,17.450000762939453,0.6856890579633976,21.670000076293945
2001-12-19,20.18000030517578,19.75,19.799999237060547,70955.0,2,17.450000762939453,0.6925979617064483,21.670000076293945
2001-12-20,20.149999618530273,19.170000076293945,19.280000686645508,67602.0,3,17.450000762939453,0.33935418655452537,20.09000015258789
2001-12-21,19.75,19.25,19.6200008392334,46791.0,4,17.450000762939453,0.3479733406964792,20.09000015258789
2001-12-26,21.43000030517578,19.700000762939453,21.270000457763672,61256.0,2,17.719999313354492,0.619803172906833,21.270000457763672
2001-12-27,21.0,20.32999992370605,20.899999618530273,49650.0,3,17.719999313354492,0.6348406071868097,21.270000457763672
2001-12-28,21.3799991607666,20.3799991607666,20.40999984741211,58326.0,4,18.07999992370605,0.6278354761868952,21.270000457763672
2001-12-31,20.43000030517578,19.65999984741211,19.84000015258789,36403.0,0,18.07999992370605,0.6413676249763447,21.270000457763672
2002-01-02,21.049999237060547,19.850000381469727,21.01000022888184,69560.0,2,18.07999992370605,0.6471011421587772,21.270000457763672
2002-01-03,21.100000381469727,20.149999618530273,20.3700008392334,64010.0,3,18.07999992370605,0.6593443317618446,21.270000457763672
2002-01-04,21.700000762939453,20.399999618530273,21.6200008392334,84832.0,4,18.07999992370605,0.7374462646751452,21.6200008392334
2002-01-07,22.0,21.200000762939453,21.479999542236328,64080.0,0,18.07999992370605,0.7441753467961697,21.6200008392334
2002-01-08,21.5,21.0,21.25,59541.0,1,18.07999992370605,0.7525210462069504,21.6200008392334
2002-01-09,21.350000381469727,20.11000061035156,20.18000030517578,98408.0,2,18.07999992370605,0.7648954136493445,21.6200008392334
2002-01-10,20.450000762939453,19.850000381469727,20.3799991607666,69788.0,3,18.07999992370605,0.7867732191960559,21.6200008392334
2002-01-11,20.57999992370605,19.3700008392334,19.68000030517578,65806.0,4,18.07999992370605,0.8004017626498697,21.6200008392334
2002-01-14,19.479999542236328,18.649999618530273,18.88999938964844,89429.0,0,18.07999992370605,0.8105738201073288,21.6200008392334
2002-01-15,19.43000030517578,18.76000022888184,18.899999618530273,72231.0,1,18.07999992370605,0.818263698987761,21.6200008392334
2002-01-16,18.989999771118164,18.280000686645508,18.86000061035156,84392.0,2,18.07999992370605,0.8242760671085706,21.6200008392334
2002-01-17,19.149999618530273,17.799999237060547,18.040000915527344,67448.0,3,18.040000915527344,0.8259589984901695,21.6200008392334
2002-01-18,18.5,17.899999618530273,18.0,45383.0,4,18.0,0.831507071116658,21.6200008392334
2002-01-22,18.76000022888184,18.0,18.600000381469727,96896.0,1,18.0,0.8363414383283192,21.6200008392334
2002-01-23,19.700000762939453,18.979999542236328,19.479999542236328,77790.0,2,18.0,0.8448560783256519,21.6200008392334
2002-01-24,19.8799991607666,19.170000076293945,19.71999931335449,83907.0,3,18.0,0.858530466898374,21.6200008392334
2002-01-25,20.170000076293945,19.280000686645508,20.0,77987.0,4,18.0,0.8691588812908182,21.6200008392334
2002-01-28,20.3700008392334,19.809999465942386,20.049999237060547,75269.0,0,18.0,0.8803568334072838,21.6200008392334
2002-01-29,20.1200008392334,19.479999542236328,19.56999969482422,67139.0,1,18.0,0.892813452019773,21.6200008392334
2002-01-30,19.61000061035156,18.559999465942386,19.149999618530273,93923.0,2,18.0,0.9016791920453963,21.6200008392334
2002-01-31,19.520000457763672,18.950000762939453,19.479999542236328,73520.0,3,18.0,0.9058186374874584,21.6200008392334
2002-02-01,20.549999237060547,19.09000015258789,20.399999618530273,122999.0,4,18.0,0.9057911991953276,21.6200008392334
2002-02-04,20.36000061035156,19.93000030517578,20.059999465942386,59644.0,0,18.0,0.9059656136674026,21.6200008392334
2002-02-05,20.100000381469727,19.729999542236328,20.049999237060547,60424.0,1,18.0,0.9059339761222174,21.6200008392334
2002-02-06,20.350000381469727,19.75,19.75,79320.0,2,18.0,0.9059537024816249,21.6200008392334
2002-02-07,19.790000915527344,19.270000457763672,19.68000030517578,68275.0,3,18.0,0.9060974844539412,21.6200008392334
2002-02-08,20.280000686645508,19.649999618530273,20.25,74748.0,4,18.0,0.9099877010243448,21.6200008392334
2002-02-11,21.600000381469727,19.959999084472656,21.31999969482422,89214.0,0,18.0,0.9100944696336449,21.479999542236328
2002-02-12,21.5,20.670000076293945,20.75,83735.0,1,18.0,0.9012498170441033,21.31999969482422
2002-02-13,21.75,20.309999465942386,21.149999618530273,99165.0,2,18.0,0.9063169769757546,21.31999969482422
2002-02-14,21.600000381469727,21.049999237060547,21.21999931335449,69434.0,3,18.0,0.8995639249040315,21.31999969482422
2002-02-15,21.549999237060547,21.0,21.5,57209.0,4,18.0,0.9189149957225056,21.5
2002-02-19,21.21999931335449,20.850000381469727,20.8700008392334,53799.0,1,18.0,0.9232013538466811,21.5
2002-02-20,20.899999618530273,20.149999618530273,20.229999542236328,96162.0,2,18.0,0.9329472291059681,21.5
2002-02-21,21.299999237060547,20.299999237060547,21.049999237060547,83271.0,3,18.0,0.9296250151674766,21.5
2002-02-22,21.25,20.75,21.07999992370605,54622.0,4,18.0,0.926756659630359,21.5
2002-02-25,21.170000076293945,20.450000762939453,20.420000076293945,67270.0,0,18.0,0.9284483157141097,21.5
2002-02-26,21.549999237060547,20.3700008392334,21.36000061035156,88209.0,1,18.600000381469727,0.8515836548713055,21.5
2002-02-27,21.790000915527344,21.149999618530273,21.290000915527344,99210.0,2,19.149999618530273,0.718786184230638,21.5
