,Open,High,Low,Close,Volume,Forcast
2024-11-13,30.688,31.134,30.21,30.255,96904,28.180708
2024-11-14,30.257,30.647,29.666,30.358,108034,28.0654
2024-11-15,30.357,30.809,30.172,30.24,96014,27.980005
2024-11-17,30.295,30.4,30.248,30.389,1998,28.01575
2024-11-18,30.382,31.262,30.357,31.153,80253,27.722029
2024-11-19,31.154,31.529,31.037,31.281,86979,27.686537
2024-11-20,31.28,31.327,30.767,30.908,72991,27.698599
2024-11-21,30.909,31.302,30.635,30.742,82827,27.77626
2024-11-22,30.743,31.4,30.74,31.328,88487,27.932451
2024-11-24,31.202,31.465,31.202,31.395,2920,28.208652
2024-11-25,31.388,31.404,29.969,30.096,104317,28.114618
2024-11-26,30.098,30.687,30.033,30.405,77362,28.268192
2024-11-27,30.409,30.696,29.967,30.101,66350,28.456738
2024-11-28,30.107,30.287,29.628,30.237,46873,28.70465
2024-11-29,30.229,30.888,30.19,30.609,60869,28.972343
2024-12-01,30.577,30.583,30.405,30.459,2458,29.276192
2024-12-02,30.46,30.67,30.047,30.59,74219,28.950628
2024-12-03,30.591,31.078,30.448,30.984,73608,28.66646
2024-12-04,30.977,31.466,30.449,31.316,80103,28.356945
2024-12-05,31.317,31.412,31.004,31.346,72905,28.02713
2024-12-06,31.347,31.429,30.818,30.955,82515,27.726889
2024-12-08,31.027,31.108,30.933,31.067,2908,27.477934
2024-12-09,31.066,32.271,30.858,31.896,92068,26.918049
2024-12-10,31.898,32.088,31.698,31.895,79800,26.589918
2024-12-11,31.896,32.181,31.439,31.901,93260,26.305119
2024-12-12,31.899,32.321,30.869,30.888,96102,26.085266
2024-12-13,30.887,31.098,30.281,30.542,76973,25.94005
2024-12-15,30.54,30.617,30.516,30.576,1203,25.93798
2024-12-16,30.578,30.746,30.455,30.514,47268,25.657543
2024-12-17,30.515,30.601,30.143,30.506,57416,25.66624
2024-12-18,30.505,30.57,29.245,29.315,62850,25.726332
2024-12-19,29.316,29.704,28.74,29.014,69969,25.866173
2024-12-20,29.019,29.69,28.798,29.497,62691,26.087547
2024-12-22,29.542,29.713,29.538,29.685,1555,26.437801
2024-12-23,29.689,29.866,29.408,29.679,55404,26.475302
2024-12-24,29.68,29.784,29.46,29.603,32804,26.66123
2024-12-25,29.634,29.699,29.625,29.663,1016,26.876528
2024-12-26,29.66,29.86,29.493,29.786,51400,27.141718
2024-12-27,29.787,29.875,29.317,29.362,56321,27.434166
2024-12-29,29.361,29.466,29.36,29.44,1047,27.83322
2024-12-30,29.447,29.515,28.783,28.929,53939,27.90442
2024-12-31,28.93,29.022,28.769,28.891,48071,28.10269
2025-01-01,28.889,28.986,28.866,28.982,905,28.36633
2025-01-02,28.983,29.592,28.953,29.535,61501,28.598331
2025-01-03,29.534,29.893,29.483,29.592,55155,28.754725
2025-01-05,29.652,29.674,29.622,29.628,951,28.886803
2025-01-06,29.631,30.336,29.391,29.925,75442,28.644646
2025-01-07,29.926,30.382,29.87,30.086,67417,28.559961
2025-01-08,30.085,30.339,29.799,30.122,66883,28.466013
2025-01-09,30.123,30.468,29.992,30.078,51101,28.428587
