,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2025-01-16,79.242,79.383,79.203,79.244,439,67.966125,null,null,null,0.0,0.0
2025-01-16,79.24,79.393,78.973,78.997,3248,68.17755,null,null,null,0.0,0.0
2025-01-16,79.003,79.227,78.916,79.112,1970,68.36559,null,null,null,0.0,0.0
2025-01-16,79.117,79.343,79.094,79.258,1219,68.54965,null,null,null,0.0,0.0
2025-01-16,79.254,79.281,79.095,79.1,639,68.72652,null,null,null,0.0,0.0
2025-01-16,79.103,79.103,78.889,78.936,1729,68.880104,null,null,null,0.0,0.0
2025-01-16,78.941,79.253,78.901,79.093,2500,69.02281,null,null,null,0.0,0.0
2025-01-16,79.097,79.215,78.966,79.07,1867,69.15124,null,null,null,0.0,0.0
2025-01-16,79.061,79.08,78.678,78.808,3893,69.25514,null,null,null,0.0,0.0
2025-01-16,78.809,78.901,78.664,78.809,2759,69.337875,null,null,null,0.0,0.0
2025-01-16,78.815,78.91,78.532,78.596,2667,69.41501,null,null,null,0.0,0.0
2025-01-16,78.601,78.605,77.924,78.029,2906,69.46261,null,null,null,0.0,0.0
2025-01-16,78.019,78.372,77.913,78.26,3549,69.50431,null,null,null,0.0,0.0
2025-01-16,78.254,78.737,78.189,78.727,4013,69.58025,null,null,null,0.0,0.0
2025-01-16,78.737,78.795,78.256,78.494,5914,69.71649,null,null,null,0.0,0.0
2025-01-16,78.497,78.533,77.658,78.048,6530,69.90836,null,null,null,0.0,0.0
2025-01-16,78.054,78.089,77.043,77.685,8216,70.01945,null,null,null,0.0,0.0
2025-01-16,77.681,78.152,77.504,78.089,4819,70.104706,null,null,null,0.0,0.0
2025-01-16,78.093,78.191,77.544,77.617,3193,70.13437,null,null,null,0.0,0.0
2025-01-16,77.617,78.071,77.446,78.03,3002,70.12804,null,null,null,0.0,0.0
2025-01-16,78.029,78.029,77.82,77.923,1019,70.09647,null,null,null,0.0,0.0
2025-01-16,77.929,78.024,77.868,77.99,740,70.04464,null,null,null,0.0,0.0
2025-01-16,77.969,78.079,77.894,78.064,250,69.97976,null,null,null,0.0,0.0
2025-01-17,78.07,78.175,78.019,78.13,308,69.893845,Down,Up,0,0.0,0.13400000000000034
2025-01-17,78.121,78.296,78.1,78.264,1464,69.792015,Down,Up,0,0.0,0.06799999999999784
2025-01-17,78.259,78.36,78.213,78.332,912,69.68886,Down,Up,0,0.0,0.034000000000006025
2025-01-17,78.315,78.431,78.278,78.366,622,69.59993,Down,Up,0,0.0,0.1530000000000058
2025-01-17,78.376,78.535,78.376,78.519,393,69.52569,Down,Down,1,0.1110000000000042,0.0
2025-01-17,78.524,78.604,78.363,78.408,1190,69.46535,Down,Down,1,0.07600000000000762,0.0
2025-01-17,78.403,78.464,78.302,78.332,1328,69.408295,Down,Up,0,0.0,0.13900000000001
2025-01-17,78.337,78.545,78.158,78.471,1850,69.35891,Down,Down,1,0.11800000000000921,0.0
2025-01-17,78.466,78.617,78.191,78.353,2961,69.32079,Down,Down,1,0.11899999999999977,0.0
2025-01-17,78.358,78.434,77.919,78.234,2738,69.29513,Down,Up,0,0.0,0.03300000000000125
2025-01-17,78.239,78.529,78.059,78.267,2499,69.26888,Down,Down,1,0.2389999999999901,0.0
2025-01-17,78.261,78.441,77.975,78.028,2025,69.24158,Down,Down,1,0.1670000000000016,0.0
2025-01-17,78.024,78.139,77.693,77.861,2486,69.20017,Down,Down,1,0.30100000000000193,0.0
2025-01-17,77.857,77.897,77.293,77.56,3919,69.14226,Down,Up,0,0.0,0.22400000000000375
2025-01-17,77.55,77.953,77.265,77.784,5082,69.092636,Down,Down,1,0.5390000000000015,0.0
2025-01-17,77.779,77.929,77.232,77.245,4763,69.04174,Down,Up,0,0.0,0.5219999999999914
2025-01-17,77.25,77.782,77.187,77.767,4862,69.00672,Down,Down,1,0.23499999999999943,0.0
2025-01-17,77.772,77.806,77.436,77.532,2773,68.992966,Down,Down,1,0.028999999999996362,0.0
2025-01-17,77.528,77.655,77.412,77.503,2189,68.98332,Down,Down,1,0.12600000000000477,0.0
2025-01-17,77.497,77.806,77.247,77.377,2323,68.983025,Down,Up,0,0.0,0.0870000000000033
2025-01-17,77.368,77.54,77.273,77.464,796,68.981125,Down,Down,1,0.06099999999999284,0.0
2025-01-17,77.439,77.549,77.338,77.403,546,68.984184,Up,Up,1,0.19199999999999307,0.0
2025-01-19,77.416,77.598,77.385,77.595,244,68.98522,Up,Up,1,0.03499999999999659,0.0
2025-01-20,77.593,77.78,77.585,77.63,525,68.86288,Down,Down,1,0.20899999999998897,0.0
2025-01-20,77.632,77.702,77.255,77.421,2519,68.843735,Down,Down,1,0.13700000000000045,0.0
2025-01-20,77.417,77.432,77.178,77.284,1782,68.80356,Down,Up,0,0.0,0.0689999999999884
2025-01-20,77.286,77.465,77.209,77.353,1035,68.746994,Down,Down,1,0.06999999999999318,0.0
2025-01-20,77.356,77.378,77.226,77.283,402,68.67715,Down,Down,1,0.049000000000006594,0.0
2025-01-20,77.285,77.345,77.213,77.234,678,68.58431,Down,Down,1,0.10699999999999932,0.0
2025-01-20,77.227,77.299,76.977,77.127,1241,68.4573,Down,Up,0,0.0,0.030000000000001137
2025-01-20,77.124,77.294,77.089,77.157,1191,68.29453,Down,Down,1,0.09999999999999432,0.0
2025-01-20,77.159,77.319,76.99,77.057,2917,68.095634,Down,Down,1,0.18999999999999773,0.0
2025-01-20,77.053,77.167,76.72,76.867,2276,67.8818,Down,Up,0,0.0,0.04399999999999693
2025-01-20,76.862,77.06,76.829,76.911,1753,67.65101,Down,Up,0,0.0,0.21699999999999875
2025-01-20,76.921,77.191,76.851,77.128,1472,67.40998,Down,Up,0,0.0,0.25199999999999534
2025-01-20,77.12,77.522,77.12,77.38,1833,67.18007,Down,Down,1,1.4869999999999948,0.0
2025-01-20,77.392,77.538,75.834,75.893,5571,66.90667,Down,Up,0,0.0,0.22799999999999443
