,Open,High,Low,Close,Volume,Forcast
2023-02-02,76.79000091552734,77.23999786376953,74.97000122070312,75.87999725341797,339755,78.66633605957031
2023-02-03,75.91999816894531,78.0,73.0999984741211,73.38999938964844,413414,76.30528259277344
2023-02-06,73.2300033569336,74.51000213623047,72.25,74.11000061035156,380028,74.36048889160156
2023-02-07,74.56999969482422,77.5999984741211,74.3499984741211,77.13999938964844,408279,76.15327453613281
2023-02-08,77.48999786376953,78.56999969482422,77.08000183105469,78.47000122070312,353468,78.53253173828125
2023-02-09,78.44999694824219,78.83999633789062,76.5199966430664,78.05999755859375,324156,79.12755584716797
2023-02-10,77.68000030517578,80.33000183105469,77.47000122070312,79.72000122070312,356062,79.22332000732422
2023-02-13,79.94000244140625,80.62000274658203,78.44999694824219,80.13999938964844,301299,79.51898956298828
2023-02-14,79.05999755859375,79.61000061035156,77.45999908447266,79.05999755859375,299938,80.07759094238281
2023-02-15,78.83000183105469,79.1500015258789,77.25,78.58999633789062,264486,79.80026245117188
2023-02-16,78.54000091552734,79.54000091552734,77.91999816894531,78.48999786376953,117600,79.580810546875
2023-02-17,78.06999969482422,78.25,75.05999755859375,76.33999633789062,93267,78.00642395019531
2023-02-21,76.52999877929688,77.51000213623047,75.69000244140625,76.16000366210938,402351,77.10009765625
2023-02-22,76.11000061035156,76.55000305175781,73.80000305175781,73.94999694824219,332018,76.73111724853516
2023-02-23,73.91999816894531,75.98999786376953,73.83000183105469,75.38999938964844,333838,76.5346908569336
2023-02-24,75.5999984741211,76.62999725341797,74.08999633789062,76.31999969482422,329254,76.77751922607422
2023-02-27,76.41999816894531,76.81999969482422,74.98999786376953,75.68000030517578,266091,76.24796295166016
2023-02-28,75.76000213623047,77.83000183105469,75.55000305175781,77.05000305175781,300093,77.47686004638672
2023-03-01,76.8499984741211,77.8499984741211,76.12000274658203,77.69000244140625,342121,78.26935577392578
2023-03-02,77.73999786376953,78.58999633789062,77.2300033569336,78.16000366210938,260331,78.64733123779297
2023-03-03,77.88999938964844,79.9000015258789,75.83000183105469,79.68000030517578,374201,78.04362487792969
2023-03-06,79.91999816894531,80.62999725341797,78.31999969482422,80.45999908447266,292351,78.26493072509766
2023-03-07,80.5,80.94000244140625,77.05999755859375,77.58000183105469,398241,79.45402526855469
2023-03-08,77.31999969482422,77.7300033569336,76.11000061035156,76.66000366210938,335930,78.59587860107422
2023-03-09,76.5,78.05999755859375,75.43000030517578,75.72000122070312,349960,77.5633773803711
2023-03-10,75.6500015258789,77.11000061035156,74.7699966430664,76.68000030517578,371834,76.41864013671875
2023-03-13,76.5999984741211,77.47000122070312,72.30000305175781,74.80000305175781,457423,75.60819244384766
2023-03-14,74.69999694824219,74.9000015258789,70.77999877929688,71.33000183105469,432858,75.12045288085938
2023-03-15,71.55999755859375,72.55999755859375,65.65000152587889,67.61000061035156,555164,72.90814208984375
2023-03-16,68.22000122070311,69.37999725341797,65.70999908447266,68.34999847412111,327120,70.64830017089844
2023-03-17,68.26000213623047,69.63999938964844,65.16999816894531,66.73999786376953,152255,68.9944076538086
2023-03-20,66.62000274658203,67.69999694824219,64.12000274658203,67.63999938964844,76873,68.14102935791016
2023-03-21,67.62000274658203,69.59999847412111,66.76999664306639,69.33000183105469,409495,69.0997085571289
2023-03-22,69.48000335693361,71.30999755859375,68.88999938964844,70.9000015258789,337639,70.73181915283203
2023-03-23,69.94999694824219,71.66999816894531,69.13999938964844,69.95999908447266,335241,71.51215362548828
2023-03-24,69.51000213623047,70.37999725341797,66.81999969482422,69.26000213623047,380852,70.46505737304688
2023-03-27,69.41999816894531,73.0999984741211,69.12999725341797,72.80999755859375,353598,70.96327209472656
2023-03-28,72.86000061035156,73.93000030517578,72.19000244140625,73.19999694824219,328472,72.84642028808594
2023-03-29,73.61000061035156,74.37000274658203,72.76000213623047,72.97000122070312,312669,73.81226348876953
2023-03-30,72.9800033569336,74.62999725341797,72.61000061035156,74.37000274658203,269743,74.4204330444336
2023-03-31,74.37000274658203,75.72000122070312,73.7699966430664,75.66999816894531,304361,74.68563842773438
2023-04-03,80.0999984741211,81.69000244140625,79.0,80.41999816894531,547126,77.74954223632812
2023-04-04,80.44000244140625,81.80999755859375,79.61000061035156,80.70999908447266,343570,79.39942169189453
2023-04-05,81.01000213623047,81.23999786376953,79.72000122070312,80.61000061035156,254974,80.2325439453125
2023-04-06,80.37000274658203,80.95999908447266,79.6500015258789,80.69999694824219,0,80.27471160888672
2023-04-10,80.5,81.22000122070312,79.61000061035156,79.73999786376953,264906,79.21340942382812
2023-04-11,79.87999725341797,81.58999633789062,79.37000274658203,81.52999877929688,309683,80.73928833007812
2023-04-12,81.44000244140625,83.52999877929688,81.27999877929688,83.26000213623047,356133,82.52387237548828
2023-04-13,83.22000122070312,83.44000244140625,82.11000061035156,82.16000366210938,261230,83.13597106933594
2023-04-14,82.4000015258789,83.12000274658203,81.76000213623047,82.5199966430664,275129,82.64472961425781
2023-04-17,82.4800033569336,82.70999908447266,80.47000122070312,80.83000183105469,217048,81.79230499267578
2023-04-18,81.0,81.4800033569336,79.87000274658203,80.86000061035156,96290,81.94580078125
2023-04-19,80.91999816894531,81.18000030517578,78.45999908447266,79.16000366210938,78310,81.7495346069336
2023-04-20,78.87000274658203,78.88999938964844,76.97000122070312,77.29000091552734,361413,80.32905578613281
2023-04-21,77.12999725341797,78.38999938964844,76.72000122070312,77.87000274658203,291114,78.94390869140625
2023-04-24,77.97000122070312,79.18000030517578,76.72000122070312,78.76000213623047,306720,78.91008758544922
2023-04-25,78.73999786376953,79.06999969482422,76.5,77.06999969482422,361646,79.48932647705078
2023-04-26,77.08000183105469,77.93000030517578,74.05000305175781,74.30000305175781,497778,78.71157836914062
2023-04-27,74.37999725341797,75.27999877929688,74.02999877929688,74.76000213623047,345880,77.27115631103516
2023-04-28,74.91000366210938,76.91999816894531,73.93000030517578,76.77999877929688,328399,76.71623229980469
2023-05-01,76.66000366210938,76.69000244140625,74.52999877929688,75.66000366210938,215017,76.68632507324219
2023-05-02,75.76000213623047,76.11000061035156,71.41999816894531,71.66000366210938,417820,75.76225280761719
2023-05-03,71.55999755859375,71.79000091552734,67.94999694824219,68.59999847412111,490523,72.73985290527344
2023-05-04,68.16000366210939,69.83999633789061,63.63999938964844,68.55999755859375,412495,69.97805786132812
2023-05-05,68.69999694824219,71.80999755859375,68.48000335693361,71.33999633789062,330585,69.50574493408203
2023-05-08,71.3499984741211,73.69000244140625,71.04000091552734,73.16000366210938,290076,70.87969970703125
2023-05-09,72.83999633789062,73.77999877929688,71.33999633789062,73.70999908447266,317493,72.69905853271484
2023-05-10,73.58000183105469,73.88999938964844,71.80000305175781,72.55999755859375,351506,73.12911987304688
2023-05-11,72.7699966430664,73.5,70.62999725341797,70.87000274658203,365892,72.48517608642578
2023-05-12,71.41999816894531,71.77999877929688,69.93000030517578,70.04000091552734,275435,70.85552978515625
2023-05-15,70.04000091552734,71.69000244140625,69.41000366210939,71.11000061035156,259013,70.04364013671875
2023-05-16,71.31999969482422,71.79000091552734,70.44999694824219,70.86000061035156,232328,70.39910125732422
2023-05-17,70.5999984741211,73.26000213623047,70.04000091552734,72.83000183105469,273708,71.13274383544922
2023-05-18,72.75,72.87000274658203,71.41999816894531,71.86000061035156,80864,71.49676513671875
2023-05-19,71.94000244140625,73.4000015258789,71.02999877929688,71.55000305175781,69949,70.92581939697266
2023-05-22,71.69999694824219,72.36000061035156,70.55000305175781,71.98999786376953,263977,70.29042053222656
2023-05-23,72.0999984741211,73.79000091552734,71.70999908447266,72.91000366210938,317586,70.7307357788086
2023-05-24,73.7699966430664,74.7300033569336,73.12999725341797,74.33999633789062,386611,71.8720703125
2023-05-25,74.20999908447266,74.37000274658203,70.9800033569336,71.83000183105469,422637,71.90459442138672
2023-05-26,71.88999938964844,73.05000305175781,71.48999786376953,72.66999816894531,261498,70.7875747680664
2023-05-30,73.2300033569336,73.55000305175781,69.01999664306639,69.45999908447266,440862,69.69923400878906
2023-05-31,69.62000274658203,69.69000244140625,67.02999877929689,68.08999633789061,444787,68.23942565917969
2023-06-01,67.59999847412111,71.06999969482422,67.51000213623047,70.09999847412111,395393,68.16397094726562
2023-06-02,70.20999908447266,72.16999816894531,70.0,71.73999786376953,322596,69.27271270751953
2023-06-05,75.02999877929688,75.05999755859375,71.7300033569336,72.1500015258789,383943,70.30313873291016
2023-06-06,71.98999786376953,72.33000183105469,70.12999725341797,71.73999786376953,314962,70.5158920288086
2023-06-07,71.55999755859375,73.19000244140625,71.01000213623047,72.52999877929688,299127,70.06680297851562
2023-06-08,72.47000122070312,73.27999877929688,69.02999877929689,71.29000091552734,485396,70.04479217529297
2023-06-09,70.94000244140625,71.7699966430664,70.09999847412111,70.16999816894531,300724,69.49488067626953
2023-06-12,70.26999664306639,70.33000183105469,66.80000305175781,67.12000274658203,404769,68.32424926757812
2023-06-13,67.30999755859375,69.83000183105469,67.15000152587889,69.41999816894531,366354,67.56305694580078
2023-06-14,69.34999847412111,70.48999786376953,68.06999969482422,68.26999664306639,304449,67.66173553466797
2023-06-15,68.69999694824219,70.95999908447266,67.97000122070311,70.62000274658203,115613,68.51627349853516
2023-06-16,70.55000305175781,71.88999938964844,69.94999694824219,71.77999877929688,99185,69.27200317382812
2023-06-20,71.44999694824219,72.08999633789062,69.65000152587889,70.5,430492,69.58207702636719
2023-06-21,70.9000015258789,72.72000122070312,70.80000305175781,72.52999877929688,264656,70.31715393066406
