,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2023-05-04,79.98999786376953,79.98999786376953,79.98999786376953,79.98999786376953,0,0.5111840963363647,null,null,null,0.0,0.0
2023-05-05,83.5,83.5,83.5,82.12999725341797,40,0.5119563937187195,Up,Down,0,0.0,0.5999984741210938
2023-05-08,81.52999877929688,81.52999877929688,81.52999877929688,81.52999877929688,16344,0.5122314691543579,Up,Down,0,0.0,0.5400009155273438
2023-05-09,83.18000030517578,83.18000030517578,80.4000015258789,80.98999786376953,21699,0.5112119317054749,Down,Down,1,0.2299957275390625,0.0
2023-05-10,80.95999908447266,81.5999984741211,80.19999694824219,80.76000213623047,14457,0.5102463364601135,Down,Down,1,1.1399993896484375,0.0
2023-05-11,80.7300033569336,81.23999786376953,79.5199966430664,79.62000274658203,17793,0.5096548795700073,Down,Up,0,0.0,0.9099960327148438
2023-05-12,79.5999984741211,81.76000213623047,79.5999984741211,80.52999877929688,16110,0.5098599791526794,Up,Up,1,1.8400039672851562,0.0
2023-05-15,80.54000091552734,83.23999786376953,80.52999877929688,82.37000274658203,17250,0.5089507699012756,Down,Up,0,0.0,1.0099945068359375
2023-05-16,82.3499984741211,83.97000122070312,81.5,83.37999725341797,20901,0.5082204937934875,Down,Up,0,0.0,3.5600051879882812
2023-05-17,83.19999694824219,87.0,82.83999633789062,86.94000244140625,41227,0.5082932114601135,Up,Down,0,0.0,0.279998779296875
2023-05-18,86.5,87.16000366210938,85.62000274658203,86.66000366210938,32316,0.5088961720466614,Up,Up,1,0.05999755859375,0.0
2023-05-19,86.30000305175781,87.9800033569336,86.12999725341797,86.72000122070312,23929,0.5097224116325378,Up,Down,0,0.0,1.4000015258789062
2023-05-22,86.72000122070312,87.25,84.61000061035156,85.31999969482422,20543,0.5099354982376099,Up,Down,0,0.0,0.970001220703125
2023-05-23,85.31999969482422,85.66000366210938,83.86000061035156,84.3499984741211,15477,0.5089840292930603,Down,Down,1,2.6299972534179688,0.0
2023-05-24,84.3499984741211,84.4000015258789,81.4000015258789,81.72000122070312,22721,0.5078944563865662,Down,Down,1,1.5999984741210938,0.0
2023-05-25,81.70999908447266,82.77999877929688,79.86000061035156,80.12000274658203,25928,0.5070927143096924,Down,Up,0,0.0,3.2299957275390625
2023-05-26,80.11000061035156,83.73999786376953,80.11000061035156,83.3499984741211,0,0.5074378252029419,Up,Up,1,0.6399993896484375,0.0
2023-05-30,83.63999938964844,86.54000091552734,82.76000213623047,83.98999786376953,26840,0.5069798231124878,Down,Down,1,0.5099945068359375,0.0
2023-05-31,84.48999786376953,84.48999786376953,82.55999755859375,83.4800033569336,19748,0.5064765214920044,Down,Up,0,0.0,2.9399948120117188
