,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2023-03-10,75.6500015258789,77.11000061035156,74.7699966430664,76.68000030517578,371834.0,78.05835723876953,null,null,null,0.0,0.0
2023-03-13,76.5999984741211,77.47000122070312,72.30000305175781,74.80000305175781,457423.0,79.05630493164062,Up,Down,0,0.0,3.470001220703125
2023-03-14,74.69999694824219,74.9000015258789,70.77999877929688,71.33000183105469,432858.0,78.91067504882812,Down,Down,1,3.720001220703125,0.0
2023-03-15,71.55999755859375,72.55999755859375,65.65000152587889,67.61000061035156,555164.0,77.94119262695312,Down,Up,0,0.0,0.7399978637695455
2023-03-16,68.22000122070311,69.37999725341797,65.70999908447266,68.34999847412111,327120.0,76.22740936279297,Down,Down,1,1.6100006103515767,0.0
2023-03-17,68.26000213623047,69.63999938964844,65.16999816894531,66.73999786376953,152255.0,73.85350799560547,Down,Up,0,0.0,0.9000015258789062
2023-03-20,66.62000274658203,67.69999694824219,64.12000274658203,67.63999938964844,76873.0,73.74060821533203,Down,Up,0,0.0,1.69000244140625
2023-03-21,67.62000274658203,69.59999847412111,66.76999664306639,69.33000183105469,409495.0,73.30235290527344,Down,Up,0,0.0,1.5699996948242188
2023-03-22,69.48000335693361,71.30999755859375,68.88999938964844,70.9000015258789,337639.0,72.843505859375,Down,Down,1,0.94000244140625,0.0
2023-03-23,69.94999694824219,71.66999816894531,69.13999938964844,69.95999908447266,335241.0,72.01644897460938,Down,Down,1,0.6999969482421875,0.0
2023-03-24,69.51000213623047,70.37999725341797,66.81999969482422,69.26000213623047,380852.0,70.87564849853516,Down,Up,0,0.0,3.5499954223632812
2023-03-27,69.41999816894531,73.0999984741211,69.12999725341797,72.80999755859375,353598.0,72.85933685302734,Up,Up,1,0.3899993896484375,0.0
2023-03-28,72.86000061035156,73.93000030517578,72.19000244140625,73.19999694824219,328472.0,73.82748413085938,Up,Down,0,0.0,0.2299957275390625
2023-03-29,73.61000061035156,74.37000274658203,72.76000213623047,72.97000122070312,312669.0,74.04800415039062,Up,Up,1,1.4000015258789062,0.0
