,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2023-04-03,80.0999984741211,81.69000244140625,79.0,80.41999816894531,547126,58.23927307128906,null,null,null,0.0,0.0
2023-04-04,80.44000244140625,81.80999755859375,79.61000061035156,80.70999908447266,343570,58.57451248168945,Up,Down,0,0.0,0.09999847412109375
2023-04-05,81.01000213623047,81.23999786376953,79.72000122070312,80.61000061035156,254974,58.98236846923828,Up,Up,1,0.089996337890625,0.0
2023-04-06,80.37000274658203,80.95999908447266,79.6500015258789,80.69999694824219,0,60.0073471069336,Up,Down,0,0.0,0.9599990844726562
2023-04-10,80.5,81.22000122070312,79.61000061035156,79.73999786376953,264906,60.45437622070313,Up,Up,1,1.7900009155273438,0.0
2023-04-11,79.87999725341797,81.58999633789062,79.37000274658203,81.52999877929688,309683,60.91822052001953,Up,Up,1,1.7300033569335938,0.0
2023-04-12,81.44000244140625,83.52999877929688,81.27999877929688,83.26000213623047,356133,61.551719665527344,Up,Down,0,0.0,1.0999984741210938
2023-04-13,83.22000122070312,83.44000244140625,82.11000061035156,82.16000366210938,261230,62.484275817871094,Up,Up,1,0.35999298095703125,0.0
2023-04-14,82.4000015258789,83.12000274658203,81.76000213623047,82.5199966430664,275129,63.83792495727539,Up,Down,0,0.0,1.6899948120117188
2023-04-17,82.4800033569336,82.70999908447266,80.47000122070312,80.83000183105469,217048,64.25877380371094,Up,Up,1,0.029998779296875,0.0
2023-04-18,81.0,81.4800033569336,79.87000274658203,80.86000061035156,96290,64.33498382568361,Up,Down,0,0.0,1.6999969482421875
2023-04-19,80.91999816894531,81.18000030517578,78.45999908447266,79.16000366210938,78310,64.30689239501953,Down,Down,1,1.8700027465820312,0.0
2023-04-20,78.87000274658203,78.88999938964844,76.97000122070312,77.29000091552734,361413,64.42228698730469,Up,Up,1,0.5800018310546875,0.0
2023-04-21,77.12999725341797,78.38999938964844,76.72000122070312,77.87000274658203,291114,64.85906219482422,Up,Up,1,0.8899993896484375,0.0
2023-04-24,77.97000122070312,79.18000030517578,76.72000122070312,78.76000213623047,306720,64.50116729736328,Down,Down,1,1.69000244140625,0.0
2023-04-25,78.73999786376953,79.06999969482422,76.5,77.06999969482422,361646,63.87420654296875,Down,Down,1,2.7699966430664062,0.0
2023-04-26,77.08000183105469,77.93000030517578,74.05000305175781,74.30000305175781,497778,63.06789779663086,Down,Up,0,0.0,0.45999908447265625
2023-04-27,74.37999725341797,75.27999877929688,74.02999877929688,74.76000213623047,345880,62.414039611816406,Down,Up,0,0.0,2.0199966430664062
2023-04-28,74.91000366210938,76.91999816894531,73.93000030517578,76.77999877929688,328399,62.15816116333008,Down,Down,1,1.1199951171875,0.0
2023-05-01,76.66000366210938,76.69000244140625,74.52999877929688,75.66000366210938,215017,61.69688034057617,Down,Down,1,4.0,0.0
2023-05-02,75.76000213623047,76.11000061035156,71.41999816894531,71.66000366210938,417820,61.76271438598633,Up,Down,0,0.0,3.060005187988267
2023-05-03,71.55999755859375,71.79000091552734,67.94999694824219,68.59999847412111,490523,62.10831069946289,Up,Down,0,0.0,0.04000091552735796
2023-05-04,68.16000366210939,69.83999633789061,63.63999938964844,68.55999755859375,412495,62.8746337890625,Up,Up,1,2.779998779296875,0.0
2023-05-05,68.69999694824219,71.80999755859375,68.48000335693361,71.33999633789062,330585,64.21058654785156,Up,Up,1,1.82000732421875,0.0
2023-05-08,71.3499984741211,73.69000244140625,71.04000091552734,73.16000366210938,290076,64.7342529296875,Up,Up,1,0.5499954223632812,0.0
2023-05-09,72.83999633789062,73.77999877929688,71.33999633789062,73.70999908447266,317493,64.58017730712889,Down,Down,1,1.1500015258789062,0.0
2023-05-10,73.58000183105469,73.88999938964844,71.80000305175781,72.55999755859375,351506,64.42282867431639,Down,Down,1,1.6899948120117188,0.0
2023-05-11,72.7699966430664,73.5,70.62999725341797,70.87000274658203,365892,64.45077514648439,Up,Down,0,0.0,0.8300018310546875
2023-05-12,71.41999816894531,71.77999877929688,69.93000030517578,70.04000091552734,275435,64.76766967773439,Up,Up,1,1.0699996948242188,0.0
2023-05-15,70.04000091552734,71.69000244140625,69.41000366210939,71.11000061035156,259013,64.513916015625,Down,Down,1,0.25,0.0
2023-05-16,71.31999969482422,71.79000091552734,70.44999694824219,70.86000061035156,232328,63.89069366455078,Down,Up,0,0.0,1.970001220703125
2023-05-17,70.5999984741211,73.26000213623047,70.04000091552734,72.83000183105469,273708,63.27874755859375,Down,Down,1,0.970001220703125,0.0
2023-05-18,72.75,72.87000274658203,71.41999816894531,71.86000061035156,80864,62.94526290893555,Down,Down,1,0.30999755859375,0.0
2023-05-19,71.94000244140625,73.4000015258789,71.02999877929688,71.55000305175781,69949,62.97362899780274,Up,Up,1,0.43999481201171875,0.0
2023-05-22,71.69999694824219,72.36000061035156,70.55000305175781,71.98999786376953,263977,62.46286392211914,Down,Up,0,0.0,0.9200057983398438
2023-05-23,72.0999984741211,73.79000091552734,71.70999908447266,72.91000366210938,317586,61.59466552734375,Down,Up,0,0.0,1.42999267578125
2023-05-24,73.7699966430664,74.7300033569336,73.12999725341797,74.33999633789062,386611,60.7462158203125,Down,Down,1,2.5099945068359375,0.0
2023-05-25,74.20999908447266,74.37000274658203,70.9800033569336,71.83000183105469,422637,60.14470291137695,Down,Up,0,0.0,0.839996337890625
2023-05-26,71.88999938964844,73.05000305175781,71.48999786376953,72.66999816894531,261498,59.98698043823242,Down,Down,1,3.2099990844726562,0.0
2023-05-30,73.2300033569336,73.55000305175781,69.01999664306639,69.45999908447266,440862,59.58340072631836,Down,Down,1,1.3700027465820455,0.0
2023-05-31,69.62000274658203,69.69000244140625,67.02999877929689,68.08999633789061,444787,58.95033645629883,Down,Up,0,0.0,2.010002136230497
2023-06-01,67.59999847412111,71.06999969482422,67.51000213623047,70.09999847412111,395393,58.87246704101562,Down,Up,0,0.0,1.6399993896484233
2023-06-02,70.20999908447266,72.16999816894531,70.0,71.73999786376953,322596,59.68872451782226,Up,Up,1,0.410003662109375,0.0
2023-06-05,75.02999877929688,75.05999755859375,71.7300033569336,72.1500015258789,383943,60.2569808959961,Up,Down,0,0.0,0.410003662109375
2023-06-06,71.98999786376953,72.33000183105469,70.12999725341797,71.73999786376953,314962,60.420372009277344,Up,Up,1,0.7900009155273438,0.0
2023-06-07,71.55999755859375,73.19000244140625,71.01000213623047,72.52999877929688,299127,60.6963119506836,Up,Down,0,0.0,1.2399978637695312
2023-06-08,72.47000122070312,73.27999877929688,69.02999877929689,71.29000091552734,485396,61.25852966308594,Up,Down,0,0.0,1.1200027465820312
2023-06-09,70.94000244140625,71.7699966430664,70.09999847412111,70.16999816894531,300724,62.18936538696289,Up,Down,0,0.0,3.0499954223632812
2023-06-12,70.26999664306639,70.33000183105469,66.80000305175781,67.12000274658203,404769,62.37961959838867,Up,Up,1,2.2999954223632812,0.0
2023-06-13,67.30999755859375,69.83000183105469,67.15000152587889,69.41999816894531,366354,62.33329391479492,Down,Down,1,1.1500015258789205,0.0
2023-06-14,69.34999847412111,70.48999786376953,68.06999969482422,68.26999664306639,304449,62.1583023071289,Down,Up,0,0.0,2.350006103515639
2023-06-15,68.69999694824219,70.95999908447266,67.97000122070311,70.62000274658203,115613,62.154563903808594,Down,Up,0,0.0,1.1599960327148438
