,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2024-02-21,77.1500015258789,78.08000183105469,76.31999969482422,77.91000366210938,323243.0,74.89774322509766,null,null,null,0.0,0.0
2024-02-22,78.08999633789062,78.91999816894531,77.2300033569336,78.61000061035156,330511.0,75.52008819580078,Up,Down,0,0.0,2.1200027465820312
2024-02-23,78.37000274658203,78.38999938964844,76.3499984741211,76.48999786376953,353437.0,74.72056579589844,Down,Up,0,0.0,1.0900039672851562
2024-02-26,76.4000015258789,78.02999877929688,75.83999633789062,77.58000183105469,274710.0,74.75349426269531,Up,Up,1,1.2900009155273438,0.0
2024-02-27,77.62000274658203,79.0,77.16999816894531,78.87000274658203,269236.0,75.84354400634766,Up,Down,0,0.0,0.3300018310546875
2024-02-28,78.4800033569336,79.62000274658203,77.77999877929688,78.54000091552734,330043.0,76.56999969482422,Up,Down,0,0.0,0.279998779296875
2024-02-29,78.19999694824219,79.27999877929688,77.94000244140625,78.26000213623047,317939.0,76.13157653808594,Down,Up,0,0.0,1.7099990844726562
2024-03-01,78.27999877929688,80.8499984741211,78.05000305175781,79.97000122070312,363417.0,77.3814697265625,Up,Down,0,0.0,1.2300033569335938
2024-03-04,80.13999938964844,80.41000366210938,78.55999755859375,78.73999786376953,347214.0,77.40660095214844,Up,Down,0,0.0,0.589996337890625
2024-03-05,78.73999786376953,79.48999786376953,77.5199966430664,78.1500015258789,436521.0,76.28999328613281,Down,Up,0,0.0,0.9799957275390625
2024-03-06,78.1500015258789,80.66999816894531,77.98999786376953,79.12999725341797,371049.0,77.132080078125,Up,Down,0,0.0,0.1999969482421875
2024-03-07,79.12999725341797,79.52999877929688,78.0199966430664,78.93000030517578,432923.0,76.61881256103516,Down,Down,1,0.9199981689453125,0.0
2024-03-08,79.51000213623047,79.98999786376953,77.55999755859375,78.01000213623047,347533.0,75.99700927734375,Down,Down,1,0.0800018310546875,0.0
2024-03-11,77.80000305175781,78.47000122070312,76.79000091552734,77.93000030517578,329873.0,75.32854461669922,Down,Down,1,0.37000274658203125,0.0
2024-03-12,78.08999633789062,78.7300033569336,77.33999633789062,77.55999755859375,309922.0,75.48880004882812,Up,Up,1,2.160003662109375,0.0
2024-03-13,78.05999755859375,79.9000015258789,77.56999969482422,79.72000122070312,316390.0,77.08881378173828,Up,Up,1,1.5400009155273438,0.0
2024-03-14,79.62999725341797,81.62000274658203,79.56999969482422,81.26000213623047,297450.0,79.448486328125,Up,Down,0,0.0,0.220001220703125
2024-03-15,81.13999938964844,81.44999694824219,80.48999786376953,81.04000091552734,185078.0,78.62059783935547,Down,Up,0,0.0,1.6800003051757812
2024-03-18,81.02999877929688,83.08999633789062,81.01000213623047,82.72000122070312,84718.0,79.6416244506836,Up,Up,1,0.75,0.0
2024-03-19,82.8499984741211,83.8499984741211,82.38999938964844,83.47000122070312,76814.0,80.70999145507812,Up,Down,0,0.0,1.7900009155273438
