Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year
2008-10-27,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,1000,27,2008
2008-10-28,0.054999999701976776,0.054999999701976776,0.054999999701976776,1,1000,28,2008
2008-11-03,0.05000000074505806,0.03999999910593033,0.03999999910593033,0,1100,3,2008
2008-11-04,0.03999999910593033,0.03999999910593033,0.03999999910593033,1,1100,4,2008
2008-11-14,0.03999999910593033,0.03999999910593033,0.03999999910593033,4,1100,14,2008
2008-11-18,0.03999999910593033,0.03999999910593033,0.03999999910593033,1,1100,18,2008
2008-11-28,0.045000001788139336,0.03999999910593033,0.03999999910593033,4,1100,28,2008
2008-12-02,0.059999998658895486,0.045000001788139336,0.045000001788139336,1,1200,2,2008
2008-12-03,0.045000001788139336,0.045000001788139336,0.045000001788139336,2,1200,3,2008
2008-12-04,0.059999998658895486,0.059999998658895486,0.059999998658895486,3,1200,4,2008
2008-12-05,0.059999998658895486,0.059999998658895486,0.059999998658895486,4,1200,5,2008
2008-12-08,0.059999998658895486,0.059999998658895486,0.059999998658895486,0,1200,8,2008
2008-12-09,0.059999998658895486,0.03999999910593033,0.059999998658895486,1,1200,9,2008
2008-12-10,0.045000001788139336,0.03999999910593033,0.03999999910593033,2,1200,10,2008
2008-12-11,0.059999998658895486,0.054999999701976776,0.059999998658895486,3,1200,11,2008
2008-12-12,0.059999998658895486,0.05000000074505806,0.059999998658895486,4,1200,12,2008
2008-12-15,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,1200,15,2008
2008-12-18,0.059999998658895486,0.059999998658895486,0.059999998658895486,3,1200,18,2008
2008-12-19,0.05000000074505806,0.03999999910593033,0.045000001788139336,4,1200,19,2008
2008-12-22,0.03999999910593033,0.03999999910593033,0.03999999910593033,0,1200,22,2008
2008-12-23,0.03999999910593033,0.03999999910593033,0.03999999910593033,1,1200,23,2008
2008-12-24,0.045000001788139336,0.045000001788139336,0.045000001788139336,2,1200,24,2008
2009-01-07,0.045000001788139336,0.045000001788139336,0.045000001788139336,2,100,7,2009
2009-01-16,0.059999998658895486,0.059999998658895486,0.059999998658895486,4,100,16,2009
2009-01-22,0.059999998658895486,0.054999999701976776,0.054999999701976776,3,100,22,2009
2009-01-23,0.059999998658895486,0.059999998658895486,0.059999998658895486,4,100,23,2009
2009-01-28,0.05000000074505806,0.05000000074505806,0.05000000074505806,2,100,28,2009
2009-01-29,0.05000000074505806,0.05000000074505806,0.05000000074505806,3,100,29,2009
2009-01-30,0.05000000074505806,0.05000000074505806,0.05000000074505806,4,100,30,2009
2009-02-02,0.15000000596046448,0.10000000149011612,0.10000000149011612,0,200,2,2009
2009-02-03,0.10999999940395357,0.10999999940395357,0.10999999940395357,1,200,3,2009
2009-02-04,0.15000000596046448,0.059999998658895486,0.059999998658895486,2,200,4,2009
2009-02-05,0.06499999761581421,0.06499999761581421,0.06499999761581421,3,200,5,2009
2009-02-06,0.14000000059604645,0.14000000059604645,0.14000000059604645,4,200,6,2009
2009-02-09,0.13500000536441806,0.054999999701976776,0.054999999701976776,0,200,9,2009
2009-02-18,0.10000000149011612,0.10000000149011612,0.10000000149011612,2,200,18,2009
2009-02-20,0.07000000029802322,0.06499999761581421,0.06499999761581421,4,200,20,2009
2009-02-23,0.05000000074505806,0.05000000074505806,0.05000000074505806,0,200,23,2009
2009-02-25,0.10000000149011612,0.059999998658895486,0.10000000149011612,2,200,25,2009
2009-02-26,0.06499999761581421,0.06499999761581421,0.06499999761581421,3,200,26,2009
2009-02-27,0.10999999940395357,0.10999999940395357,0.10999999940395357,4,200,27,2009
2009-03-02,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,300,2,2009
2009-03-18,0.054999999701976776,0.054999999701976776,0.054999999701976776,2,300,18,2009
2009-03-19,0.054999999701976776,0.05000000074505806,0.05000000074505806,3,300,19,2009
2009-03-24,0.05000000074505806,0.05000000074505806,0.05000000074505806,1,300,24,2009
2009-03-27,0.05000000074505806,0.05000000074505806,0.05000000074505806,4,300,27,2009
2009-03-30,0.05000000074505806,0.05000000074505806,0.05000000074505806,0,300,30,2009
2009-04-02,0.10000000149011612,0.07000000029802322,0.10000000149011612,3,400,2,2009
2009-04-30,0.059999998658895486,0.059999998658895486,0.059999998658895486,3,400,30,2009
2009-05-05,0.059999998658895486,0.059999998658895486,0.059999998658895486,1,500,5,2009
2009-05-13,0.10000000149011612,0.10000000149011612,0.10000000149011612,2,500,13,2009
2009-05-14,0.07000000029802322,0.05000000074505806,0.05000000074505806,3,500,14,2009
2009-05-15,0.05000000074505806,0.05000000074505806,0.05000000074505806,4,500,15,2009
2009-06-02,0.059999998658895486,0.059999998658895486,0.059999998658895486,1,600,2,2009
2009-07-07,0.05000000074505806,0.05000000074505806,0.05000000074505806,1,700,7,2009
2009-07-16,0.059999998658895486,0.05000000074505806,0.05000000074505806,3,700,16,2009
2009-07-22,0.05000000074505806,0.05000000074505806,0.05000000074505806,2,700,22,2009
2009-07-24,0.059999998658895486,0.059999998658895486,0.059999998658895486,4,700,24,2009
2009-07-29,0.054999999701976776,0.054999999701976776,0.054999999701976776,2,700,29,2009
2009-07-30,0.059999998658895486,0.059999998658895486,0.059999998658895486,3,700,30,2009
2009-08-06,0.059999998658895486,0.054999999701976776,0.059999998658895486,3,800,6,2009
2009-08-13,0.054999999701976776,0.054999999701976776,0.054999999701976776,3,800,13,2009
2009-08-25,0.054999999701976776,0.05000000074505806,0.05000000074505806,1,800,25,2009
2009-08-27,0.045000001788139336,0.045000001788139336,0.045000001788139336,3,800,27,2009
2009-08-28,0.07999999821186066,0.059999998658895486,0.07999999821186066,4,800,28,2009
2009-08-31,0.10999999940395357,0.10000000149011612,0.10999999940395357,0,800,31,2009
2009-09-01,0.119999997317791,0.08500000089406967,0.08500000089406967,1,900,1,2009
2009-09-02,0.09000000357627869,0.09000000357627869,0.09000000357627869,2,900,2,2009
2009-09-03,0.10499999672174454,0.0949999988079071,0.0949999988079071,3,900,3,2009
2009-09-04,0.0949999988079071,0.0949999988079071,0.0949999988079071,4,900,4,2009
2009-09-08,0.10000000149011612,0.0949999988079071,0.0949999988079071,1,900,8,2009
2009-09-10,0.10000000149011612,0.10000000149011612,0.10000000149011612,3,900,10,2009
2009-09-11,0.119999997317791,0.10000000149011612,0.119999997317791,4,900,11,2009
2009-09-14,0.14000000059604645,0.12999999523162842,0.12999999523162842,0,900,14,2009
2009-09-15,0.15000000596046448,0.12999999523162842,0.12999999523162842,1,900,15,2009
2009-09-16,0.13500000536441806,0.125,0.12999999523162842,2,900,16,2009
2009-09-17,0.12999999523162842,0.12999999523162842,0.12999999523162842,3,900,17,2009
2009-09-18,0.12999999523162842,0.12999999523162842,0.12999999523162842,4,900,18,2009
2009-09-21,0.12999999523162842,0.119999997317791,0.119999997317791,0,900,21,2009
2009-09-22,0.10999999940395357,0.10999999940395357,0.10999999940395357,1,900,22,2009
2009-09-23,0.10999999940395357,0.10999999940395357,0.10999999940395357,2,900,23,2009
2009-09-25,0.11500000208616255,0.10000000149011612,0.10000000149011612,4,900,25,2009
2009-09-29,0.10000000149011612,0.09000000357627869,0.09000000357627869,1,900,29,2009
2009-09-30,0.09000000357627869,0.09000000357627869,0.09000000357627869,2,900,30,2009
2009-10-05,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,1000,5,2009
2009-10-06,0.08500000089406967,0.07999999821186066,0.08500000089406967,1,1000,6,2009
2009-10-07,0.07999999821186066,0.07999999821186066,0.07999999821186066,2,1000,7,2009
2009-10-09,0.08500000089406967,0.08500000089406967,0.08500000089406967,4,1000,9,2009
2009-10-13,0.07999999821186066,0.07999999821186066,0.07999999821186066,1,1000,13,2009
2009-10-14,0.07999999821186066,0.07999999821186066,0.07999999821186066,2,1000,14,2009
2009-10-15,0.07999999821186066,0.07999999821186066,0.07999999821186066,3,1000,15,2009
2009-10-20,0.07999999821186066,0.07000000029802322,0.07000000029802322,1,1000,20,2009
2009-10-22,0.07999999821186066,0.07999999821186066,0.07999999821186066,3,1000,22,2009
2009-10-23,0.07000000029802322,0.07000000029802322,0.07000000029802322,4,1000,23,2009
2009-10-27,0.07000000029802322,0.07000000029802322,0.07000000029802322,1,1000,27,2009
2009-10-29,0.07000000029802322,0.07000000029802322,0.07000000029802322,3,1000,29,2009
2009-10-30,0.07500000298023224,0.07000000029802322,0.07500000298023224,4,1000,30,2009
2009-11-03,0.07999999821186066,0.07999999821186066,0.07999999821186066,1,1100,3,2009
2009-11-04,0.07500000298023224,0.07000000029802322,0.07000000029802322,2,1100,4,2009
2009-11-05,0.07000000029802322,0.07000000029802322,0.07000000029802322,3,1100,5,2009
2009-11-06,0.07000000029802322,0.07000000029802322,0.07000000029802322,4,1100,6,2009
2009-11-11,0.07500000298023224,0.07500000298023224,0.07500000298023224,2,1100,11,2009
2009-11-13,0.07000000029802322,0.07000000029802322,0.07000000029802322,4,1100,13,2009
2009-11-17,0.07000000029802322,0.07000000029802322,0.07000000029802322,1,1100,17,2009
2009-11-19,0.07999999821186066,0.07999999821186066,0.07999999821186066,3,1100,19,2009
2009-11-23,0.09000000357627869,0.09000000357627869,0.09000000357627869,0,1100,23,2009
2009-11-25,0.09000000357627869,0.09000000357627869,0.09000000357627869,2,1100,25,2009
2009-11-27,0.14000000059604645,0.119999997317791,0.14000000059604645,4,1100,27,2009
2009-11-30,0.12999999523162842,0.119999997317791,0.119999997317791,0,1100,30,2009
2009-12-01,0.14499999582767487,0.125,0.14000000059604645,1,1200,1,2009
2009-12-02,0.14499999582767487,0.14499999582767487,0.14499999582767487,2,1200,2,2009
2009-12-03,0.15000000596046448,0.14000000059604645,0.14000000059604645,3,1200,3,2009
2009-12-08,0.14000000059604645,0.12999999523162842,0.14000000059604645,1,1200,8,2009
2009-12-10,0.12999999523162842,0.12999999523162842,0.12999999523162842,3,1200,10,2009
2009-12-11,0.14000000059604645,0.14000000059604645,0.14000000059604645,4,1200,11,2009
2009-12-14,0.14000000059604645,0.14000000059604645,0.14000000059604645,0,1200,14,2009
2009-12-15,0.17499999701976776,0.14499999582767487,0.17499999701976776,1,1200,15,2009
2009-12-16,0.1899999976158142,0.1899999976158142,0.1899999976158142,2,1200,16,2009
2009-12-17,0.1899999976158142,0.17499999701976776,0.17499999701976776,3,1200,17,2009
2009-12-21,0.17499999701976776,0.16500000655651093,0.17000000178813934,0,1200,21,2009
2009-12-22,0.16500000655651093,0.16500000655651093,0.16500000655651093,1,1200,22,2009
2009-12-30,0.17499999701976776,0.17000000178813934,0.17499999701976776,2,1200,30,2009
2010-01-04,0.18000000715255735,0.17000000178813934,0.17000000178813934,0,100,4,2010
2010-01-05,0.17499999701976776,0.16500000655651093,0.17499999701976776,1,100,5,2010
2010-01-07,0.17499999701976776,0.16500000655651093,0.16500000655651093,3,100,7,2010
2010-01-11,0.17499999701976776,0.16500000655651093,0.16500000655651093,0,100,11,2010
2010-01-12,0.1899999976158142,0.18000000715255735,0.1850000023841858,1,100,12,2010
2010-01-13,0.1850000023841858,0.18000000715255735,0.18000000715255735,2,100,13,2010
2010-01-14,0.19499999284744265,0.18000000715255735,0.1850000023841858,3,100,14,2010
2010-01-15,0.20000000298023224,0.19499999284744265,0.19499999284744265,4,100,15,2010
2010-01-19,0.20000000298023224,0.20000000298023224,0.20000000298023224,1,100,19,2010
2010-01-20,0.20999999344348907,0.19499999284744265,0.20999999344348907,2,100,20,2010
2010-01-21,0.2199999988079071,0.20000000298023224,0.20000000298023224,3,100,21,2010
2010-01-26,0.20000000298023224,0.1899999976158142,0.1899999976158142,1,100,26,2010
2010-01-28,0.1899999976158142,0.1899999976158142,0.1899999976158142,3,100,28,2010
2010-01-29,0.1899999976158142,0.1899999976158142,0.1899999976158142,4,100,29,2010
2010-02-01,0.1899999976158142,0.1899999976158142,0.1899999976158142,0,200,1,2010
2010-02-03,0.1899999976158142,0.17499999701976776,0.1899999976158142,2,200,3,2010
2010-02-04,0.20000000298023224,0.1899999976158142,0.20000000298023224,3,200,4,2010
2010-02-05,0.20000000298023224,0.1899999976158142,0.1899999976158142,4,200,5,2010
2010-02-09,0.18000000715255735,0.17000000178813934,0.17000000178813934,1,200,9,2010
2010-02-10,0.2300000041723252,0.1899999976158142,0.2300000041723252,2,200,10,2010
2010-02-11,0.239999994635582,0.2199999988079071,0.2199999988079071,3,200,11,2010
2010-02-12,0.2199999988079071,0.20999999344348907,0.20999999344348907,4,200,12,2010
2010-02-16,0.25,0.239999994635582,0.25,1,200,16,2010
2010-02-17,0.25999999046325684,0.25,0.25,2,200,17,2010
2010-02-18,0.25999999046325684,0.25999999046325684,0.25999999046325684,3,200,18,2010
2010-02-23,0.25999999046325684,0.25,0.25999999046325684,1,200,23,2010
2010-02-25,0.25999999046325684,0.2199999988079071,0.2199999988079071,3,200,25,2010
2010-02-26,0.2150000035762787,0.20499999821186066,0.20499999821186066,4,200,26,2010
2010-03-01,0.20999999344348907,0.20999999344348907,0.20999999344348907,0,300,1,2010
2010-03-02,0.2199999988079071,0.2199999988079071,0.2199999988079071,1,300,2,2010
2010-03-03,0.2199999988079071,0.20000000298023224,0.20000000298023224,2,300,3,2010
2010-03-04,0.20499999821186066,0.20000000298023224,0.20000000298023224,3,300,4,2010
2010-03-05,0.2300000041723252,0.20000000298023224,0.20000000298023224,4,300,5,2010
2010-03-08,0.20000000298023224,0.20000000298023224,0.20000000298023224,0,300,8,2010
2010-03-10,0.20000000298023224,0.1899999976158142,0.1899999976158142,2,300,10,2010
2010-03-11,0.1899999976158142,0.17000000178813934,0.17000000178813934,3,300,11,2010
2010-03-12,0.17000000178813934,0.17000000178813934,0.17000000178813934,4,300,12,2010
2010-03-15,0.1899999976158142,0.17000000178813934,0.18000000715255735,0,300,15,2010
2010-03-16,0.18000000715255735,0.17000000178813934,0.17000000178813934,1,300,16,2010
2010-03-17,0.17499999701976776,0.17000000178813934,0.17000000178813934,2,300,17,2010
2010-03-18,0.17000000178813934,0.1599999964237213,0.1599999964237213,3,300,18,2010
2010-03-19,0.1599999964237213,0.1599999964237213,0.1599999964237213,4,300,19,2010
2010-03-22,0.1599999964237213,0.1550000011920929,0.1550000011920929,0,300,22,2010
2010-03-25,0.1599999964237213,0.1599999964237213,0.1599999964237213,3,300,25,2010
2010-03-26,0.1599999964237213,0.1599999964237213,0.1599999964237213,4,300,26,2010
2010-03-29,0.18000000715255735,0.1599999964237213,0.18000000715255735,0,300,29,2010
2010-03-30,0.17000000178813934,0.1599999964237213,0.1599999964237213,1,300,30,2010
2010-04-05,0.17000000178813934,0.15000000596046448,0.15000000596046448,0,400,5,2010
2010-04-08,0.15000000596046448,0.12999999523162842,0.15000000596046448,3,400,8,2010
2010-04-09,0.15000000596046448,0.14000000059604645,0.14000000059604645,4,400,9,2010
2010-04-12,0.14000000059604645,0.14000000059604645,0.14000000059604645,0,400,12,2010
2010-04-13,0.13500000536441806,0.12999999523162842,0.13500000536441806,1,400,13,2010
2010-04-14,0.14000000059604645,0.14000000059604645,0.14000000059604645,2,400,14,2010
2010-04-15,0.17499999701976776,0.14000000059604645,0.16500000655651093,3,400,15,2010
2010-04-16,0.16500000655651093,0.1550000011920929,0.16500000655651093,4,400,16,2010
2010-04-19,0.17000000178813934,0.16500000655651093,0.17000000178813934,0,400,19,2010
2010-04-20,0.17000000178813934,0.16500000655651093,0.16500000655651093,1,400,20,2010
2010-04-21,0.16500000655651093,0.16500000655651093,0.16500000655651093,2,400,21,2010
2010-04-22,0.16500000655651093,0.1599999964237213,0.1599999964237213,3,400,22,2010
2010-04-23,0.1550000011920929,0.1550000011920929,0.1550000011920929,4,400,23,2010
2010-04-26,0.1599999964237213,0.15000000596046448,0.15000000596046448,0,400,26,2010
2010-04-27,0.15000000596046448,0.15000000596046448,0.15000000596046448,1,400,27,2010
2010-04-28,0.14499999582767487,0.14499999582767487,0.14499999582767487,2,400,28,2010
2010-04-29,0.14499999582767487,0.14499999582767487,0.14499999582767487,3,400,29,2010
2010-05-03,0.14499999582767487,0.14499999582767487,0.14499999582767487,0,500,3,2010
2010-05-04,0.13500000536441806,0.13500000536441806,0.13500000536441806,1,500,4,2010
2010-05-07,0.17000000178813934,0.12999999523162842,0.16500000655651093,4,500,7,2010
2010-05-10,0.17000000178813934,0.17000000178813934,0.17000000178813934,0,500,10,2010
2010-05-11,0.1599999964237213,0.1550000011920929,0.1550000011920929,1,500,11,2010
2010-05-12,0.17000000178813934,0.17000000178813934,0.17000000178813934,2,500,12,2010
2010-05-13,0.17000000178813934,0.17000000178813934,0.17000000178813934,3,500,13,2010
2010-05-14,0.1599999964237213,0.14000000059604645,0.14000000059604645,4,500,14,2010
2010-05-17,0.14499999582767487,0.14499999582767487,0.14499999582767487,0,500,17,2010
2010-05-19,0.14499999582767487,0.14499999582767487,0.14499999582767487,2,500,19,2010
2010-05-20,0.14499999582767487,0.14499999582767487,0.14499999582767487,3,500,20,2010
2010-05-21,0.14499999582767487,0.119999997317791,0.119999997317791,4,500,21,2010
2010-05-25,0.12999999523162842,0.10000000149011612,0.11500000208616255,1,500,25,2010
2010-05-26,0.119999997317791,0.119999997317791,0.119999997317791,2,500,26,2010
2010-05-27,0.12999999523162842,0.125,0.12999999523162842,3,500,27,2010
2010-06-01,0.119999997317791,0.119999997317791,0.119999997317791,1,600,1,2010
2010-06-02,0.119999997317791,0.119999997317791,0.119999997317791,2,600,2,2010
2010-06-03,0.11500000208616255,0.10999999940395357,0.11500000208616255,3,600,3,2010
2010-06-04,0.11500000208616255,0.11500000208616255,0.11500000208616255,4,600,4,2010
2010-06-07,0.11500000208616255,0.11500000208616255,0.11500000208616255,0,600,7,2010
2010-06-08,0.119999997317791,0.119999997317791,0.119999997317791,1,600,8,2010
2010-06-09,0.119999997317791,0.119999997317791,0.119999997317791,2,600,9,2010
2010-06-10,0.119999997317791,0.119999997317791,0.119999997317791,3,600,10,2010
2010-06-11,0.119999997317791,0.119999997317791,0.119999997317791,4,600,11,2010
2010-06-15,0.12999999523162842,0.12999999523162842,0.12999999523162842,1,600,15,2010
2010-06-16,0.14000000059604645,0.12999999523162842,0.12999999523162842,2,600,16,2010
2010-06-23,0.12999999523162842,0.119999997317791,0.119999997317791,2,600,23,2010
2010-06-29,0.12999999523162842,0.10999999940395357,0.119999997317791,1,600,29,2010
2010-07-02,0.119999997317791,0.10999999940395357,0.10999999940395357,4,700,2,2010
2010-07-08,0.119999997317791,0.10999999940395357,0.10999999940395357,3,700,8,2010
2010-07-09,0.10999999940395357,0.10499999672174454,0.10999999940395357,4,700,9,2010
2010-07-20,0.119999997317791,0.119999997317791,0.119999997317791,1,700,20,2010
2010-07-21,0.119999997317791,0.119999997317791,0.119999997317791,2,700,21,2010
2010-07-22,0.119999997317791,0.119999997317791,0.119999997317791,3,700,22,2010
2010-07-28,0.10999999940395357,0.10999999940395357,0.10999999940395357,2,700,28,2010
2010-07-29,0.119999997317791,0.10000000149011612,0.10000000149011612,3,700,29,2010
2010-07-30,0.10999999940395357,0.10999999940395357,0.10999999940395357,4,700,30,2010
2010-08-03,0.10999999940395357,0.10999999940395357,0.10999999940395357,1,800,3,2010
2010-08-04,0.10499999672174454,0.10499999672174454,0.10499999672174454,2,800,4,2010
2010-08-10,0.119999997317791,0.10999999940395357,0.119999997317791,1,800,10,2010
2010-08-17,0.119999997317791,0.10999999940395357,0.10999999940395357,1,800,17,2010
2010-08-20,0.10499999672174454,0.10000000149011612,0.10000000149011612,4,800,20,2010
2010-08-25,0.10999999940395357,0.10999999940395357,0.10999999940395357,2,800,25,2010
2010-08-26,0.119999997317791,0.10999999940395357,0.119999997317791,3,800,26,2010
2010-08-27,0.10999999940395357,0.10999999940395357,0.10999999940395357,4,800,27,2010
2010-08-30,0.10999999940395357,0.10999999940395357,0.10999999940395357,0,800,30,2010
2010-08-31,0.10999999940395357,0.10999999940395357,0.10999999940395357,1,800,31,2010
2010-09-01,0.119999997317791,0.119999997317791,0.119999997317791,2,900,1,2010
2010-09-02,0.10999999940395357,0.10999999940395357,0.10999999940395357,3,900,2,2010
2010-09-03,0.11500000208616255,0.11500000208616255,0.11500000208616255,4,900,3,2010
2010-09-09,0.119999997317791,0.10999999940395357,0.10999999940395357,3,900,9,2010
2010-09-13,0.12999999523162842,0.125,0.125,0,900,13,2010
2010-09-14,0.119999997317791,0.119999997317791,0.119999997317791,1,900,14,2010
2010-09-15,0.119999997317791,0.119999997317791,0.119999997317791,2,900,15,2010
2010-09-21,0.12999999523162842,0.119999997317791,0.12999999523162842,1,900,21,2010
2010-09-22,0.12999999523162842,0.119999997317791,0.12999999523162842,2,900,22,2010
2010-09-27,0.15000000596046448,0.14000000059604645,0.15000000596046448,0,900,27,2010
2010-09-28,0.15000000596046448,0.14000000059604645,0.15000000596046448,1,900,28,2010
2010-10-01,0.14000000059604645,0.14000000059604645,0.14000000059604645,4,1000,1,2010
2010-10-04,0.1599999964237213,0.14000000059604645,0.14000000059604645,0,1000,4,2010
2010-10-05,0.14000000059604645,0.14000000059604645,0.14000000059604645,1,1000,5,2010
2010-10-06,0.15000000596046448,0.14499999582767487,0.14499999582767487,2,1000,6,2010
2010-10-07,0.14000000059604645,0.14000000059604645,0.14000000059604645,3,1000,7,2010
2010-10-08,0.15000000596046448,0.14000000059604645,0.14000000059604645,4,1000,8,2010
2010-10-12,0.1599999964237213,0.15000000596046448,0.1599999964237213,1,1000,12,2010
2010-10-13,0.1599999964237213,0.1599999964237213,0.1599999964237213,2,1000,13,2010
2010-10-14,0.15000000596046448,0.15000000596046448,0.15000000596046448,3,1000,14,2010
2010-10-15,0.15000000596046448,0.15000000596046448,0.15000000596046448,4,1000,15,2010
2010-10-18,0.1599999964237213,0.1599999964237213,0.1599999964237213,0,1000,18,2010
2010-10-19,0.15000000596046448,0.15000000596046448,0.15000000596046448,1,1000,19,2010
2010-10-20,0.15000000596046448,0.15000000596046448,0.15000000596046448,2,1000,20,2010
2010-10-21,0.1550000011920929,0.1550000011920929,0.1550000011920929,3,1000,21,2010
2010-10-22,0.17000000178813934,0.1599999964237213,0.17000000178813934,4,1000,22,2010
2010-10-25,0.19499999284744265,0.17499999701976776,0.1899999976158142,0,1000,25,2010
2010-10-26,0.1899999976158142,0.1899999976158142,0.1899999976158142,1,1000,26,2010
2010-10-27,0.20000000298023224,0.18000000715255735,0.1899999976158142,2,1000,27,2010
2010-10-28,0.1899999976158142,0.1899999976158142,0.1899999976158142,3,1000,28,2010
2010-10-29,0.1899999976158142,0.18000000715255735,0.18000000715255735,4,1000,29,2010
2010-11-01,0.1850000023841858,0.18000000715255735,0.1850000023841858,0,1100,1,2010
2010-11-02,0.18000000715255735,0.17499999701976776,0.17499999701976776,1,1100,2,2010
2010-11-03,0.17499999701976776,0.17499999701976776,0.17499999701976776,2,1100,3,2010
2010-11-04,0.20999999344348907,0.1850000023841858,0.19499999284744265,3,1100,4,2010
2010-11-05,0.20000000298023224,0.1850000023841858,0.1850000023841858,4,1100,5,2010
2010-11-08,0.25,0.20000000298023224,0.25,0,1100,8,2010
2010-11-09,0.25999999046325684,0.25,0.25,1,1100,9,2010
2010-11-10,0.25999999046325684,0.239999994635582,0.25,2,1100,10,2010
2010-11-11,0.25,0.2300000041723252,0.2300000041723252,3,1100,11,2010
2010-11-12,0.239999994635582,0.2199999988079071,0.239999994635582,4,1100,12,2010
2010-11-15,0.239999994635582,0.2300000041723252,0.2300000041723252,0,1100,15,2010
2010-11-16,0.239999994635582,0.2199999988079071,0.2199999988079071,1,1100,16,2010
2010-11-17,0.2199999988079071,0.20000000298023224,0.2199999988079071,2,1100,17,2010
2010-11-18,0.2199999988079071,0.2150000035762787,0.2150000035762787,3,1100,18,2010
2010-11-19,0.20999999344348907,0.19499999284744265,0.20000000298023224,4,1100,19,2010
2010-11-22,0.20000000298023224,0.20000000298023224,0.20000000298023224,0,1100,22,2010
2010-11-23,0.20000000298023224,0.1899999976158142,0.1899999976158142,1,1100,23,2010
2010-11-24,0.20999999344348907,0.19499999284744265,0.19499999284744265,2,1100,24,2010
2010-11-26,0.23499999940395355,0.20999999344348907,0.2199999988079071,4,1100,26,2010
2010-11-29,0.26499998569488525,0.2300000041723252,0.25,0,1100,29,2010
2010-11-30,0.25999999046325684,0.239999994635582,0.2450000047683716,1,1100,30,2010
2010-12-01,0.25,0.239999994635582,0.239999994635582,2,1200,1,2010
2010-12-02,0.25999999046325684,0.239999994635582,0.239999994635582,3,1200,2,2010
2010-12-03,0.25,0.239999994635582,0.239999994635582,4,1200,3,2010
2010-12-06,0.2700000107288361,0.25,0.26499998569488525,0,1200,6,2010
2010-12-07,0.33000001311302185,0.25999999046325684,0.3100000023841858,1,1200,7,2010
2010-12-08,0.30000001192092896,0.2849999964237213,0.2849999964237213,2,1200,8,2010
2010-12-09,0.3199999928474426,0.2899999916553497,0.3199999928474426,3,1200,9,2010
2010-12-10,0.33000001311302185,0.30000001192092896,0.3199999928474426,4,1200,10,2010
2010-12-13,0.36000001430511475,0.32499998807907104,0.33000001311302185,0,1200,13,2010
2010-12-14,0.3400000035762787,0.33000001311302185,0.3350000083446503,1,1200,14,2010
2010-12-15,0.33000001311302185,0.3100000023841858,0.3100000023841858,2,1200,15,2010
2010-12-16,0.3100000023841858,0.2700000107288361,0.2899999916553497,3,1200,16,2010
2010-12-17,0.3100000023841858,0.2899999916553497,0.3050000071525574,4,1200,17,2010
2010-12-20,0.3149999976158142,0.3050000071525574,0.3050000071525574,0,1200,20,2010
2010-12-21,0.30000001192092896,0.2899999916553497,0.2899999916553497,1,1200,21,2010
