,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2021-03-10,84.31999969482422,86.58999633789062,82.87000274658203,85.22000122070312,23348,84.05458068847656,null,null,null,0.0,0.0
2021-03-11,85.22000122070312,88.55999755859375,85.01000213623047,88.3499984741211,17086,87.04402160644531,Up,Down,0,0.0,0.7900009155273438
2021-03-12,88.3499984741211,88.48999786376953,85.94999694824219,87.55999755859375,13022,86.74053192138672,Down,Down,1,0.839996337890625,0.0
2021-03-15,87.87000274658203,87.87000274658203,85.58000183105469,86.72000122070312,11766,86.04033660888672,Down,Up,0,0.0,0.1999969482421875
2021-03-16,86.6500015258789,87.52999877929688,86.12000274658203,86.91999816894531,9440,86.5804443359375,Up,Down,0,0.0,0.40999603271484375
2021-03-17,86.91999816894531,87.54000091552734,86.22000122070312,86.51000213623047,7624,86.47103118896484,Down,Down,1,1.0600051879882812,0.0
2021-03-18,86.62000274658203,87.37999725341797,85.3499984741211,85.44999694824219,10122,85.43094635009766,Down,Down,1,0.7699966430664062,0.0
2021-03-19,85.73999786376953,85.77999877929688,83.6500015258789,84.68000030517578,14630,84.02713775634766,Down,Down,1,0.05999755859375,0.0
2021-03-22,84.94999694824219,85.16000366210938,84.16999816894531,84.62000274658203,7589,84.29325866699219,Up,Down,0,0.0,1.0900039672851562
2021-03-23,84.58999633789062,84.87000274658203,83.3499984741211,83.52999877929688,10225,83.71681213378906,Down,Down,1,1.089996337890625,0.0
2021-03-24,83.52999877929688,83.70999908447266,81.91000366210938,82.44000244140625,15536,82.2568130493164,Down,Down,1,4.0,0.0
2021-03-25,82.4000015258789,82.80999755859375,78.44000244140625,78.44000244140625,30348,79.42874145507812,Down,Up,0,0.0,1.9399948120117188
2021-03-26,78.23999786376953,81.12999725341797,77.12000274658203,80.37999725341797,22031,78.75581359863281,Down,Up,0,0.0,0.1100006103515625
2021-03-29,80.73999786376953,80.8499984741211,79.93000030517578,80.48999786376953,11472,80.2453384399414,Up,Up,1,0.15000152587890625,0.0
2021-03-30,80.4800033569336,81.19999694824219,79.81999969482422,80.63999938964844,10761,80.3243637084961,Up,Up,1,0.23999786376953125,0.0
2021-03-31,80.69999694824219,81.4000015258789,78.5999984741211,80.87999725341797,20609,79.76185607910156,Down,Down,1,2.9300003051757812,0.0
2021-04-01,80.75,81.5199966430664,77.75,77.94999694824219,22212,78.94017028808594,Down,Down,1,0.06999969482421875,0.0
2021-04-05,78.75,79.5999984741211,77.6500015258789,77.87999725341797,10987,78.2098617553711,Down,Up,0,0.0,1.3400039672851562
2021-04-06,77.69999694824219,80.87999725341797,77.69999694824219,79.22000122070312,21896,79.17996978759766,Up,Up,1,0.279998779296875,0.0
