,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2024-03-25,185.1499938964844,186.25,183.3500061035156,185.6499938964844,18995.0,,null,null,null,0.0,0.0
2024-03-26,185.6499938964844,189.4499969482422,185.3000030517578,188.0500030517578,21863.0,,equal,Up,0,0.0,2.599990844726591
2024-03-27,188.0500030517578,192.5,187.1499938964844,190.6499938964844,32255.0,,equal,Down,0,0.0,1.7999877929688068
2024-03-28,191.0500030517578,191.1999969482422,187.5500030517578,188.8500061035156,21237.0,,equal,Up,0,0.0,2.949996948242216
2024-04-01,188.0,192.6999969482422,187.6999969482422,191.8000030517578,19146.0,,equal,Up,0,0.0,5.9499969482421875
2024-04-02,190.9499969482422,198.3999938964844,190.75,197.75,39260.0,,equal,Up,0,0.0,5.850006103515597
2024-04-03,196.6999969482422,207.1499938964844,196.3000030517578,203.6000061035156,40344.0,,equal,Up,0,0.0,3.1499938964844034
2024-04-04,206.3000030517578,207.9499969482422,202.5,206.75,32098.0,,equal,Up,0,0.0,5.75
2024-04-05,205.1000061035156,214.0,204.1999969482422,212.5,45071.0,,equal,Down,0,0.0,1.3999938964844034
2024-04-08,212.1499938964844,216.3999938964844,209.4499969482422,211.1000061035156,45974.0,,equal,Up,0,0.0,2.449996948242216
2024-04-09,209.6000061035156,214.75,209.6000061035156,213.5500030517578,40360.0,,equal,Up,0,0.0,1.099990844726591
2024-04-10,213.8500061035156,215.8999938964844,211.5500030517578,214.6499938964844,24655.0,,equal,Up,0,0.0,5.700012207031193
2024-04-11,215.3000030517578,221.8000030517578,214.1000061035156,220.3500061035156,26109.0,,equal,Up,0,0.0,4.299987792968807
2024-04-12,220.9499969482422,236.1999969482422,219.5,224.6499938964844,31234.0,,equal,Up,0,0.0,6.900009155273409
2024-04-15,221.6499938964844,235.4499969482422,219.3000030517578,231.5500030517578,15671.0,,equal,Up,0,0.0,5.1999969482421875
2024-04-16,235.75,239.5,232.8500061035156,236.75,12609.0,,equal,Up,0,0.0,11.199996948242188
2024-04-17,237.3999938964844,249.3000030517578,236.3999938964844,247.9499969482422,8746.0,,equal,Down,0,0.0,8.099990844726591
2024-04-18,252.1000061035156,253.6999969482422,239.5,239.8500061035156,5470.0,,equal,Up,0,0.0,1.5499877929688068
2024-04-19,243.6499938964844,247.75,238.1999969482422,241.3999938964844,5190.0,,equal,Down,0,0.0,9.75
2024-04-22,240.9499969482422,240.9499969482422,229.8000030517578,231.6499938964844,952.0,,equal,Down,0,0.0,7.149993896484403
2024-04-23,226.6499938964844,226.6499938964844,224.1000061035156,224.5,130.0,,equal,Up,0,0.0,3.9499969482421875
2024-04-24,229.25,229.25,226.3500061035156,228.4499969482422,68.0,,equal,Up,0,0.0,3.5
2024-04-25,230.8500061035156,231.5,230.8500061035156,231.9499969482422,26.0,,equal,Down,0,0.0,1.349990844726591
2024-04-26,232.5,232.5,232.5,230.6000061035156,1.0,,equal,Up,0,0.0,2.949996948242216
2024-04-29,234.0,234.0,234.0,233.5500030517578,20.0,,equal,Down,0,0.0,12.900009155273409
2024-04-30,215.6000061035156,217.75,215.6000061035156,220.6499938964844,18.0,,equal,Down,0,0.0,1.599990844726591
2024-05-01,222.3999938964844,222.3999938964844,215.6999969482422,219.0500030517578,12.0,,equal,Down,0,0.0,10.400009155273409
2024-05-02,218.0,218.0,218.0,208.6499938964844,9.0,,equal,Down,0,0.0,2.75
2024-05-03,207.75,208.9499969482422,207.5,205.8999938964844,72.0,,equal,Down,0,0.0,5.199996948242216
2024-05-06,203.0,203.0,199.4499969482422,200.6999969482422,7.0,,equal,Down,0,0.0,1.6999969482421875
2024-05-07,196.6000061035156,196.6000061035156,196.6000061035156,199.0,2.0,,equal,Up,0,0.0,1.25
