,Open,High,Low,Close,Volume,Forcast
2024-11-13,30.688,31.134,30.21,30.255,96904,13.629216
2024-11-14,30.257,30.647,29.666,30.358,108034,13.63528
2024-11-15,30.357,30.809,30.172,30.24,96014,13.642571
2024-11-17,30.295,30.4,30.248,30.389,1998,13.653972
2024-11-18,30.382,31.262,30.357,31.153,80253,13.638298
2024-11-19,31.154,31.529,31.037,31.281,86979,13.636498
2024-11-20,31.28,31.327,30.767,30.908,72991,13.639863
2024-11-21,30.909,31.302,30.635,30.742,82827,13.64628
2024-11-22,30.743,31.4,30.74,31.328,88487,13.65382
2024-11-24,31.202,31.465,31.202,31.395,2920,13.664897
2024-11-25,31.388,31.404,29.969,30.096,104317,13.650526
2024-11-26,30.098,30.687,30.033,30.405,77362,13.64971
2024-11-27,30.409,30.696,29.967,30.101,66350,13.65274
2024-11-28,30.107,30.287,29.628,30.237,46873,13.65802
2024-11-29,30.229,30.888,30.19,30.609,60869,13.662238
2024-12-01,30.577,30.583,30.405,30.459,2458,13.675431
2024-12-02,30.46,30.67,30.047,30.59,74219,13.6598425
2024-12-03,30.591,31.078,30.448,30.984,73608,13.656211
2024-12-04,30.977,31.466,30.449,31.316,80103,13.656604
2024-12-05,31.317,31.412,31.004,31.346,72905,13.657532
2024-12-06,31.347,31.429,30.818,30.955,82515,13.659248
2024-12-08,31.027,31.108,30.933,31.067,2908,13.661477
2024-12-09,31.066,32.271,30.858,31.896,92068,13.64118
2024-12-10,31.898,32.088,31.698,31.895,79800,13.634997
2024-12-11,31.896,32.181,31.439,31.901,93260,13.633866
2024-12-12,31.899,32.321,30.869,30.888,96102,13.636575
2024-12-13,30.887,31.098,30.281,30.542,76973,13.641226
2024-12-15,30.54,30.617,30.516,30.576,1203,13.648309
2024-12-16,30.578,30.746,30.455,30.514,47268,13.631527
2024-12-17,30.515,30.601,30.143,30.506,57416,13.6283
2024-12-18,30.505,30.57,29.245,29.315,62850,13.630415
2024-12-19,29.316,29.704,28.74,29.014,69969,13.635967
2024-12-20,29.019,29.69,28.798,29.497,62691,13.642615
2024-12-22,29.542,29.713,29.538,29.685,1555,13.65235
2024-12-23,29.689,29.866,29.408,29.679,55404,13.637136
2024-12-24,29.68,29.784,29.46,29.603,32804,13.63433
2024-12-25,29.634,29.699,29.625,29.663,1016,13.63549
2024-12-26,29.66,29.86,29.493,29.786,51400,13.639507
2024-12-27,29.787,29.875,29.317,29.362,56321,13.645398
2024-12-29,29.361,29.466,29.36,29.44,1047,13.655257
2024-12-30,29.447,29.515,28.783,28.929,53939,13.640219
2024-12-31,28.93,29.022,28.769,28.891,48071,13.637048
2025-01-01,28.889,28.986,28.866,28.982,905,13.633632
2025-01-02,28.983,29.592,28.953,29.535,61501,13.632226
2025-01-03,29.534,29.893,29.483,29.592,55155,13.633479
2025-01-05,29.652,29.674,29.622,29.628,951,13.639653
2025-01-06,29.631,30.336,29.391,29.925,75442,13.620107
2025-01-07,29.926,30.382,29.87,30.086,67417,13.609621
2025-01-08,30.085,30.339,29.799,30.122,66883,13.604159
2025-01-09,30.123,30.468,29.992,30.078,51101,13.603489
2025-01-10,30.084,30.65,29.949,30.398,79798,13.603893
2025-01-12,30.388,30.458,30.361,30.453,1693,13.607696
2025-01-13,30.451,30.505,29.499,29.67,80684,13.589109
2025-01-14,29.671,29.967,29.502,29.839,63204,13.579305
2025-01-15,29.838,30.761,29.727,30.668,68325,13.573723
2025-01-16,30.667,30.966,30.498,30.753,87685,13.572626
