Date,High,Low,Close,DayNumber
2007-07-30,76.52999877929688,75.44000244140625,75.73999786376953,0
2007-07-31,77.16999816894531,75.66999816894531,77.05000305175781,1
2007-08-01,77.05999755859375,74.86000061035156,75.3499984741211,2
2007-08-02,76.20999908447266,74.2699966430664,75.76000213623047,3
2007-08-03,76.0,74.52999877929688,74.75,4
2007-08-06,74.5999984741211,70.87000274658203,71.16999816894531,0
2007-08-07,72.01000213623047,70.55999755859375,71.80000305175781,1
2007-08-08,72.02999877929688,70.66000366210938,70.98999786376953,2
2007-08-09,71.08000183105469,69.26999664306639,70.20999908447266,3
2007-08-10,70.44999694824219,68.97000122070311,70.38999938964844,4
2007-08-13,71.83000183105469,69.90000152587889,70.23000335693361,0
2007-08-14,70.80000305175781,69.61000061035156,70.51000213623047,1
2007-08-15,72.19999694824219,70.83000183105469,71.63999938964844,2
2007-08-16,70.62000274658203,69.05000305175781,69.76999664306639,3
2007-08-17,71.06999969482422,70.04000091552734,70.44000244140625,4
2007-08-20,70.31999969482422,68.94000244140625,69.84999847412111,0
2007-08-21,70.51000213623047,68.18000030517578,68.69000244140625,1
2007-08-22,69.36000061035156,68.19000244140625,68.69999694824219,2
2007-08-23,69.97000122070311,69.11000061035156,69.86000061035156,3
2007-08-24,70.80999755859375,69.51999664306639,70.62000274658203,4
2007-08-27,71.11000061035156,69.48999786376953,70.94999694824219,0
2007-08-28,71.05000305175781,70.19999694824219,70.55000305175781,1
2007-08-29,72.26000213623047,70.7699966430664,72.12999725341797,2
2007-08-30,72.45999908447266,71.37999725341797,71.9000015258789,3
2007-08-31,73.05999755859375,72.05000305175781,72.69000244140625,4
2007-09-04,74.05000305175781,72.80000305175781,73.91999816894531,1
2007-09-05,74.37999725341797,73.76000213623047,74.33999633789062,2
2007-09-06,75.63999938964844,73.75,74.7699966430664,3
2007-09-07,75.22000122070312,74.27999877929688,75.06999969482422,4
2007-09-10,75.73999786376953,73.86000061035156,75.4800033569336,0
2007-09-11,76.4000015258789,74.98999786376953,76.37999725341797,1
2007-09-12,77.8499984741211,76.27999877929688,77.68000030517578,2
2007-09-13,77.27999877929688,76.30000305175781,77.12000274658203,3
2007-09-14,77.23999786376953,76.06999969482422,76.22000122070312,4
2007-09-17,77.04000091552734,75.54000091552734,76.9800033569336,0
2007-09-18,78.33000183105469,76.33000183105469,77.58999633789062,1
2007-09-19,78.55999755859375,77.45999908447266,78.47000122070312,2
2007-09-20,79.2699966430664,77.81999969482422,79.08999633789062,3
2007-09-21,79.94999694824219,78.4800033569336,79.30000305175781,4
2007-09-24,79.47000122070312,78.2300033569336,78.91000366210938,0
2007-09-25,78.4800033569336,77.19000244140625,77.62000274658203,1
2007-09-26,78.27999877929688,76.37999725341797,77.43000030517578,2
2007-09-27,80.18000030517578,78.01000213623047,80.02999877929688,3
2007-09-28,81.02999877929688,78.91999816894531,79.16999816894531,4
2007-10-01,78.94000244140625,76.94000244140625,77.63999938964844,0
2007-10-02,77.44999694824219,76.33000183105469,77.37999725341797,1
2007-10-03,77.80999755859375,76.87000274658203,77.37999725341797,2
2007-10-04,79.23999786376953,76.55999755859375,78.97000122070312,3
2007-10-05,79.08000183105469,78.19000244140625,78.9000015258789,4
2007-10-08,78.33999633789062,76.16000366210938,76.58000183105469,0
2007-10-09,78.16000366210938,75.66999816894531,77.48999786376953,1
2007-10-10,78.6500015258789,76.98999786376953,78.5999984741211,2
2007-10-11,80.68000030517578,79.0999984741211,80.1500015258789,3
2007-10-12,80.88999938964844,79.79000091552734,80.55000305175781,4
2007-10-15,82.86000061035156,81.37000274658203,82.75,0
2007-10-16,83.79000091552734,82.16999816894531,83.55000305175781,1
2007-10-17,84.41000366210938,82.66999816894531,83.12999725341797,2
2007-10-18,84.69999694824219,83.13999938964844,84.5999984741211,3
2007-10-19,84.66000366210938,83.16999816894531,83.79000091552734,4
2007-10-22,84.06999969482422,81.94999694824219,83.2699966430664,0
2007-10-23,83.58000183105469,82.36000061035156,82.8499984741211,1
2007-10-24,84.47000122070312,82.69999694824219,84.37000274658203,2
2007-10-25,87.56999969482422,85.33000183105469,87.4800033569336,3
2007-10-26,88.75,87.63999938964844,88.69000244140625,4
2007-10-29,90.43000030517578,88.77999877929688,90.31999969482422,0
2007-10-30,89.55000305175781,86.91000366210938,87.44000244140625,1
2007-10-31,90.9000015258789,86.94000244140625,90.62999725341795,2
2007-11-01,91.25,88.5999984741211,89.72000122070312,3
2007-11-02,92.2300033569336,90.26000213623048,92.08000183105469,4
2007-11-05,92.2699966430664,90.26000213623048,90.48999786376952,0
2007-11-06,93.54000091552734,92.20999908447266,93.26000213623048,1
2007-11-07,94.58999633789062,91.75,93.23999786376952,2
2007-11-08,94.73999786376952,92.5199966430664,92.79000091552734,3
2007-11-09,93.7699966430664,91.80999755859376,93.18000030517578,4
2007-11-12,92.37999725341795,91.0,91.9800033569336,0
2007-11-13,91.33999633789062,87.91000366210938,88.83000183105469,1
2007-11-14,91.5500030517578,89.41999816894531,91.36000061035156,2
2007-11-15,90.6500015258789,88.72000122070312,90.2300033569336,3
2007-11-16,91.9499969482422,90.88999938964844,91.62000274658205,4
2007-11-19,92.5199966430664,91.0199966430664,92.27999877929688,0
2007-11-20,95.7300033569336,93.16000366210938,95.48999786376952,1
2007-11-21,96.13999938964844,94.04000091552734,94.83999633789062,2
2007-11-23,95.93000030517578,94.01000213623048,95.76000213623048,4
2007-11-26,96.12000274658205,94.29000091552734,95.31999969482422,0
2007-11-27,93.86000061035156,92.43000030517578,92.5199966430664,1
2007-11-28,93.37000274658205,89.66000366210938,89.80999755859375,2
2007-11-29,91.93000030517578,89.75,90.22000122070312,3
2007-11-30,90.1500015258789,87.91000366210938,88.26000213623047,4
2007-12-03,90.02999877929688,87.05000305175781,89.80000305175781,0
2007-12-04,90.3499984741211,88.98999786376953,89.52999877929688,1
2007-12-05,91.22000122070312,88.37000274658203,88.48999786376953,2
2007-12-06,90.62999725341795,87.05999755859375,90.18000030517578,3
2007-12-07,90.41000366210938,87.55000305175781,88.63999938964844,4
2007-12-10,89.83999633789062,87.5,88.04000091552734,0
2007-12-11,90.36000061035156,88.19999694824219,89.98999786376953,1
2007-12-12,94.44000244140624,90.38999938964844,94.0199966430664,2
2007-12-13,94.33000183105469,92.01000213623048,92.12000274658205,3
2007-12-14,93.30999755859376,91.12999725341795,91.69000244140624,4
2007-12-17,92.33999633789062,90.1500015258789,91.29000091552734,0
2007-12-18,92.87999725341795,89.36000061035156,90.12000274658205,1
2007-12-19,92.27999877929688,89.79000091552734,91.4800033569336,2
2007-12-20,92.23999786376952,90.70999908447266,90.87999725341795,3
2007-12-21,92.91999816894531,90.70999908447266,92.45999908447266,4
2007-12-24,92.3499984741211,91.37999725341795,92.6999969482422,0
2007-12-26,95.04000091552734,92.83999633789062,93.94000244140624,2
2007-12-27,95.86000061035156,93.56999969482422,94.77999877929688,3
2007-12-28,95.8499984741211,93.8499984741211,93.87999725341795,4
2007-12-31,95.26000213623048,93.27999877929688,93.8499984741211,0
2008-01-02,98.0199966430664,94.1999969482422,97.83999633789062,2
2008-01-03,98.47000122070312,97.06999969482422,97.5999984741211,3
2008-01-04,97.88999938964844,96.20999908447266,96.79000091552734,4
2008-01-07,97.45999908447266,93.7300033569336,94.38999938964844,0
2008-01-08,96.66999816894531,94.51000213623048,95.54000091552734,1
2008-01-09,96.70999908447266,94.12000274658205,94.37000274658205,2
2008-01-10,94.83000183105469,92.16999816894531,92.22000122070312,3
2008-01-11,92.55999755859376,90.8499984741211,91.06999969482422,4
2008-01-14,93.0199966430664,91.1999969482422,92.91999816894531,0
2008-01-15,93.0,90.36000061035156,90.9800033569336,1
2008-01-16,90.47000122070312,88.31999969482422,89.5,2
2008-01-17,90.69000244140624,88.19999694824219,88.75,3
2008-01-18,89.95999908447266,88.72000122070312,89.2300033569336,4
2008-01-22,88.87000274658203,85.0999984741211,88.44999694824219,1
2008-01-23,88.63999938964844,86.38999938964844,86.62000274658203,2
2008-01-24,89.31999969482422,86.9000015258789,89.06999969482422,3
2008-01-25,91.37000274658205,89.41000366210938,90.9000015258789,4
2008-01-28,91.73999786376952,89.31999969482422,91.37999725341795,0
2008-01-29,92.20999908447266,91.04000091552734,92.0,1
2008-01-30,92.76000213623048,91.4800033569336,92.52999877929688,2
2008-01-31,92.8000030517578,90.1999969482422,92.20999908447266,3
2008-02-01,92.44000244140624,88.9800033569336,89.44000244140625,4
2008-02-04,91.11000061035156,88.66000366210938,90.4000015258789,0
2008-02-05,89.7300033569336,88.08999633789062,88.81999969482422,1
2008-02-06,89.56999969482422,87.55000305175781,87.77999877929688,2
2008-02-07,88.75,86.8499984741211,88.51000213623047,3
2008-02-08,92.3000030517578,89.11000061035156,91.94000244140624,4
2008-02-11,94.51000213623048,91.11000061035156,93.52999877929688,0
2008-02-12,94.12999725341795,92.22000122070312,92.86000061035156,1
2008-02-13,93.9800033569336,92.4000015258789,93.31999969482422,2
2008-02-14,95.30999755859376,93.06999969482422,95.16000366210938,3
2008-02-15,95.77999877929688,94.04000091552734,94.62999725341795,4
2008-02-19,98.72000122070312,94.4800033569336,98.55999755859376,1
2008-02-20,99.1999969482422,96.77999877929688,98.41999816894531,2
2008-02-21,98.91999816894531,95.51000213623048,96.23999786376952,3
2008-02-22,97.5500030517578,95.75,97.01000213623048,4
2008-02-25,98.1500015258789,96.3499984741211,97.69000244140624,0
2008-02-26,99.75,97.20999908447266,99.47000122070312,1
2008-02-27,100.48999786376952,97.98999786376952,98.2699966430664,2
2008-02-28,101.27999877929688,97.51000213623048,100.9000015258789,3
2008-02-29,101.23999786376952,99.68000030517578,100.0999984741211,4
2008-03-03,102.26000213623048,99.26000213623048,100.4800033569336,0
2008-03-04,101.30999755859376,96.98999786376952,97.5199966430664,1
2008-03-05,102.0199966430664,97.58000183105469,101.63999938964844,2
2008-03-06,102.91999816894531,100.29000091552734,102.61000061035156,3
2008-03-07,103.94000244140624,101.38999938964844,102.37999725341795,4
2008-03-10,104.41999816894531,101.1999969482422,104.16000366210938,0
2008-03-11,105.79000091552734,103.30999755859376,105.25,1
2008-03-12,106.38999938964844,104.0199966430664,106.2699966430664,2
2008-03-13,107.86000061035156,105.62999725341795,107.54000091552734,3
2008-03-14,106.9800033569336,105.08000183105469,106.1999969482422,4
2008-03-17,104.16999816894531,99.69000244140624,101.75,0
2008-03-18,106.11000061035156,101.76000213623048,105.55999755859376,1
2008-03-19,104.25,100.18000030517578,100.72000122070312,2
2008-03-20,100.79000091552734,97.9800033569336,100.37999725341795,3
2008-03-24,101.20999908447266,99.0500030517578,99.86000061035156,0
2008-03-25,101.06999969482422,98.86000061035156,100.5999984741211,1
2008-03-26,104.12000274658205,101.0199966430664,103.98999786376952,2
2008-03-27,105.54000091552734,103.44000244140624,105.0,3
2008-03-28,105.37000274658205,103.04000091552734,103.7699966430664,4
2008-03-31,105.30999755859376,99.16000366210938,100.3000030517578,0
2008-04-01,101.47000122070312,98.9800033569336,100.16999816894531,1
2008-04-02,103.97000122070312,99.11000061035156,103.75,2
2008-04-03,104.5,102.12999725341795,102.5199966430664,3
2008-04-04,105.02999877929688,102.73999786376952,104.9000015258789,4
2008-04-07,107.48999786376952,104.62999725341795,107.13999938964844,0
2008-04-08,107.6500015258789,105.72000122070312,106.33999633789062,1
2008-04-09,109.5199966430664,105.79000091552734,108.47000122070312,2
2008-04-10,109.9499969482422,106.83999633789062,108.1999969482422,3
2008-04-11,109.11000061035156,107.7300033569336,108.75,4
2008-04-14,110.01000213623048,108.12999725341795,109.83999633789062,0
2008-04-15,111.87000274658205,110.08999633789062,111.58000183105469,1
2008-04-16,112.83999633789062,110.12000274658205,112.66000366210938,2
2008-04-17,113.20999908447266,111.8000030517578,112.43000030517578,3
2008-04-18,114.16999816894531,110.66000366210938,113.91999816894531,4
2008-04-21,114.86000061035156,113.05999755859376,114.43000030517578,0
2008-04-22,116.7300033569336,113.95999908447266,115.9499969482422,1
2008-04-23,116.63999938964844,114.62999725341795,116.45999908447266,2
2008-04-24,116.80999755859376,112.6999969482422,114.33999633789062,3
2008-04-25,117.58000183105469,112.5199966430664,116.33999633789062,4
2008-04-28,117.47000122070312,116.06999969482422,116.73999786376952,0
2008-04-29,115.83999633789062,113.04000091552734,113.43000030517578,1
2008-04-30,114.62999725341795,111.23999786376952,111.36000061035156,2
2008-05-01,112.91999816894531,108.4499969482422,110.5,3
2008-05-02,114.7699966430664,110.72000122070312,114.55999755859376,4
2008-05-05,118.56999969482422,114.25,117.98999786376952,0
2008-05-06,121.0199966430664,117.72000122070312,120.30999755859376,1
2008-05-07,122.7300033569336,119.3499984741211,122.31999969482422,2
2008-05-08,123.80999755859376,120.93000030517578,122.83999633789062,3
2008-05-09,125.87000274658205,123.7699966430664,125.4000015258789,4
2008-05-12,125.16999816894531,122.54000091552734,122.91000366210938,0
2008-05-13,124.94000244140624,121.93000030517578,124.0999984741211,1
2008-05-14,124.26000213623048,121.62000274658205,121.86000061035156,2
2008-05-15,125.52999877929688,120.12999725341795,122.62999725341795,3
2008-05-16,126.30999755859376,124.16000366210938,124.98999786376952,4
2008-05-19,126.01000213623048,123.6500015258789,125.05999755859376,0
2008-05-20,128.05000305175778,124.54000091552734,127.83999633789062,1
2008-05-21,133.58999633789062,127.91999816894531,132.69999694824222,2
2008-05-22,135.11000061035156,131.52000427246094,130.50999450683594,3
2008-05-23,133.72999572753906,130.11000061035156,131.57000732421878,4
2008-05-27,133.3800048828125,127.87000274658205,128.30999755859378,1
2008-05-28,131.13999938964844,126.08000183105469,130.92999267578122,2
2008-05-29,132.55000305175778,126.3000030517578,126.88999938964844,3
2008-05-30,128.97000122070312,125.0999984741211,127.77999877929688,4
2008-06-02,129.19999694824222,125.73999786376952,128.02000427246094,0
2008-06-03,128.05999755859378,124.22000122070312,124.58000183105469,1
2008-06-04,124.66999816894531,121.72000122070312,122.0999984741211,2
2008-06-05,127.83999633789062,121.38999938964844,127.54000091552734,3
2008-06-06,137.53999328613278,127.27999877929688,137.69000244140622,4
2008-06-09,137.47999572753906,132.5,133.91000366210938,0
