,Open,High,Low,Close,Volume,Forcast
2024-11-13,30.688,31.134,30.21,30.255,96904,25.386791
2024-11-14,30.257,30.647,29.666,30.358,108034,25.414864
2024-11-15,30.357,30.809,30.172,30.24,96014,25.434414
2024-11-17,30.295,30.4,30.248,30.389,1998,25.39887
2024-11-18,30.382,31.262,30.357,31.153,80253,25.469296
2024-11-19,31.154,31.529,31.037,31.281,86979,25.470827
2024-11-20,31.28,31.327,30.767,30.908,72991,25.517107
2024-11-21,30.909,31.302,30.635,30.742,82827,25.56402
2024-11-22,30.743,31.4,30.74,31.328,88487,25.59525
2024-11-24,31.202,31.465,31.202,31.395,2920,25.551344
2024-11-25,31.388,31.404,29.969,30.096,104317,25.615797
2024-11-26,30.098,30.687,30.033,30.405,77362,25.59422
2024-11-27,30.409,30.696,29.967,30.101,66350,25.599255
2024-11-28,30.107,30.287,29.628,30.237,46873,25.597462
2024-11-29,30.229,30.888,30.19,30.609,60869,25.546728
2024-12-01,30.577,30.583,30.405,30.459,2458,25.46384
2024-12-02,30.46,30.67,30.047,30.59,74219,25.504072
2024-12-03,30.591,31.078,30.448,30.984,73608,25.48371
2024-12-04,30.977,31.466,30.449,31.316,80103,25.508785
2024-12-05,31.317,31.412,31.004,31.346,72905,25.524742
2024-12-06,31.347,31.429,30.818,30.955,82515,25.472244
2024-12-08,31.027,31.108,30.933,31.067,2908,25.307993
2024-12-09,31.066,32.271,30.858,31.896,92068,25.252861
2024-12-10,31.898,32.088,31.698,31.895,79800,25.163681
2024-12-11,31.896,32.181,31.439,31.901,93260,25.12965
2024-12-12,31.899,32.321,30.869,30.888,96102,25.094236
2024-12-13,30.887,31.098,30.281,30.542,76973,25.038576
2024-12-15,30.54,30.617,30.516,30.576,1203,24.905361
2024-12-16,30.578,30.746,30.455,30.514,47268,24.892387
2024-12-17,30.515,30.601,30.143,30.506,57416,24.841799
2024-12-18,30.505,30.57,29.245,29.315,62850,24.811665
2024-12-19,29.316,29.704,28.74,29.014,69969,24.77454
2024-12-20,29.019,29.69,28.798,29.497,62691,24.71532
2024-12-22,29.542,29.713,29.538,29.685,1555,24.597345
2024-12-23,29.689,29.866,29.408,29.679,55404,24.608932
2024-12-24,29.68,29.784,29.46,29.603,32804,24.58429
2024-12-25,29.634,29.699,29.625,29.663,1016,24.587406
2024-12-26,29.66,29.86,29.493,29.786,51400,24.58156
2024-12-27,29.787,29.875,29.317,29.362,56321,24.552622
2024-12-29,29.361,29.466,29.36,29.44,1047,24.463198
2024-12-30,29.447,29.515,28.783,28.929,53939,24.493818
2024-12-31,28.93,29.022,28.769,28.891,48071,24.483759
2025-01-01,28.889,28.986,28.866,28.982,905,24.578497
2025-01-02,28.983,29.592,28.953,29.535,61501,24.76748
2025-01-03,29.534,29.893,29.483,29.592,55155,24.948704
2025-01-05,29.652,29.674,29.622,29.628,951,25.077747
2025-01-06,29.631,30.336,29.391,29.925,75442,25.164833
2025-01-07,29.926,30.382,29.87,30.086,67417,25.153925
2025-01-08,30.085,30.339,29.799,30.122,66883,25.16639
2025-01-09,30.123,30.468,29.992,30.078,51101,25.195383
2025-01-10,30.084,30.65,29.949,30.398,79798,25.196619
2025-01-12,30.388,30.458,30.361,30.453,1693,25.134142
2025-01-13,30.451,30.505,29.499,29.67,80684,25.028164
2025-01-14,29.671,29.967,29.502,29.839,63204,24.834887
2025-01-15,29.838,30.761,29.727,30.668,68325,24.666094
2025-01-16,30.667,30.966,30.498,30.753,87685,24.52522
2025-01-17,30.752,30.832,30.113,30.323,74101,24.419306
2025-01-19,30.308,30.337,30.221,30.304,2177,24.298939
2025-01-20,30.303,30.654,29.983,30.567,57599,24.26359
2025-01-21,30.568,30.847,30.178,30.728,77577,24.190962
2025-01-22,30.726,30.947,30.551,30.762,65060,24.150982
2025-01-23,30.761,30.853,30.07,30.455,67878,24.114288
2025-01-24,30.456,31.012,30.428,30.573,70449,24.056961
2025-01-26,30.301,30.607,30.301,30.517,2756,23.944815
2025-01-27,30.519,30.607,29.693,30.169,82139,23.940197
2025-01-28,30.164,30.478,29.868,30.397,58625,23.892033
2025-01-29,30.395,30.977,30.269,30.859,76738,23.873667
2025-01-30,30.858,31.73,30.793,31.633,80630,23.885456
2025-01-31,31.632,31.705,31.135,31.276,87536,23.901447
2025-02-02,31.347,31.482,30.662,30.998,7668,23.994572
2025-02-03,31.001,31.666,30.659,31.491,110247,24.163883
2025-02-04,31.49,32.37,31.34,32.07,78004,24.270344
2025-02-05,32.072,32.54,31.915,32.298,79982,24.430984
2025-02-06,32.301,32.412,31.737,32.208,70153,24.608223
2025-02-07,32.209,32.645,31.758,31.784,76948,24.767513
2025-02-09,31.68,31.82,31.68,31.771,2257,24.871542
2025-02-10,31.772,32.331,31.772,32.056,63004,24.987017
2025-02-11,32.057,32.239,31.234,31.823,75696,25.016123
2025-02-12,31.822,32.358,31.506,32.262,74768,25.046364
2025-02-13,32.261,32.417,31.98,32.347,76469,25.04844
