Date,High,Low,Close
2001-01-02,61.79999923706055,60.20000076293945,60.349998474121094
2001-01-03,61.29999923706055,60.25,60.959999084472656
2001-01-04,61.20000076293945,59.54999923706055,59.61000061035156
2001-01-05,59.95000076293945,59.099998474121094,59.41999816894531
2001-01-08,60.5,59.5,60.22999954223633
2001-01-09,60.45000076293945,59.38999938964844,59.86999893188477
2001-01-10,60.75,60.04999923706055,60.34000015258789
2001-01-11,61.0,59.349998474121094,60.86999893188477
2001-01-12,61.5,60.6500015258789,61.11999893188477
2001-01-16,61.599998474121094,60.75,60.959999084472656
2001-01-17,60.959999084472656,60.45000076293945,60.52000045776367
2001-01-18,60.54999923706055,59.81999969482422,60.5
2001-01-19,61.349998474121094,60.1500015258789,60.63000106811523
2001-01-22,60.4000015258789,59.29999923706055,59.36000061035156
2001-01-23,59.599998474121094,58.25,59.27999877929688
2001-01-24,62.099998474121094,58.849998474121094,61.11000061035156
2001-01-25,61.75,60.4000015258789,60.599998474121094
2001-01-26,61.599998474121094,60.9000015258789,61.25
2001-01-29,61.45000076293945,60.599998474121094,60.95000076293945
2001-01-30,62.06999969482422,60.70000076293945,62.0099983215332
2001-01-31,62.20000076293945,61.29999923706055,61.36000061035156
2001-02-01,61.0,58.9000015258789,59.43000030517578
2001-02-02,60.43000030517578,59.709999084472656,59.7599983215332
2001-02-05,60.25,59.61999893188477,60.1500015258789
2001-02-06,60.5,59.79999923706055,60.22999954223633
2001-02-07,60.22999954223633,59.06000137329102,59.20000076293945
2001-02-08,59.9000015258789,58.9000015258789,59.04999923706055
2001-02-09,59.25,57.099998474121094,58.36999893188477
2001-02-12,59.20000076293945,58.29999923706055,58.9000015258789
2001-02-13,59.79999923706055,58.88999938964844,59.52999877929688
2001-02-14,61.5,60.25,61.45000076293945
2001-02-15,61.1500015258789,59.4000015258789,59.52999877929688
2001-02-16,59.9900016784668,58.6500015258789,59.52000045776367
2001-02-20,59.599998474121094,57.5,57.63000106811523
2001-02-21,56.9000015258789,54.70000076293945,55.7599983215332
2001-02-22,57.599998474121094,54.5099983215332,54.86000061035156
2001-02-23,55.5,54.6500015258789,55.08000183105469
2001-02-26,55.25,52.5,53.08000183105469
2001-02-27,53.6500015258789,52.099998474121094,52.099998474121094
2001-02-28,53.4000015258789,51.5,52.599998474121094
2001-03-01,53.849998474121094,52.6500015258789,53.04999923706055
2001-03-02,53.75,53.5,53.5
2001-03-05,54.5,53.849998474121094,53.849998474121094
2001-03-06,54.25,53.75,54.04999923706055
2001-03-07,54.75,54.04999923706055,54.04999923706055
2001-03-08,54.0099983215332,53.5,54.0099983215332
2001-03-09,54.86000061035156,52.5099983215332,52.65999984741211
2001-03-12,52.6500015258789,51.6500015258789,51.77000045776367
2001-03-13,52.349998474121094,51.1500015258789,52.27999877929688
2001-03-14,52.9000015258789,51.70000076293945,52.6500015258789
2001-03-15,53.04999923706055,49.93000030517578,50.09000015258789
2001-03-16,50.29999923706055,47.79999923706055,49.72999954223633
2001-03-19,50.4000015258789,49.58000183105469,50.36000061035156
2001-03-20,50.65999984741211,49.6500015258789,49.7400016784668
2001-03-21,49.54999923706055,48.349998474121094,48.56999969482422
2001-03-22,48.29999923706055,47.099998474121094,47.13999938964844
2001-03-23,49.0,47.79999923706055,48.06000137329102
2001-03-26,49.25,48.5,49.02999877929688
2001-03-27,49.68000030517578,47.5,47.59000015258789
2001-03-28,47.599998474121094,46.849998474121094,47.56000137329102
2001-03-29,46.75,45.5,45.68999862670898
2001-03-30,47.9000015258789,45.04999923706055,45.09000015258789
2001-04-02,45.849998474121094,44.68999862670898,44.72999954223633
2001-04-03,45.70000076293945,44.599998474121094,45.38999938964844
2001-04-04,46.25,45.4000015258789,46.18999862670898
2001-04-05,46.79999923706055,45.70000076293945,45.97000122070313
2001-04-06,46.95000076293945,45.9000015258789,46.88000106811523
2001-04-09,47.5,46.4000015258789,46.59000015258789
2001-04-10,46.79999923706055,46.29999923706055,46.56999969482422
2001-04-11,46.97000122070313,45.349998474121094,45.77999877929688
2001-04-12,46.04999923706055,45.25,45.34000015258789
2001-04-16,45.599998474121094,44.79999923706055,45.56999969482422
2001-04-17,47.099998474121094,45.4000015258789,46.86999893188477
2001-04-18,48.099998474121094,46.04999923706055,46.15999984741211
2001-04-19,46.54999923706055,45.5,45.84000015258789
2001-04-20,45.79999923706055,44.04999923706055,44.09000015258789
2001-04-23,44.900001525878906,43.400001525878906,44.29999923706055
2001-04-24,45.1500015258789,44.5,44.599998474121094
2001-04-25,44.900001525878906,44.29999923706055,44.599998474121094
2001-04-26,44.25,43.70000076293945,44.13000106811523
2001-04-27,44.400001525878906,43.54999923706055,43.650001525878906
2001-04-30,44.70000076293945,43.79999923706055,44.20000076293945
2001-05-01,44.849998474121094,44.45000076293945,44.47999954223633
2001-05-02,45.45000076293945,44.79999923706055,45.45000076293945
2001-05-03,44.5,44.5,44.5
2001-05-04,44.70000076293945,44.599998474121094,44.650001525878906
2001-05-07,44.47999954223633,44.47999954223633,44.47999954223633
2001-05-08,44.5,43.7599983215332,43.7599983215332
2001-05-09,45.6500015258789,45.36000061035156,45.43000030517578
2001-05-10,45.29999923706055,44.790000915527344,44.83000183105469
2001-05-11,45.54999923706055,44.45000076293945,45.16999816894531
2001-05-14,47.0,45.4000015258789,46.70000076293945
2001-05-15,47.20000076293945,46.04999923706055,46.08000183105469
2001-05-16,45.95000076293945,44.45000076293945,44.61999893188477
2001-05-17,44.95000076293945,44.400001525878906,44.47000122070313
2001-05-18,44.900001525878906,43.79999923706055,43.84000015258789
2001-05-21,44.20000076293945,42.95000076293945,43.18999862670898
2001-05-22,43.150001525878906,42.2599983215332,42.560001373291016
2001-05-23,42.75,42.310001373291016,42.65999984741211
2001-05-24,42.79999923706055,42.150001525878906,42.459999084472656
2001-05-25,41.75,40.29999923706055,40.54999923706055
2001-05-29,41.5,39.95000076293945,41.040000915527344
2001-05-30,41.099998474121094,40.400001525878906,40.72000122070313
2001-05-31,41.47000122070313,40.459999084472656,40.88000106811523
2001-06-01,42.0,41.04999923706055,41.41999816894531
2001-06-04,42.38999938964844,40.599998474121094,41.060001373291016
2001-06-05,41.400001525878906,40.810001373291016,40.97999954223633
2001-06-06,42.400001525878906,40.849998474121094,42.02999877929688
2001-06-07,42.650001525878906,41.79999923706055,41.93999862670898
2001-06-08,42.900001525878906,42.20000076293945,42.709999084472656
2001-06-11,42.95000076293945,40.5099983215332,40.72000122070313
2001-06-12,41.099998474121094,40.099998474121094,41.0099983215332
2001-06-13,41.400001525878906,40.900001525878906,41.099998474121094
2001-06-14,41.099998474121094,40.29999923706055,40.56999969482422
2001-06-15,40.5,39.2599983215332,39.38000106811523
2001-06-18,39.790000915527344,38.88000106811523,38.90999984741211
2001-06-19,39.349998474121094,38.11000061035156,38.18999862670898
2001-06-20,38.599998474121094,37.5,37.68000030517578
2001-06-21,40.68000030517578,37.650001525878906,39.54999923706055
2001-06-22,41.0,38.349998474121094,38.61000061035156
2001-06-25,43.5,39.20000076293945,43.25
2001-06-26,43.5,42.5,43.310001373291016
2001-06-27,43.5,42.54999923706055,43.0
