Date,High,Low,Close,DayNumber,Month_Number,DayMonth
2014-09-24,2341.75,2341.75,2341.75,2,900,24
2014-09-25,2326.75,2316.5,2316.5,3,900,25
2014-09-26,2314.5,2314.5,2314.5,4,900,26
2014-09-29,2328.25,2328.25,2328.25,0,900,29
2014-09-30,2320.5,2320.5,2320.5,1,900,30
2014-10-01,2291.75,2291.75,2291.75,2,1000,1
2014-10-02,2255.75,2255.75,2255.75,3,1000,2
2014-10-03,2279.25,2279.25,2279.25,4,1000,3
2014-10-06,2300.5,2294.0,2300.5,0,1000,6
2014-10-07,2319.75,2296.25,2319.75,1,1000,7
2014-10-08,2321.75,2307.0,2307.0,2,1000,8
2014-10-09,2319.0,2319.0,2319.0,3,1000,9
2014-10-10,2304.25,2304.25,2304.25,4,1000,10
2014-10-13,2316.25,2316.25,2316.25,0,1000,13
2014-10-14,2320.75,2315.5,2320.75,1,1000,14
2014-10-15,2296.0,2296.0,2296.0,2,1000,15
2014-10-16,2285.25,2285.25,2285.25,3,1000,16
2014-10-17,2349.75,2349.75,2349.75,4,1000,17
2014-10-20,2358.0,2358.0,2358.0,0,1000,20
2014-10-21,2378.25,2378.25,2378.25,1,1000,21
2014-10-22,2398.5,2398.5,2398.5,2,1000,22
2014-10-24,2361.5,2361.5,2361.5,4,1000,24
2014-10-27,2373.5,2373.5,2373.5,0,1000,27
2014-10-28,2395.5,2395.25,2395.25,1,1000,28
2014-10-29,2438.0,2413.5,2431.25,2,1000,29
2014-10-30,2420.75,2413.0,2420.75,3,1000,30
2014-10-31,2445.5,2445.5,2445.5,4,1000,31
2014-11-03,2461.5,2461.5,2461.5,0,1100,3
2014-11-04,2442.5,2442.5,2442.5,1,1100,4
2014-11-05,2445.25,2445.25,2445.25,2,1100,5
2014-11-06,2471.0,2471.0,2471.0,3,1100,6
2014-11-07,2455.5,2455.5,2455.5,4,1100,7
2014-11-10,2426.5,2424.25,2424.25,0,1100,10
2014-11-11,2434.0,2397.5,2434.0,1,1100,11
2014-11-12,2454.5,2454.5,2454.5,2,1100,12
2014-11-13,2434.75,2434.75,2434.75,3,1100,13
2014-11-14,2409.5,2402.75,2409.5,4,1100,14
2014-11-17,2421.0,2421.0,2421.0,0,1100,17
2014-11-18,2409.0,2400.0,2402.5,1,1100,18
2014-11-19,2409.25,2409.25,2409.25,2,1100,19
2014-11-20,2422.25,2422.25,2422.25,3,1100,20
2014-11-21,2440.0,2434.25,2434.25,4,1100,21
2014-11-24,2424.5,2424.5,2424.5,0,1100,24
2014-11-25,2440.0,2427.5,2427.5,1,1100,25
2014-11-26,2428.0,2425.0,2428.0,2,1100,26
2014-11-28,2413.25,2341.75,2368.25,4,1100,28
2014-12-01,2367.75,2367.75,2367.75,0,1200,1
2014-12-02,2335.25,2326.5,2326.5,1,1200,2
2014-12-03,2308.25,2308.25,2308.25,2,1200,3
2014-12-04,2333.75,2333.75,2333.75,3,1200,4
2014-12-05,2323.5,2323.5,2323.5,4,1200,5
2014-12-08,2312.75,2312.75,2312.75,0,1200,8
2014-12-09,2326.5,2322.75,2322.75,1,1200,9
2014-12-10,2309.25,2309.25,2309.25,2,1200,10
2014-12-11,2297.75,2297.75,2297.75,3,1200,11
2014-12-12,2288.25,2288.25,2288.25,4,1200,12
2014-12-15,2271.25,2271.25,2271.25,0,1200,15
2014-12-16,2252.5,2252.5,2252.5,1,1200,16
2014-12-17,2268.25,2268.25,2268.25,2,1200,17
2014-12-18,2255.5,2255.5,2255.5,3,1200,18
2014-12-19,2255.0,2255.0,2255.0,4,1200,19
2014-12-22,2248.75,2233.5,2233.5,0,1200,22
2014-12-23,2217.0,2217.0,2217.0,1,1200,23
2014-12-24,2208.0,2208.0,2208.0,2,1200,24
2014-12-26,2208.0,2208.0,2208.0,4,1200,26
2014-12-29,2201.75,2201.75,2201.75,0,1200,29
2014-12-30,2194.0,2194.0,2194.0,1,1200,30
2014-12-31,2194.0,2194.0,2194.0,2,1200,31
2015-01-02,2168.5,2168.5,2168.5,4,100,2
2015-01-05,2148.25,2148.25,2148.25,0,100,5
2015-01-06,2150.75,2144.5,2144.5,1,100,6
2015-01-07,2165.0,2154.25,2165.0,2,100,7
2015-01-08,2202.75,2202.75,2202.75,3,100,8
2015-01-09,2199.25,2189.0,2189.0,4,100,9
2015-01-12,2197.75,2197.75,2197.75,0,100,12
2015-01-13,2194.75,2189.5,2189.5,1,100,13
2015-01-14,2186.0,2171.5,2171.5,2,100,14
2015-01-15,2203.25,2203.25,2203.25,3,100,15
2015-01-16,2242.75,2242.75,2242.75,4,100,16
2015-01-20,2242.0,2239.5,2242.0,1,100,20
2015-01-21,2267.25,2262.0,2267.25,2,100,21
2015-01-22,2272.25,2270.25,2272.25,3,100,22
2015-01-23,2232.5,2229.0,2229.0,4,100,23
2015-01-26,2281.75,2281.75,2281.75,0,100,26
2015-01-27,2275.0,2245.25,2275.0,1,100,27
2015-01-28,2281.0,2281.0,2281.0,2,100,28
2015-01-29,2249.5,2249.5,2249.5,3,100,29
2015-01-30,2295.5,2295.5,2295.5,4,100,30
2015-02-02,2297.5,2297.5,2297.5,0,200,2
2015-02-03,2311.75,2311.75,2311.75,1,200,3
2015-02-04,2296.5,2296.5,2296.5,2,200,4
2015-02-05,2309.5,2309.5,2309.5,3,200,5
2015-02-06,2279.5,2258.5,2260.25,4,200,6
2015-02-09,2259.5,2249.5,2249.5,0,200,9
2015-02-10,2204.75,2204.75,2204.75,1,200,10
2015-02-11,2182.0,2182.0,2182.0,2,200,11
2015-02-12,2212.75,2212.75,2212.75,3,200,12
2015-02-13,2210.5,2190.0,2210.5,4,200,13
2015-02-17,2133.5,2129.5,2133.5,1,200,17
2015-02-18,2072.75,2072.75,2072.75,2,200,18
2015-02-20,2131.5,2111.0,2111.0,4,200,20
2015-02-23,2074.5,2074.5,2074.5,0,200,23
2015-02-24,2093.25,2067.25,2067.25,1,200,24
2015-02-25,2076.0,2076.0,2076.0,2,200,25
2015-02-26,2105.25,2105.25,2105.25,3,200,26
2015-02-27,2071.5,2071.5,2071.5,4,200,27
2015-03-02,2070.5,2070.5,2070.5,0,300,2
2015-03-04,2071.0,2071.0,2071.0,2,300,4
2015-03-05,2066.25,2066.25,2066.25,3,300,5
2015-03-06,2058.5,2058.5,2058.5,4,300,6
2015-03-09,2080.5,2080.5,2080.5,0,300,9
2015-03-10,2030.0,2030.0,2030.0,1,300,10
2015-03-11,2026.75,2026.75,2026.75,2,300,11
2015-03-12,2009.75,2009.75,2009.75,3,300,12
2015-03-13,2026.5,2026.5,2026.5,4,300,13
2015-03-16,2033.0,2033.0,2033.0,0,300,16
2015-03-17,2042.0,2042.0,2042.0,1,300,17
2015-03-18,2041.75,2041.75,2041.75,2,300,18
2015-03-19,2062.0,2062.0,2062.0,3,300,19
2015-03-20,2088.0,2088.0,2088.0,4,300,20
2015-03-23,2084.75,2084.75,2084.75,0,300,23
2015-03-24,2084.5,2069.25,2084.5,1,300,24
2015-03-25,2037.0,2037.0,2037.0,2,300,25
2015-03-26,2061.25,2061.25,2061.25,3,300,26
2015-03-27,2041.75,2041.75,2041.75,4,300,27
2015-03-30,2050.75,2050.75,2050.75,0,300,30
2015-03-31,2062.5,2062.5,2062.5,1,300,31
2015-04-01,2036.0,2036.0,2036.0,2,400,1
2015-04-02,2035.25,2035.25,2035.25,3,400,2
2015-04-06,2031.75,2031.75,2031.75,0,400,6
2015-04-07,2042.0,2037.0,2042.0,1,400,7
2015-04-08,2017.75,2017.75,2017.75,2,400,8
2015-04-09,2014.75,2014.75,2014.75,3,400,9
2015-04-10,1990.5,1990.5,1990.5,4,400,10
2015-04-13,2001.75,1984.25,1984.25,0,400,13
2015-04-14,1994.5,1994.5,1994.5,1,400,14
2015-04-15,2018.75,2014.75,2018.75,2,400,15
2015-04-16,1997.5,1997.5,1997.5,3,400,16
2015-04-17,1990.75,1990.75,1990.75,4,400,17
2015-04-20,1986.75,1986.75,1986.75,0,400,20
2015-04-21,1984.25,1984.25,1984.25,1,400,21
2015-04-22,1977.5,1977.5,1977.5,2,400,22
2015-04-23,1960.5,1960.5,1960.5,3,400,23
2015-04-24,1993.0,1993.0,1993.0,4,400,24
2015-04-28,2039.75,2039.75,2039.75,1,400,28
2015-04-29,2008.25,2008.25,2008.25,2,400,29
2015-04-30,2025.0,2025.0,2025.0,3,400,30
2015-05-01,2023.5,2023.5,2023.5,4,500,1
2015-05-05,2069.0,2069.0,2069.0,1,500,5
2015-05-06,2049.25,2049.25,2049.25,2,500,6
2015-05-07,2012.0,2012.0,2012.0,3,500,7
2015-05-08,2013.25,2013.25,2013.25,4,500,8
2015-05-11,2001.75,2001.75,2001.75,0,500,11
2015-05-12,2018.25,2018.25,2018.25,1,500,12
2015-05-13,2006.5,2006.5,2006.5,2,500,13
2015-05-14,1990.0,1990.0,1990.0,3,500,14
2015-05-15,1973.25,1973.25,1973.25,4,500,15
2015-05-18,1938.25,1938.25,1938.25,0,500,18
2015-05-20,1876.75,1876.75,1876.75,2,500,20
2015-05-21,1875.0,1875.0,1875.0,3,500,21
2015-05-22,1867.25,1867.25,1867.25,4,500,22
2015-05-26,1850.25,1850.25,1850.25,1,500,26
2015-05-27,1835.75,1835.75,1835.75,2,500,27
2015-05-28,1874.25,1874.25,1874.25,3,500,28
2015-05-29,1845.0,1835.0,1835.0,4,500,29
2015-06-01,1867.75,1867.75,1867.75,0,600,1
2015-06-02,1845.0,1845.0,1845.0,1,600,2
2015-06-03,1852.0,1852.0,1852.0,2,600,3
2015-06-04,1839.25,1839.25,1839.25,3,600,4
2015-06-05,1847.25,1822.25,1847.25,4,600,5
2015-06-08,1804.25,1804.25,1804.25,0,600,8
2015-06-09,1846.5,1835.0,1841.0,1,600,9
2015-06-10,1858.75,1845.0,1858.75,2,600,10
2015-06-11,1838.5,1831.0,1838.5,3,600,11
2015-06-12,1844.75,1842.75,1844.75,4,600,12
2015-06-15,1820.0,1815.0,1820.0,0,600,15
2015-06-16,1822.0,1813.0,1822.0,1,600,16
2015-06-17,1815.0,1812.5,1812.5,2,600,17
2015-06-18,1824.0,1815.0,1815.0,3,600,18
2015-06-19,1792.5,1792.5,1792.5,4,600,19
2015-06-22,1809.75,1809.75,1809.75,0,600,22
2015-06-23,1837.5,1837.5,1837.5,1,600,23
2015-06-24,1830.0,1823.25,1823.25,2,600,24
2015-06-25,1822.25,1822.25,1822.25,3,600,25
2015-06-26,1827.75,1827.75,1827.75,4,600,26
2015-06-29,1813.0,1813.0,1813.0,0,600,29
2015-06-30,1804.75,1804.75,1804.75,1,600,30
2015-07-01,1836.25,1836.25,1836.25,2,700,1
2015-07-02,1831.5,1831.5,1831.5,3,700,2
2015-07-06,1799.5,1799.5,1799.5,0,700,6
2015-07-07,1772.0,1764.5,1764.5,1,700,7
2015-07-08,1765.5,1765.5,1765.5,2,700,8
2015-07-09,1788.5,1788.5,1788.5,3,700,9
2015-07-10,1789.0,1763.0,1789.0,4,700,10
2015-07-13,1797.5,1797.5,1797.5,0,700,13
2015-07-14,1791.5,1791.5,1791.5,1,700,14
2015-07-15,1778.75,1778.0,1778.75,2,700,15
2015-07-16,1775.5,1768.0,1775.5,3,700,16
2015-07-17,1775.0,1775.0,1775.0,4,700,17
2015-07-20,1763.0,1763.0,1763.0,0,700,20
2015-07-21,1717.5,1717.5,1717.5,1,700,21
2015-07-22,1719.5,1712.0,1712.0,2,700,22
2015-07-23,1693.0,1693.0,1693.0,3,700,23
2015-07-24,1697.5,1697.5,1697.5,4,700,24
2015-07-27,1722.0,1721.75,1721.75,0,700,27
2015-07-28,1733.25,1733.25,1733.25,1,700,28
2015-07-29,1733.0,1732.5,1733.0,2,700,29
2015-07-30,1732.0,1732.0,1732.0,3,700,30
2015-07-31,1705.5,1705.5,1705.5,4,700,31
2015-08-03,1690.0,1690.0,1690.0,0,800,3
2015-08-04,1695.75,1695.75,1695.75,1,800,4
2015-08-05,1672.25,1672.25,1672.25,2,800,5
2015-08-07,1670.5,1670.5,1670.5,4,800,7
2015-08-10,1722.0,1695.25,1722.0,0,800,10
2015-08-11,1691.5,1691.5,1691.5,1,800,11
2015-08-12,1693.75,1693.75,1693.75,2,800,12
2015-08-13,1667.0,1667.0,1667.0,3,800,13
2015-08-14,1672.75,1672.75,1672.75,4,800,14
2015-08-17,1662.0,1662.0,1662.0,0,800,17
2015-08-18,1649.25,1649.25,1649.25,1,800,18
2015-08-19,1651.0,1651.0,1651.0,2,800,19
2015-08-20,1659.5,1647.5,1659.5,3,800,20
2015-08-21,1632.0,1632.0,1632.0,4,800,21
2015-08-24,1601.5,1601.5,1601.5,0,800,24
2015-08-25,1635.0,1635.0,1635.0,1,800,25
2015-08-26,1611.5,1611.5,1611.5,2,800,26
2015-08-27,1652.5,1652.5,1652.5,3,800,27
2015-08-28,1688.5,1688.5,1688.5,4,800,28
2015-08-31,1688.5,1688.5,1688.5,0,800,31
2015-09-02,1679.5,1679.5,1679.5,2,900,2
2015-09-03,1713.0,1713.0,1713.0,3,900,3
2015-09-08,1712.5,1712.5,1712.5,1,900,8
2015-09-09,1720.5,1720.5,1720.5,2,900,9
2015-09-10,1721.25,1721.25,1721.25,3,900,10
2015-09-11,1720.0,1720.0,1720.0,4,900,11
2015-09-14,1706.5,1706.5,1706.5,0,900,14
2015-09-15,1696.0,1696.0,1696.0,1,900,15
2015-09-16,1722.5,1710.0,1722.5,2,900,16
2015-09-18,1712.0,1712.0,1712.0,4,900,18
2015-09-21,1704.5,1704.5,1704.5,0,900,21
2015-09-22,1675.5,1675.5,1675.5,1,900,22
2015-09-23,1663.0,1663.0,1663.0,2,900,23
2015-09-24,1664.5,1664.5,1664.5,3,900,24
2015-09-28,1655.0,1629.0,1629.0,0,900,28
2015-09-29,1639.5,1639.5,1639.5,1,900,29
2015-09-30,1641.25,1641.25,1641.25,2,900,30
2015-10-01,1630.0,1630.0,1630.0,3,1000,1
2015-10-02,1607.0,1607.0,1607.0,4,1000,2
2015-10-05,1603.75,1593.0,1603.75,0,1000,5
2015-10-06,1616.25,1616.25,1616.25,1,1000,6
2015-10-07,1627.0,1615.0,1627.0,2,1000,7
2015-10-08,1622.0,1620.0,1620.0,3,1000,8
2015-10-09,1681.25,1680.0,1681.25,4,1000,9
2015-10-12,1683.0,1672.0,1672.0,0,1000,12
2015-10-13,1658.5,1658.5,1658.5,1,1000,13
2015-10-14,1658.5,1658.5,1658.5,2,1000,14
2015-10-15,1648.75,1648.75,1648.75,3,1000,15
2015-10-16,1646.5,1646.5,1646.5,4,1000,16
2015-10-19,1617.5,1617.5,1617.5,0,1000,19
2015-10-20,1613.0,1602.0,1602.0,1,1000,20
2015-10-21,1585.5,1582.0,1584.5,2,1000,21
2015-10-22,1590.75,1569.5,1569.5,3,1000,22
2015-10-23,1565.0,1563.0,1565.0,4,1000,23
2015-10-26,1558.25,1558.25,1558.25,0,1000,26
2015-10-27,1559.75,1559.75,1559.75,1,1000,27
2015-10-28,1561.25,1555.0,1561.25,2,1000,28
2015-10-29,1554.5,1554.5,1554.5,3,1000,29
2015-10-30,1557.0,1557.0,1557.0,4,1000,30
2015-11-02,1569.25,1569.25,1569.25,0,1100,2
2015-11-03,1595.5,1595.5,1595.5,1,1100,3
2015-11-04,1619.0,1619.0,1619.0,2,1100,4
2015-11-05,1626.5,1626.5,1626.5,3,1100,5
2015-11-06,1649.75,1649.75,1649.75,4,1100,6
2015-11-09,1656.75,1650.0,1656.75,0,1100,9
2015-11-10,1642.75,1630.0,1642.75,1,1100,10
2015-11-11,1651.5,1651.5,1651.5,2,1100,11
2015-11-12,1626.75,1626.75,1626.75,3,1100,12
2015-11-13,1626.5,1626.5,1626.5,4,1100,13
2015-11-16,1609.5,1603.5,1603.5,0,1100,16
2015-11-17,1618.0,1611.25,1611.25,1,1100,17
2015-11-18,1611.75,1611.75,1611.75,2,1100,18
2015-11-19,1607.5,1597.25,1607.5,3,1100,19
2015-11-20,1632.25,1589.0,1589.0,4,1100,20
2015-11-23,1579.0,1579.0,1579.0,0,1100,23
2015-11-24,1594.75,1591.0,1591.0,1,1100,24
2015-11-25,1611.0,1611.0,1611.0,2,1100,25
2015-11-27,1625.0,1625.0,1625.0,4,1100,27
2015-11-30,1602.5,1602.5,1602.5,0,1100,30
2015-12-01,1630.25,1630.25,1630.25,1,1200,1
2015-12-02,1646.75,1646.75,1646.75,2,1200,2
2015-12-03,1634.5,1634.5,1634.5,3,1200,3
2015-12-04,1669.5,1669.5,1669.5,4,1200,4
2015-12-07,1641.5,1641.5,1641.5,0,1200,7
2015-12-08,1628.25,1628.25,1628.25,1,1200,8
2015-12-09,1643.25,1643.25,1643.25,2,1200,9
2015-12-10,1641.75,1633.75,1641.75,3,1200,10
2015-12-11,1636.5,1636.5,1636.5,4,1200,11
2015-12-14,1645.0,1645.0,1645.0,0,1200,14
2015-12-15,1628.5,1626.0,1626.0,1,1200,15
2015-12-16,1651.0,1638.0,1640.0,2,1200,16
2015-12-17,1629.0,1629.0,1629.0,3,1200,17
2015-12-18,1657.0,1654.0,1657.0,4,1200,18
2015-12-21,1664.25,1664.25,1664.25,0,1200,21
2015-12-22,1664.0,1654.5,1654.5,1,1200,22
2015-12-23,1681.75,1672.25,1680.0,2,1200,23
2015-12-24,1698.25,1697.25,1697.75,3,1200,24
2015-12-28,1697.75,1697.75,1697.75,0,1200,28
2015-12-29,1686.75,1670.75,1670.75,1,1200,29
2015-12-30,1661.25,1661.25,1661.25,2,1200,30
2015-12-31,1634.5,1634.5,1634.5,3,1200,31
2016-01-05,1593.25,1593.25,1593.25,1,100,5
2016-01-06,1607.0,1607.0,1607.0,2,100,6
2016-01-07,1607.75,1607.75,1607.75,3,100,7
2016-01-08,1624.5,1624.5,1624.5,4,100,8
2016-01-11,1605.5,1596.5,1596.5,0,100,11
2016-01-12,1584.5,1584.5,1584.5,1,100,12
2016-01-13,1599.75,1599.75,1599.75,2,100,13
2016-01-14,1621.25,1621.25,1621.25,3,100,14
2016-01-15,1613.0,1609.5,1609.5,4,100,15
2016-01-19,1631.5,1620.0,1620.0,1,100,19
2016-01-20,1605.5,1605.5,1605.5,2,100,20
2016-01-21,1618.75,1607.25,1618.75,3,100,21
2016-01-22,1631.5,1620.0,1620.0,4,100,22
2016-01-25,1612.25,1612.25,1612.25,0,100,25
2016-01-26,1627.75,1625.25,1627.75,1,100,26
2016-01-27,1650.0,1642.0,1650.0,2,100,27
2016-01-28,1647.0,1639.75,1639.75,3,100,28
2016-01-29,1644.75,1643.25,1643.25,4,100,29
2016-02-01,1646.75,1646.75,1646.75,0,200,1
2016-02-02,1628.75,1628.75,1628.75,1,200,2
2016-02-03,1645.0,1645.0,1645.0,2,200,3
2016-02-04,1652.25,1652.25,1652.25,3,200,4
2016-02-05,1611.25,1611.25,1611.25,4,200,5
2016-02-08,1617.25,1617.25,1617.25,0,200,8
2016-02-09,1620.75,1589.5,1591.75,1,200,9
2016-02-10,1593.0,1587.5,1588.0,2,200,10
2016-02-11,1598.0,1585.75,1592.5,3,200,11
2016-02-12,1604.25,1604.25,1604.25,4,200,12
2016-02-16,1640.0,1626.0,1626.0,1,200,16
2016-02-17,1615.25,1611.25,1615.25,2,200,17
2016-02-18,1613.5,1612.25,1612.25,3,200,18
2016-02-19,1639.25,1630.75,1630.75,4,200,19
2016-02-22,1662.5,1647.25,1662.5,0,200,22
2016-02-23,1660.0,1631.25,1631.25,1,200,23
2016-02-24,1654.0,1649.0,1654.0,2,200,24
2016-02-25,1659.75,1644.0,1644.5,3,200,25
2016-02-26,1644.5,1644.5,1644.5,4,200,26
2016-02-29,1656.0,1656.0,1656.0,0,200,29
2016-03-01,1653.75,1653.75,1653.75,1,300,1
2016-03-02,1669.25,1669.25,1669.25,2,300,2
2016-03-03,1669.0,1663.25,1663.25,3,300,3
2016-03-04,1673.0,1673.0,1673.0,4,300,4
2016-03-07,1691.25,1691.25,1691.25,0,300,7
2016-03-08,1659.0,1659.0,1659.0,1,300,8
2016-03-09,1673.0,1673.0,1673.0,2,300,9
2016-03-10,1652.25,1652.25,1652.25,3,300,10
2016-03-14,1633.75,1633.75,1633.75,0,300,14
2016-03-15,1615.5,1615.5,1615.5,1,300,15
2016-03-16,1605.75,1604.5,1604.5,2,300,16
2016-03-17,1615.25,1615.0,1615.25,3,300,17
2016-03-18,1612.5,1606.25,1606.25,4,300,18
2016-03-21,1610.0,1601.0,1610.0,0,300,21
2016-03-22,1595.0,1591.25,1594.0,1,300,22
2016-03-23,1585.5,1574.75,1582.75,2,300,23
2016-03-24,1578.0,1578.0,1578.0,3,300,24
2016-03-28,1578.0,1578.0,1578.0,0,300,28
2016-03-29,1588.5,1580.25,1580.25,1,300,29
2016-03-30,1596.75,1590.0,1590.0,2,300,30
2016-03-31,1603.25,1581.0,1603.25,3,300,31
2016-04-01,1612.0,1611.75,1611.75,4,400,1
2016-04-04,1612.75,1605.0,1608.75,0,400,4
2016-04-05,1600.75,1598.5,1598.5,1,400,5
2016-04-06,1593.75,1589.75,1589.75,2,400,6
2016-04-07,1579.25,1572.75,1578.25,3,400,7
2016-04-08,1594.0,1594.0,1594.0,4,400,8
2016-04-11,1583.75,1577.5,1578.75,0,400,11
2016-04-12,1604.0,1601.0,1602.0,1,400,12
2016-04-13,1634.25,1616.0,1628.5,2,400,13
2016-04-14,1629.5,1629.5,1629.5,3,400,14
2016-04-15,1624.75,1618.5,1624.75,4,400,15
2016-04-18,1639.0,1630.0,1639.0,0,400,18
2016-04-19,1658.25,1641.25,1658.25,1,400,19
2016-04-20,1694.5,1670.75,1691.75,2,400,20
2016-04-21,1704.5,1685.25,1702.25,3,400,21
2016-04-22,1719.5,1705.25,1719.25,4,400,22
2016-04-25,1722.25,1722.25,1722.25,0,400,25
2016-04-26,1714.75,1704.0,1714.75,1,400,26
2016-04-27,1708.0,1708.0,1708.0,2,400,27
2016-04-28,1726.0,1726.0,1726.0,3,400,28
2016-04-29,1734.75,1730.0,1732.75,4,400,29
2016-05-02,1732.75,1732.75,1732.75,0,500,2
2016-05-03,1692.25,1692.25,1692.25,1,500,3
2016-05-04,1687.75,1674.5,1687.75,2,500,4
2016-05-05,1666.0,1666.0,1666.0,3,500,5
2016-05-06,1663.75,1662.25,1663.75,4,500,6
