,Open,High,Low,Close,Volume,Forcast
2022-02-23,249.5,252.75,248.3999938964844,248.6000061035156,25,0.4782893657684326
2022-02-24,248.5,248.5,238.9499969482422,239.3500061035156,54,0.48950016498565674
2022-02-25,243.3500061035156,243.3500061035156,239.5,240.0500030517578,25,0.4843983054161072
2022-02-28,239.5,239.5,233.9499969482422,234.25,12,0.5012916922569275
2022-03-01,236.9499969482422,236.9499969482422,236.0,237.25,4,0.48842573165893555
2022-03-02,235.0,235.0,229.0,230.4499969482422,8,0.5022158622741699
2022-03-03,231.5500030517578,231.5500030517578,224.0,224.1499938964844,11,0.5021131038665771
2022-03-04,224.25,224.8999938964844,223.3999938964844,224.1499938964844,6,0.4991213083267212
2022-03-07,226.3500061035156,229.5500030517578,225.1999969482422,225.5,9,0.48937004804611206
2022-03-08,223.1999969482422,233.3999938964844,223.1999969482422,234.0500030517578,8,0.4860211908817291
2022-03-09,230.4499969482422,230.4499969482422,230.4499969482422,230.4499969482422,0,0.5022073984146118
2022-03-10,230.0,230.0,223.8500061035156,225.1999969482422,6,0.5003373622894287
2022-03-11,222.9499969482422,222.9499969482422,222.9499969482422,222.9499969482422,0,0.4970892071723938
2022-03-14,220.5,224.0500030517578,218.8000030517578,219.6499938964844,27,0.5052655935287476
2022-03-15,211.5,211.5,211.5,212.3000030517578,8,0.503983736038208
2022-03-16,214.3000030517578,214.3000030517578,211.3000030517578,218.6000061035156,10,0.4912579655647278
2022-03-17,216.0,218.0,216.0,217.3000030517578,6,0.495906263589859
2022-03-18,220.3000030517578,220.3000030517578,220.3000030517578,220.3000030517578,4,0.48725447058677673
2022-03-21,222.6499938964844,222.6499938964844,222.6499938964844,225.8500061035156,13992,0.48319169878959656
2022-03-22,224.8999938964844,227.8500061035156,223.3000030517578,225.0500030517578,14170,0.49873289465904236
2022-03-23,224.1999969482422,228.6499938964844,223.1999969482422,225.3000030517578,12995,0.4892405867576599
2022-03-24,225.6999969482422,227.1000061035156,220.5500030517578,221.8500061035156,11844,0.4956301152706146
2022-03-25,222.9499969482422,223.1999969482422,219.3999938964844,221.8500061035156,9393,0.4958239495754242
2022-03-28,221.75,222.9499969482422,212.5,214.5500030517578,23422,0.5074462890625
2022-03-29,215.25,217.3999938964844,214.0,215.6999969482422,12360,0.49631211161613464
2022-03-30,215.5500030517578,223.1999969482422,213.1000061035156,221.8500061035156,16235,0.49104180932044983
2022-03-31,222.0500030517578,227.6499938964844,220.1499938964844,226.3999938964844,18054,0.48799675703048706
2022-04-01,226.0,230.3999938964844,224.8000030517578,228.3999938964844,13418,0.48443010449409485
2022-04-04,227.8000030517578,231.8500061035156,226.25,230.6000061035156,20019,0.4883703291416168
2022-04-05,231.6999969482422,232.25,228.8000030517578,231.3000030517578,20022,0.49089372158050537
2022-04-06,230.9499969482422,231.5500030517578,225.0,227.6000061035156,30556,0.5119668841362
2022-04-07,229.1999969482422,230.25,224.1999969482422,226.1499938964844,29011,0.5086542963981628
2022-04-08,225.1499938964844,233.0,224.8000030517578,231.6499938964844,34344,0.4938602149486542
2022-04-11,231.6499938964844,237.6000061035156,230.9499969482422,236.6000061035156,28212,0.4899061620235443
2022-04-12,237.3999938964844,237.75,232.75,233.6000061035156,19657,0.5097633004188538
2022-04-13,233.8500061035156,235.0,224.6499938964844,225.0500030517578,25953,0.506067156791687
2022-04-14,225.8500061035156,227.6999969482422,221.0,223.6000061035156,15622,0.5013442039489746
2022-04-18,224.3000030517578,225.6000061035156,220.0,223.5,7035,0.5077438950538635
2022-04-19,223.5,224.8000030517578,219.75,221.3000030517578,11586,0.5046505928039551
2022-04-20,222.0,222.9499969482422,217.25,218.8000030517578,9957,0.500723123550415
2022-04-21,220.25,228.1499938964844,218.0,228.1499938964844,258,0.48948416113853455
2022-04-22,227.5,229.6499938964844,226.0,227.3000030517578,70,0.49274638295173645
2022-04-25,226.3999938964844,226.3999938964844,221.1999969482422,220.8000030517578,36,0.5042347311973572
2022-04-26,223.0,223.0,220.6000061035156,221.3999938964844,37,0.49277961254119873
2022-04-27,220.3000030517578,220.3999938964844,215.0,215.9499969482422,114,0.5006585717201233
2022-04-28,217.0,218.3999938964844,214.6499938964844,217.8999938964844,144,0.4916028678417206
2022-04-29,222.5500030517578,222.5500030517578,222.5500030517578,222.5500030517578,7,0.48691055178642273
2022-05-02,217.6999969482422,217.6999969482422,215.1000061035156,216.3999938964844,61,0.5084240436553955
2022-05-03,216.9499969482422,220.3000030517578,216.9499969482422,218.1999969482422,12,0.49516019225120544
2022-05-04,219.8500061035156,221.0500030517578,219.8500061035156,221.1999969482422,3,0.49210983514785767
2022-05-05,218.5,218.5,218.0,218.3999938964844,40,0.5106629729270935
2022-05-06,214.5500030517578,214.5500030517578,211.4499969482422,211.6000061035156,8,0.508529543876648
