Date,High,Low,Close,DayNumber,Month_Number,DayMonth
2002-01-14,485.0,485.0,480.20001220703125,0,100,14
2002-01-15,477.2999877929688,477.2999877929688,477.2999877929688,1,100,15
2002-01-16,484.20001220703125,484.20001220703125,484.20001220703125,2,100,16
2002-01-17,486.0,485.5,485.8999938964844,3,100,17
2002-01-18,483.2999877929688,483.2999877929688,483.2999877929688,4,100,18
2002-01-22,480.0,480.0,479.8999938964844,1,100,22
2002-01-23,471.6000061035156,471.6000061035156,471.6000061035156,2,100,23
2002-01-24,466.2999877929688,466.2999877929688,466.2999877929688,3,100,24
2002-01-25,467.0,467.0,469.70001220703125,4,100,25
2002-01-28,475.0,475.0,465.20001220703125,0,100,28
2002-03-26,515.0,515.0,515.0,1,300,26
2002-03-28,515.7000122070311,515.7000122070311,515.7000122070311,3,300,28
2002-04-01,517.7000122070311,517.7000122070311,517.7000122070311,0,400,1
2002-04-02,534.0,534.0,534.0,1,400,2
2002-04-03,527.0,527.0,527.0,2,400,3
2002-04-04,526.0,526.0,526.0,3,400,4
2002-04-05,528.5,528.5,528.5,4,400,5
2002-04-08,527.7000122070311,527.7000122070311,527.7000122070311,0,400,8
2002-04-09,530.7999877929689,530.7999877929689,530.2999877929689,1,400,9
2002-04-10,529.7999877929689,529.7999877929689,529.7999877929689,2,400,10
2002-04-11,533.0999755859375,533.0999755859375,533.0999755859375,3,400,11
2002-04-12,553.7000122070311,553.7000122070311,533.7000122070311,4,400,12
2002-04-15,533.0,533.0,533.0,0,400,15
2002-04-16,537.2999877929689,537.2999877929689,537.2999877929689,1,400,16
2002-04-17,545.5,545.5,546.7999877929689,2,400,17
2002-04-18,558.5999755859375,558.5999755859375,558.5999755859375,3,400,18
2002-04-19,553.5999755859375,553.5999755859375,553.5999755859375,4,400,19
2002-04-22,549.7999877929689,549.7999877929689,549.7999877929689,0,400,22
2002-04-23,548.7999877929689,548.7999877929689,548.7999877929689,1,400,23
2002-04-24,560.0999755859375,560.0999755859375,560.0999755859375,2,400,24
2002-04-25,561.5999755859375,561.5999755859375,561.5999755859375,3,400,25
2002-04-26,553.0,546.0,547.9000244140625,4,400,26
2002-04-29,545.0,538.0,538.9000244140625,0,400,29
2002-04-30,539.0,532.2000122070311,532.5,1,400,30
2002-05-01,531.0,513.0,514.5,2,500,1
2002-05-02,518.5,514.0,517.5999755859375,3,500,2
2002-05-03,523.0,515.0,517.0,4,500,3
2002-05-06,520.0,515.0,515.7999877929689,0,500,6
2002-05-07,524.5,516.0,522.0,1,500,7
2002-05-08,530.0,523.0,528.7000122070311,2,500,8
2002-05-09,530.0,520.0,523.7999877929689,3,500,9
2002-05-10,521.0,517.5,520.7999877929689,4,500,10
2002-05-13,526.0,522.0,525.2999877929689,0,500,13
2002-05-14,534.0,525.0,533.2999877929689,1,500,14
2002-05-15,536.0,532.0,532.9000244140625,2,500,15
2002-05-16,542.5,533.0,536.0,3,500,16
2002-05-17,539.0,534.0,537.7000122070311,4,500,17
2002-05-20,545.5,538.0,544.2000122070311,0,500,20
2002-05-21,545.5,536.2000122070311,538.0,1,500,21
2002-05-22,542.0,536.0,540.0,2,500,22
2002-05-23,542.0,532.5,541.5999755859375,3,500,23
2002-05-24,543.0,535.2000122070311,537.5,4,500,24
2002-05-28,546.5,540.0,545.0,1,500,28
2002-05-29,548.0,543.0,544.2999877929689,2,500,29
2002-05-30,551.7999877929689,542.0,550.0,3,500,30
2002-05-31,553.0,544.2000122070311,545.9000244140625,4,500,31
2002-06-03,548.0,542.5,547.4000244140625,0,600,3
2002-06-04,553.7999877929689,547.0999755859375,553.0,1,600,4
2002-06-05,556.0,545.0,549.7999877929689,2,600,5
2002-06-06,565.0,548.0,563.7000122070312,3,600,6
2002-06-07,569.7999877929688,561.2000122070311,563.5999755859375,4,600,7
2002-06-10,563.0,553.0,554.0,0,600,10
2002-06-11,558.0,552.5,556.4000244140625,1,600,11
2002-06-12,560.0,554.5,555.9000244140625,2,600,12
2002-06-13,556.5,552.2000122070311,555.7000122070311,3,600,13
2002-06-14,564.0,555.0,562.7000122070311,4,600,14
2002-06-17,563.5,556.0,562.2999877929689,0,600,17
2002-06-18,567.5,561.5,565.7999877929688,1,600,18
2002-06-19,572.0,564.0,569.5,2,600,19
2002-06-20,569.5,565.0,569.0999755859375,3,600,20
2002-06-21,570.0,562.5,562.7000122070311,4,600,21
2002-06-24,569.0,559.0,562.0,0,600,24
2002-06-25,567.5,557.0,562.2999877929689,1,600,25
2002-06-26,568.0,544.2000122070311,546.5,2,600,26
2002-06-27,544.0,538.0,540.0,3,600,27
2002-06-28,547.0,541.0,537.2999877929689,4,600,28
2002-07-01,535.0,530.5,531.5999755859375,0,700,1
2002-07-02,535.0,527.7999877929689,531.0999755859375,1,700,2
2002-07-03,540.0,530.0,527.5,2,700,3
2002-07-08,528.0,524.0,522.0999755859375,0,700,8
2002-07-09,523.0,523.0,520.0,1,700,9
2002-07-10,524.0,524.0,524.7000122070311,2,700,10
2002-07-11,533.0,529.0,529.2999877929689,3,700,11
2002-07-12,531.0,531.0,531.0,4,700,12
2002-07-15,529.0999755859375,529.0,533.9000244140625,0,700,15
2002-07-16,530.0999755859375,525.0,529.9000244140625,1,700,16
2002-07-17,525.7000122070311,525.7000122070311,525.7000122070311,2,700,17
2002-07-18,521.0,521.0,530.0,3,700,18
2002-07-19,535.0,535.0,530.5999755859375,4,700,19
2002-07-22,528.0,521.0,523.2000122070311,0,700,22
2002-07-23,525.0,523.5,522.2999877929689,1,700,23
2002-07-24,525.5,523.0,526.0,2,700,24
2002-07-25,529.0,529.0,529.7999877929689,3,700,25
2002-07-26,532.7000122070311,532.7000122070311,532.7000122070311,4,700,26
2002-07-29,523.0,519.0,519.5999755859375,0,700,29
2002-07-30,525.0,520.5,523.2000122070311,1,700,30
2002-07-31,526.0,521.5,524.5999755859375,2,700,31
2002-08-01,521.0,516.0,517.0,3,800,1
2002-08-02,523.0,517.0,519.7000122070311,4,800,2
2002-08-05,522.7999877929689,519.5,522.5999755859375,0,800,5
2002-08-06,527.0,522.0,525.2999877929689,1,800,6
2002-08-07,534.0,524.0,533.2000122070311,2,800,7
2002-08-08,540.7999877929689,531.5,539.5,3,800,8
2002-08-09,546.7999877929689,537.0,545.5,4,800,9
2002-08-12,553.5,547.0,548.0,0,800,12
2002-08-13,554.0,549.0,551.5999755859375,1,800,13
2002-08-14,561.0,552.0,560.2000122070311,2,800,14
2002-08-15,560.0,554.5,558.7999877929689,3,800,15
2002-08-16,557.0,550.0,557.0,4,800,16
2002-08-19,556.0,551.5,552.7999877929689,0,800,19
2002-08-20,552.5,544.2000122070311,546.7000122070311,1,800,20
2002-08-21,545.0,541.0,542.5,2,800,21
2002-08-22,546.0,539.5,544.9000244140625,3,800,22
2002-08-23,546.5,541.0,546.2000122070311,4,800,23
2002-08-26,551.0,541.2999877929689,549.7999877929689,0,800,26
2002-08-27,560.0,552.0,559.7000122070311,1,800,27
2002-08-28,578.0,558.0,560.2000122070311,2,800,28
2002-08-29,569.7999877929688,559.5,568.2999877929688,3,800,29
2002-08-30,570.5,562.5,565.7999877929688,4,800,30
2002-09-03,563.0,543.2000122070311,544.5999755859375,1,900,3
2002-09-04,546.0,535.0,537.0999755859375,2,900,4
2002-09-05,543.0,534.5,539.0,3,900,5
2002-09-06,547.0,541.0,542.4000244140625,4,900,6
2002-09-09,554.0,544.0999755859375,553.4000244140625,0,900,9
2002-09-10,554.5,547.0,549.0999755859375,1,900,10
2002-09-11,552.0,546.5,546.7999877929689,2,900,11
2002-09-12,554.0,546.0,552.4000244140625,3,900,12
2002-09-13,555.0,551.0,554.9000244140625,4,900,13
2002-09-16,556.5,553.5,555.2999877929689,0,900,16
2002-09-17,551.5,548.0,549.4000244140625,1,900,17
2002-09-18,555.7999877929689,549.0,554.2000122070311,2,900,18
2002-09-19,574.0,554.5,566.2000122070312,3,900,19
2002-09-20,572.0,557.0,558.0,4,900,20
2002-09-23,569.0,559.0,568.0,0,900,23
2002-09-24,574.0,565.0,572.9000244140625,1,900,24
2002-09-25,572.5,558.0,559.5999755859375,2,900,25
2002-09-26,561.0,557.5,558.4000244140625,3,900,26
2002-09-27,563.0,556.0,559.0,4,900,27
2002-09-30,568.0,558.5,564.5,0,900,30
2002-10-01,573.0,568.0,572.0999755859375,1,1000,1
2002-10-02,570.0,567.0,570.0,2,1000,2
2002-10-03,568.0,562.0,560.0999755859375,3,1000,3
2002-10-04,560.0,559.0,560.9000244140625,4,1000,4
2002-10-07,563.0,562.0,563.5,0,1000,7
2002-10-08,570.0,569.0,573.9000244140625,1,1000,8
2002-10-09,575.0,575.0,584.2999877929688,2,1000,9
2002-10-10,588.5,580.0,578.0,3,1000,10
2002-10-11,592.0,585.0,592.0999755859375,4,1000,11
2002-10-14,592.4000244140625,592.4000244140625,592.4000244140625,0,1000,14
2002-10-15,598.0,590.0,601.4000244140625,1,1000,15
2002-10-16,602.0,597.0,603.5,2,1000,16
2002-10-17,600.0,600.0,597.7000122070312,3,1000,17
2002-10-18,600.0,600.0,598.9000244140625,4,1000,18
2002-10-21,594.5,594.0,590.0999755859375,0,1000,21
2002-10-22,591.7999877929688,591.7999877929688,591.7999877929688,1,1000,22
2002-10-23,589.7999877929688,589.7999877929688,589.7999877929688,2,1000,23
2002-10-24,589.0,589.0,595.2000122070312,3,1000,24
2002-10-25,590.0,590.0,601.7999877929688,4,1000,25
2002-10-28,598.0,598.0,601.7999877929688,0,1000,28
2002-10-29,591.0,585.0,588.7000122070312,1,1000,29
2002-10-30,588.0,584.0,586.9000244140625,2,1000,30
2002-10-31,583.5,568.2000122070312,571.7999877929688,3,1000,31
2002-11-01,579.0,572.0,577.5999755859375,4,1100,1
2002-11-04,579.0,574.0,575.7000122070312,0,1100,4
2002-11-05,581.5,572.0,581.0,1,1100,5
2002-11-06,585.0,578.0,581.0,2,1100,6
2002-11-07,585.5,578.0,584.0,3,1100,7
2002-11-08,586.7999877929688,579.0,582.4000244140625,4,1100,8
2002-11-11,579.0,570.0,572.7000122070312,0,1100,11
2002-11-12,579.0,565.0,578.7000122070312,1,1100,12
2002-11-13,590.9000244140625,581.0,585.2999877929688,2,1100,13
2002-11-14,588.5,580.0,586.2999877929688,3,1100,14
2002-11-15,600.0,592.5,598.0999755859375,4,1100,15
2002-11-18,602.5,594.0,595.5999755859375,0,1100,18
2002-11-19,599.0,590.0,592.0,1,1100,19
2002-11-20,591.5,584.5,586.7999877929688,2,1100,20
2002-11-21,590.0,585.0,588.4000244140625,3,1100,21
2002-11-22,592.0,588.2000122070312,589.9000244140625,4,1100,22
2002-11-25,593.0,584.5,584.5999755859375,0,1100,25
2002-11-26,585.2000122070312,580.2000122070312,585.0,1,1100,26
2002-11-27,584.5,581.5,581.9000244140625,2,1100,27
2002-12-02,590.0,585.0,586.9000244140625,0,1200,2
2002-12-03,589.5,585.0999755859375,587.7999877929688,1,1200,3
2002-12-04,592.7999877929688,587.0,592.5,2,1200,4
2002-12-05,595.5,590.2000122070312,594.7000122070312,3,1200,5
2002-12-06,598.7999877929688,594.0,597.7999877929688,4,1200,6
2002-12-09,605.0,598.5,599.9000244140625,0,1200,9
2002-12-10,599.5,594.2000122070312,595.7999877929688,1,1200,10
2002-12-11,595.0,592.5,594.9000244140625,2,1200,11
2002-12-12,598.0,591.2000122070312,597.2000122070312,3,1200,12
2002-12-13,604.0,597.2000122070312,601.7000122070312,4,1200,13
2002-12-16,607.5,601.0,605.0999755859375,0,1200,16
2002-12-17,610.0,607.0,609.9000244140625,1,1200,17
2002-12-18,610.5,595.5,598.0,2,1200,18
2002-12-19,606.5,594.2000122070312,595.4000244140625,3,1200,19
2002-12-20,597.9000244140625,581.0,586.5,4,1200,20
2002-12-23,592.0,585.4000244140625,588.4000244140625,0,1200,23
2002-12-24,591.5,582.0,585.0,1,1200,24
2002-12-26,591.0,586.0,587.7000122070312,3,1200,26
2002-12-27,596.0,588.0,594.0999755859375,4,1200,27
2002-12-30,604.0,596.0,598.5,0,1200,30
2002-12-31,606.5,597.0,604.4000244140625,1,1200,31
2003-01-02,615.0,605.0,610.0,3,100,2
2003-01-03,613.0,605.0,610.5,4,100,3
2003-01-06,615.0,608.0,616.7999877929688,0,100,6
2003-01-07,614.0,608.0,612.4000244140625,1,100,7
2003-01-08,615.0,612.0,618.0999755859375,2,100,8
2003-01-09,621.0,617.0,618.2999877929688,3,100,9
2003-01-10,624.0,624.0,623.2999877929688,4,100,10
2003-01-13,625.0,623.5,619.2000122070312,0,100,13
2003-01-14,625.0,622.0,619.2000122070312,1,100,14
2003-01-15,620.0,614.0,618.0999755859375,2,100,15
2003-01-16,623.7999877929688,622.0,622.7999877929688,3,100,16
2003-01-17,628.0,625.0,627.5,4,100,17
2003-01-21,635.0,629.0,633.5,1,100,21
