,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2023-08-07T00:00:00,82.62,82.91,81.26,82.12,21014,53.543247,null,null,null,0.0,0.0
2023-08-08T00:00:00,82.11,82.71,79.67,82.37,28342,52.357544,Down,Up,0,0.0,1.3900000000000006
2023-08-09T00:00:00,82.38,84.15,82.3,83.76,25344,51.355076,Down,Down,1,1.2600000000000051,0.0
2023-08-10T00:00:00,83.75,84.39,82.22,82.5,25567,50.655376,Down,Up,0,0.0,0.09999999999999432
2023-08-11T00:00:00,82.49,83.33,81.87,82.6,25577,50.308544,Down,Down,1,0.20999999999999375,0.0
2023-08-13T00:00:00,82.45,82.47,82.24,82.39,403,50.324566,Up,Down,0,0.0,0.4899999999999949
2023-08-14T00:00:00,82.4,82.64,81.29,81.9,27486,49.99982,Down,Down,1,1.2600000000000051,0.0
2023-08-15T00:00:00,81.91,82.42,80.03,80.64,30354,49.608078,Down,Down,1,1.8299999999999983,0.0
2023-08-16T00:00:00,80.65,81.01,78.73,78.81,30761,49.40594,Down,Up,0,0.0,0.8100000000000023
2023-08-17T00:00:00,78.8,80.64,78.64,79.62,25376,49.48721,Up,Up,1,1.1299999999999955,0.0
2023-08-18T00:00:00,79.63,80.99,79.06,80.75,28788,49.714764,Up,Down,0,0.0,0.1700000000000017
2023-08-20T00:00:00,80.49,80.66,80.48,80.58,544,50.101295,Up,Down,0,0.0,0.4899999999999949
2023-08-21T00:00:00,80.57,81.72,79.95,80.09,27891,49.951504,Down,Down,1,0.480000000000004,0.0
2023-08-22T00:00:00,80.08,80.35,79.44,79.61,21257,49.55026,Down,Down,1,1.019999999999996,0.0
2023-08-23T00:00:00,79.62,79.87,77.59,78.59,25113,49.204426,Down,Up,0,0.0,0.269999999999996
2023-08-24T00:00:00,78.56,79.23,77.55,78.86,26167,48.949154,Down,Up,0,0.0,1.1099999999999994
2023-08-25T00:00:00,78.85,80.36,78.1,79.97,30300,48.7739,Down,Up,0,0.0,0.11400000000000432
2023-08-27T00:00:00,80.185,80.304,80.046,80.084,770,48.737175,Down,Down,1,0.15699999999999648,0.0
2023-08-28T00:00:00,80.094,80.737,79.5,79.927,44647,48.391773,Down,Up,0,0.0,1.2729999999999961
2023-08-29T00:00:00,79.928,81.298,79.226,81.2,44596,47.93562,Down,Up,0,0.0,0.23499999999999943
2023-08-30T00:00:00,81.205,81.861,80.718,81.435,46855,47.486034,Down,Up,0,0.0,1.8960000000000008
2023-08-31T00:00:00,81.443,83.42,81.296,83.331,45401,47.14782,Down,Up,0,0.0,2.3149999999999977
2023-09-01T00:00:00,83.333,85.655,83.267,85.646,49852,46.16725,Down,Down,1,0.21999999999999886,0.0
2023-09-03T00:00:00,85.353,85.588,85.318,85.426,858,45.322674,Down,Down,1,0.036000000000001364,0.0
2023-09-04T00:00:00,85.428,85.716,84.865,85.39,26265,44.253933,Down,Up,0,0.0,1.0430000000000064
2023-09-05T00:00:00,85.398,87.584,84.615,86.433,57754,43.29281,Down,Up,0,0.0,0.7879999999999967
2023-09-06T00:00:00,86.428,87.594,85.567,87.221,51191,42.59149,Down,Down,1,0.9639999999999986,0.0
2023-09-07T00:00:00,87.228,87.288,85.929,86.257,49929,42.212624,Down,Up,0,0.0,0.5249999999999915
2023-09-08T00:00:00,86.263,87.446,85.726,86.782,49516,42.19653,Down,Down,1,0.2669999999999959,0.0
2023-09-10T00:00:00,86.63,86.656,86.465,86.515,1382,42.630062,Up,Up,1,0.27599999999999625,0.0
2023-09-11T00:00:00,86.52,87.646,86.264,86.791,54439,42.789375,Up,Up,1,1.4650000000000034,0.0
2023-09-12T00:00:00,86.801,88.768,86.72,88.256,50671,42.916645,Up,Down,0,0.0,0.10099999999999909
2023-09-13T00:00:00,88.261,89.039,87.759,88.155,52724,43.22808,Up,Up,1,1.8499999999999943,0.0
2023-09-14T00:00:00,88.154,90.263,88.135,90.005,51035,43.78423,Up,Up,1,0.4750000000000085,0.0
2023-09-15T00:00:00,90.001,90.617,88.698,90.48,54924,44.585705,Up,Down,0,0.0,0.2980000000000018
2023-09-17T00:00:00,90.294,90.318,90.058,90.182,730,45.728706,Up,Up,1,0.8709999999999951,0.0
2023-09-18T00:00:00,90.177,91.361,89.897,91.053,34944,46.536213,Up,Down,0,0.0,0.42499999999999716
2023-09-19T00:00:00,91.048,92.372,90.272,90.628,39850,47.195694,Up,Down,0,0.0,1.5319999999999965
2023-09-20T00:00:00,90.633,90.962,88.893,89.096,48247,47.9121,Up,Up,1,0.4829999999999899,0.0
2023-09-21T00:00:00,89.095,90.839,88.262,89.579,51261,48.77316,Up,Up,1,0.5260000000000105,0.0
2023-09-22T00:00:00,89.575,91.099,89.115,90.105,54062,49.7898,Up,Up,1,0.16100000000000136,0.0
2023-09-24T00:00:00,89.889,90.28,89.879,90.266,1017,51.026226,Up,Down,0,0.0,0.9220000000000113
2023-09-25T00:00:00,90.257,90.437,88.677,89.344,53155,51.822803,Up,Up,1,0.7780000000000058,0.0
2023-09-26T00:00:00,89.349,90.282,87.829,90.122,54506,52.406906,Up,Up,1,2.9939999999999998,0.0
2023-09-27T00:00:00,90.126,93.425,90.118,93.116,70881,52.914093,Up,Down,0,0.0,2.096999999999994
2023-09-28T00:00:00,93.109,94.239,90.697,91.019,74581,53.481693,Up,Down,0,0.0,1.01400000000001
2023-09-29T00:00:00,91.021,92.321,89.662,90.005,69595,53.99918,Up,Up,1,0.2220000000000084,0.0
2023-10-01T00:00:00,90.154,90.332,90.058,90.227,1318,53.415905,Down,Down,1,2.453000000000003,0.0
2023-10-02T00:00:00,90.222,90.972,87.601,87.774,62824,52.141994,Down,Up,0,0.0,0.688999999999993
2023-10-03T00:00:00,87.788,89.259,87.004,88.463,69355,50.651638,Down,Down,1,5.055999999999997,0.0
2023-10-04T00:00:00,88.468,88.658,83.272,83.407,74673,49.297478,Down,Down,1,1.4299999999999926,0.0
2023-10-05T00:00:00,83.412,83.978,81.315,81.977,83030,48.232918,Down,Down,1,0.16100000000000136,0.0
2023-10-06T00:00:00,81.982,82.304,80.733,81.816,77595,47.524235,Down,Up,0,0.0,2.777000000000001
2023-10-08T00:00:00,83.704,85.332,83.605,84.593,6949,47.28296,Down,Up,0,0.0,0.5649999999999977
