,Open,High,Low,Close,Volume,Forcast,Forcast_Direction,Real_Direction,Result,diff_right,diff_wrong
2024-02-05,190.75,192.3000030517578,188.5,189.5,19509,0.513439953327179,null,null,null,0.0,0.0
2024-02-06,188.8500061035156,189.1999969482422,186.0,188.1999969482422,24114,0.5134243369102478,Down,Up,0,0.0,2.5
2024-02-07,189.3999938964844,191.8000030517578,188.6999969482422,190.6999969482422,36785,0.497594952583313,Down,Down,1,1.899993896484375,0.0
2024-02-08,190.4499969482422,190.5,188.3500061035156,188.8000030517578,38553,0.5035822391510011,Up,Up,1,7.5,0.0
2024-02-09,190.25,197.0,190.0500030517578,196.3000030517578,36014,0.4922960102558136,Down,Down,1,0.6999969482422159,0.0
2024-02-12,195.3500061035156,198.6499938964844,192.0500030517578,195.6000061035156,14808,0.5091397166252136,Up,Down,0,0.0,2.6000061035155966
2024-02-13,195.0500030517578,197.1000061035156,191.6499938964844,193.0,10712,0.5076789259910583,Down,Down,1,5.9499969482421875,0.0
2024-02-14,192.0,192.0,186.6499938964844,187.0500030517578,10601,0.503887951374054,Down,Up,0,0.0,2.25
2024-02-15,188.8000030517578,190.6000061035156,187.1999969482422,189.3000030517578,8205,0.4922435879707336,Down,Up,0,0.0,1.550003051757784
2024-02-16,191.0,191.75,188.1499938964844,190.8500061035156,8205,0.4867555499076843,null,null,null,0.0,0.0
