,Open,High,Low,Close,Volume,Forcast
2023-03-22,1946.800048828125,1974.0,1946.800048828125,1946.800048828125,50,1944.1431884765625
2023-03-23,1990.5,1994.5999755859373,1990.5,1993.800048828125,33,1992.1171875
2023-03-24,1991.699951171875,1995.4000244140625,1982.0999755859373,1982.0999755859373,19,1976.491455078125
2023-03-27,1957.199951171875,1957.199951171875,1952.4000244140625,1952.4000244140625,877,1940.6177978515625
2023-03-28,1972.4000244140625,1972.4000244140625,1972.4000244140625,1972.4000244140625,21,1970.5933837890625
2023-03-29,1966.0999755859373,1966.0999755859373,1966.0999755859373,1966.0999755859373,88563,1962.23681640625
2023-03-30,1965.9000244140625,1984.4000244140625,1954.9000244140625,1980.300048828125,10119,1976.3770751953125
2023-03-31,1981.300048828125,1986.800048828125,1968.0,1969.0,957,1975.7244873046875
2023-04-03,1968.0999755859373,1991.699951171875,1950.0,1983.9000244140625,737,1982.082763671875
2023-04-04,1984.5999755859373,2027.0999755859373,1979.0,2022.199951171875,811,2004.02587890625
2023-04-05,2022.0999755859373,2033.800048828125,2013.5999755859373,2020.9000244140625,525,2015.5413818359375
2023-04-06,2022.199951171875,2023.300048828125,2005.0,2011.9000244140625,0,1999.6832275390625
2023-04-10,2000.0,2006.5999755859373,1984.0,1989.0999755859373,652,1976.5369873046875
2023-04-11,1991.4000244140625,2006.5,1991.4000244140625,2004.800048828125,68,1992.200439453125
2023-04-12,2005.199951171875,2025.699951171875,2005.199951171875,2010.9000244140625,172,2006.050048828125
2023-04-13,2015.5999755859373,2048.60009765625,2015.5999755859373,2041.300048828125,1043,2029.359375
2023-04-14,2041.0,2047.800048828125,1995.0,2002.199951171875,718,1996.3463134765625
2023-04-17,2002.699951171875,2007.5999755859373,1983.199951171875,1994.199951171875,554,1977.375
2023-04-18,1996.9000244140625,2007.4000244140625,1996.9000244140625,2007.4000244140625,72,1992.2890625
2023-04-19,2005.699951171875,2006.4000244140625,1969.800048828125,1995.199951171875,61,1977.0372314453125
2023-04-20,1998.0,2007.5999755859373,1998.0,2007.5999755859373,164,1997.879638671875
2023-04-21,1996.199951171875,1996.199951171875,1974.0999755859373,1979.5,132,1966.7020263671875
2023-04-24,1981.300048828125,1989.800048828125,1977.4000244140625,1989.0999755859373,145,1973.5308837890625
2023-04-25,1995.699951171875,1999.0999755859373,1982.300048828125,1994.0,306,1978.43310546875
2023-04-26,1997.800048828125,1998.800048828125,1985.5999755859373,1985.699951171875,615,1978.225341796875
2023-04-27,1990.5999755859373,2002.300048828125,1979.9000244140625,1989.9000244140625,355,1978.818359375
2023-04-28,1986.9000244140625,1990.0999755859373,1977.699951171875,1990.0999755859373,152,1974.4609375
2023-05-01,1980.0999755859373,2005.0,1976.9000244140625,1983.4000244140625,210,1972.460693359375
2023-05-02,1994.699951171875,2018.0,1994.699951171875,2014.300048828125,1896,1994.3896484375
2023-05-03,2017.0999755859373,2035.0999755859373,2015.199951171875,2028.5999755859373,1349,2011.8499755859375
2023-05-04,2045.0,2072.0,2040.0,2048.0,930,2038.616455078125
2023-05-05,2046.4000244140625,2046.4000244140625,2004.300048828125,2017.4000244140625,59,1994.482177734375
2023-05-08,2022.5,2026.300048828125,2022.5,2026.300048828125,3,2005.74365234375
2023-05-09,2026.5999755859373,2037.300048828125,2025.9000244140625,2036.199951171875,241,2015.2646484375
2023-05-10,2032.300048828125,2044.300048828125,2029.5,2030.5,248,2020.7720947265625
2023-05-11,2034.0999755859373,2038.300048828125,2014.0,2014.699951171875,90,2005.7509765625
2023-05-12,2014.5,2014.5,2014.5,2014.5,115,2004.6077880859375
2023-05-15,2013.800048828125,2018.0,2013.800048828125,2018.0,3,2006.6151123046875
2023-05-16,1988.4000244140625,1988.4000244140625,1988.4000244140625,1988.4000244140625,49,1976.072265625
2023-05-17,1983.5999755859373,1983.5999755859373,1980.699951171875,1980.699951171875,13,1979.644775390625
2023-05-18,1956.5,1956.800048828125,1956.5,1956.5,23,1952.9971923828125
2023-05-19,1960.0,1978.699951171875,1960.0,1978.699951171875,106,1983.8936767578125
2023-05-22,1980.5,1980.5,1974.800048828125,1974.800048828125,8,1978.6097412109375
2023-05-23,1972.4000244140625,1972.4000244140625,1972.4000244140625,1972.4000244140625,1,1973.3951416015625
2023-05-24,1975.4000244140625,1975.4000244140625,1962.800048828125,1962.800048828125,189,1966.2947998046875
2023-05-25,1943.0999755859373,1943.0999755859373,1943.0999755859373,1943.0999755859373,1,1941.402587890625
2023-05-26,1948.199951171875,1948.4000244140625,1944.0999755859373,1944.0999755859373,166036,1951.340576171875
2023-05-30,1942.699951171875,1962.5999755859373,1931.0,1958.0,37838,1954.9652099609375
2023-05-31,1958.199951171875,1973.0,1953.0,1963.9000244140625,5959,1968.07177734375
2023-06-01,1963.199951171875,1983.0,1954.300048828125,1978.0,750,1976.613037109375
2023-06-02,1977.0999755859373,1982.5,1947.4000244140625,1952.4000244140625,356,1948.663330078125
2023-06-05,1947.5,1961.9000244140625,1937.800048828125,1958.0,713,1943.8751220703125
2023-06-06,1960.800048828125,1965.5,1958.800048828125,1965.5,164,1953.47216796875
2023-06-07,1959.0,1968.4000244140625,1940.699951171875,1942.699951171875,139,1937.646484375
2023-06-08,1943.199951171875,1969.0,1943.0999755859373,1963.5999755859373,433,1951.92919921875
2023-06-09,1965.0999755859373,1969.800048828125,1960.300048828125,1962.199951171875,49,1954.1160888671875
2023-06-12,1959.699951171875,1963.5,1951.4000244140625,1955.300048828125,212,1940.2025146484375
2023-06-13,1960.5999755859373,1967.5,1940.300048828125,1944.5999755859373,343,1934.4334716796875
2023-06-14,1946.199951171875,1958.199951171875,1940.300048828125,1955.300048828125,202,1939.2962646484375
2023-06-15,1941.699951171875,1958.800048828125,1926.0,1957.800048828125,329,1935.1514892578125
2023-06-16,1961.4000244140625,1962.9000244140625,1953.5,1958.4000244140625,119,1948.8975830078125
2023-06-20,1958.5999755859373,1958.5999755859373,1931.300048828125,1935.5,193,1922.6387939453125
2023-06-21,1935.5999755859373,1936.800048828125,1920.0,1933.300048828125,557,1918.066650390625
2023-06-22,1920.0,1921.0,1912.0999755859373,1912.699951171875,237,1903.1654052734375
2023-06-23,1918.699951171875,1932.5,1918.699951171875,1919.0999755859373,105,1920.984375
2023-06-26,1922.9000244140625,1928.5,1922.5,1923.699951171875,71,1913.1922607421875
2023-06-27,1927.0,1929.4000244140625,1914.0,1914.0,49,1910.727783203125
2023-06-28,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,628,1905.3492431640625
2023-06-29,1909.9000244140625,1909.9000244140625,1892.5,1909.199951171875,289,1899.89013671875
2023-06-30,1908.5999755859373,1921.0999755859373,1900.5999755859373,1921.0999755859373,445,1915.77978515625
